text,start,duration,time_midpoint,vader,textblob,llama3
breakfast will be ready in 10 minutes,218.159,4.201,220.2595,0.3612,0.2,0.7
mom is it all right for dorothy me to,229.76,3.759,231.6395,0.0,0.2857142857142857,0.4
collect specimens after school today you,231.599,3.521,233.3595,0.0,0.0,0.4
know perfectly well today is cynthia,233.519,3.28,235.159,0.743,1.0,-0.7
woodrow's birthday party but i don't,235.12,3.92,237.08,0.2144,0.0,-0.7
like cynthia would you why do i have to,236.799,4.08,238.839,0.3612,0.0,0.4
go because mr,239.04,3.919,240.9995,0.0,0.0,0.2
phyllis i wish you'd stop taking this,240.879,3.761,242.7595,0.128,0.0,-0.7
telephone upstairs,242.959,3.521,244.7195,0.0,0.0,0.4
because mr woodruff expects the children,244.64,3.44,246.36,0.0,0.0,0.4
of all of his executives to come to his,246.48,4.08,248.52,0.0,0.0,-0.8
daughter's birthday party it's slavery,248.08,6.6,251.38,-0.4767,0.0,0.2
that's what it is hmm,250.56,4.12,252.62,0.0,0.0,-0.7
why do i have to go to that birthday,256.72,4.0,258.72,0.0,0.0,-0.7
for the same reason i can't go to the,260.72,2.96,262.20000000000005,0.0,0.0,0.3
north pole,262.4,3.519,264.1595,0.0,0.0,0.5
by kids bye pop,263.68,5.48,266.42,0.0,0.0,0.7
good night,265.919,3.241,267.5395,0.4404,0.7,0.0
oh bill would you mind bringing home a,272.479,3.601,274.2795,0.0,0.0,0.3
case of club soda tonight oh it's,274.4,3.76,276.28,0.0,0.0,0.5
wednesday oh yeah yeah,276.08,3.92,278.04,0.5267,0.0,0.7
the gang's coming over to play canasta,278.16,3.84,280.08000000000004,0.34,0.0,0.7
yeah every wednesday weekend and week,280.0,5.28,282.64,0.296,0.0,0.7
out we play canasta huh hey me listen,282.0,4.24,284.12,0.34,0.0,0.4
let's be daring next week let's play on,286.24,4.64,288.56,0.5994,0.0,0.7
thursday no it'd be too much of a shock,288.72,5.24,291.34000000000003,-0.5859,0.2,-0.7
to everybody,290.88,3.08,292.42,0.0,0.0,0.5
hi bill hi pete what are you doing in,308.8,3.36,310.48,0.0,0.0,-0.7
this dresser down here his nips is,310.72,3.12,312.28000000000003,0.0,-0.15555555555555559,0.4
upstairs this morning gave him an awful,312.16,3.44,313.88000000000005,-0.4588,-1.0,-0.7
sour look he should he bought him he's,313.84,3.68,315.67999999999995,0.0,-0.15000000000000002,-0.7
forgotten that wanted to know why,315.6,3.36,317.28000000000003,-0.2263,0.0,-0.7
they're not moving so you're moving them,317.52,4.08,319.56,0.0,0.0,-0.7
down here oh very good come on joe mr,318.96,4.64,321.28,0.4927,0.3772222222222222,0.7
lawrence yeah mr woodruff wants to see,321.6,4.72,323.96000000000004,0.296,0.2,0.3
in his office okay,323.6,2.72,324.96000000000004,0.2263,0.5,0.3
good morning murray about me huh,327.28,5.199,329.87949999999995,0.4404,0.7,0.7
good morning freddie alex hello bill,332.479,3.521,334.2395,0.4404,0.7,0.4
mr lawrence and mr burns are here,336.0,3.84,337.92,0.0,0.0,0.3
send them right in,338.4,3.519,340.1595,0.0,0.2857142857142857,0.8
proceed at your own risk one of those,339.84,4.079,341.87949999999995,-0.2732,0.6,-0.7
mornings one of those mornings monday to,341.919,4.481,344.1595,0.0,0.0,0.2
good morning mr woodruff,346.639,5.721,349.4995,0.4404,0.7,0.7
sit down both of you,348.479,3.881,350.4195,0.0,-0.15555555555555559,0.2
gentlemen i just looked down at the main,355.44,2.56,356.72,0.0,0.005555555555555536,0.3
i counted 24 sales girls and eight,358.0,3.759,359.8795,0.0,0.0,0.4
now you're supposed to be too bright,361.759,2.72,363.119,0.4404,0.7000000000000001,-0.7
ambitious young man what are we going to,363.12,4.0,365.12,0.4767,0.175,0.7
do about it,364.479,4.241,366.5995,0.0,0.0,0.2
uh i'm just thinking sir,368.72,4.96,371.2000000000001,0.0,0.0,0.6
best friend well mr woodruff i think we,371.52,3.679,373.3595,0.8591,1.0,0.7
all have to get together put our,373.68,4.239,375.7995,0.0,0.0,0.4
shoulders to the wheel and push,375.199,3.921,377.1595,0.0,0.0,0.5
where or even whom,379.12,3.68,380.96,0.0,0.0,-0.5
well what i meant is that if i know what,381.039,3.921,382.9995,0.2732,0.0,0.2
you meant i don't want slogans i want,382.8,5.04,385.32,0.0201,0.0,0.6
ideas i can ring up in the cash register,384.96,4.959,387.4395,0.0,0.0,-0.7
i can remember back in 1943 when we had,387.84,5.04,390.36,0.0,0.0,0.2
24 sales girls and 200 customers oh well,389.919,5.761,392.7995,0.2732,0.0,0.4
but there was a war going on in 1943 now,392.88,5.439,395.5995,-0.7469,0.0,-0.7
there's a man who knows history,395.68,5.12,398.24,0.0,0.0,0.4
i'm not asking for 1943 to come back,398.319,4.0,400.319,0.0,0.0,-0.7
all i want is to be able to look down on,400.8,2.72,402.16,0.0772,0.17222222222222222,-0.7
that floor and see that we don't,402.319,2.801,403.7195,0.0,0.0,-0.7
outnumber the customers,403.52,3.2,405.12,0.0,0.0,-0.7
well mr wonder if i don't think this is,405.12,3.44,406.84,0.2732,0.0,0.2
kind of a problem we can solve just off,406.72,4.16,408.8,-0.2263,0.6,0.6
the cuff like this all right we'll have,408.56,4.079,410.5995,0.3612,0.2857142857142857,0.2
a conference next wednesday maybe you'll,410.88,3.599,412.6795,0.0,0.0,0.3
be able to contribute something by then,412.639,2.881,414.0795,0.0,0.5,0.6
all right now just a minute i'm not,414.479,3.12,416.039,0.0,0.2857142857142857,0.7
i'm going to europe next month,417.599,3.521,419.3595,0.0,0.0,-0.7
somehow mrs woodruff has persuaded me,419.52,4.079,421.5595,0.0,0.0,0.7
that what i need is a trip to europe,421.12,4.079,423.1595,0.0,0.0,0.8
she's also of the opinion that either of,423.599,3.121,425.1595,0.0,0.0,0.2
you was capable of running this store in,425.199,4.0,427.199,0.3818,0.2,0.4
my absence,426.72,4.72,429.08,0.0,-0.0125,-0.7
i only hope she's right i need to come,429.199,3.761,431.0795,0.4404,0.14285714285714285,-0.7
back from europe and find the vacant lot,431.44,5.159,434.0195,0.0,0.0,0.2
where the store is,432.96,3.639,434.7795,0.0,0.0,0.2
naturally there will be an increase in,440.639,2.321,441.7995,0.3182,0.1,0.4
and a title vice president that's all,442.96,2.799,444.3595,0.0,0.0,0.2
oh just one thing more those polka dot,445.759,4.961,448.2395,0.0,0.5,0.4
dresses in the 1995 department,448.16,4.319,450.3195,0.0,0.0,0.2
you bought 50 of them last month there,450.72,3.759,452.5995,0.0,0.0,0.2
are only 49 left,452.479,3.521,454.2395,0.0,0.0,-0.7
i'd like to sell them before the dots,454.479,3.44,456.199,0.3612,0.0,0.6
fade yes sir i know about that peach,456.0,3.28,457.64,0.4019,0.0,0.4
spoon i don't care who sells them just,457.919,2.56,459.199,-0.3875,0.0,0.2
that's all,460.479,3.241,462.0995,0.0,0.0,0.2
well bill may the best man win oh i wish,467.36,6.76,470.74,0.9153,0.9,0.4
i'd said that,470.56,3.56,472.34,0.0,0.0,0.2
for me yeah what is it,504.4,6.72,507.76,0.296,0.0,0.4
open up and find out more,508.0,6.08,511.04,0.0,0.25,0.7
it's lovely but why what's the occasion,514.08,4.639,516.3995,0.34,0.5,0.4
well if you're going to be the wife of,517.599,2.32,518.759,0.2732,0.0,0.2
the vice president of woodruff,518.719,2.401,519.9195000000001,0.0,0.0,0.2
department store you'll just have to,519.919,2.56,521.199,0.0,0.0,0.4
dress differently,521.12,2.96,522.6,0.0,0.0,0.4
when did this happen it hadn't happened,522.479,3.601,524.2795000000001,0.0,0.0,0.3
maybe in the next three weeks between me,524.08,4.0,526.08,0.0,0.0,-0.7
and fred burns fred burns,526.08,5.0,528.58,0.0,0.0,0.2
congratulations,528.08,3.0,529.58,0.5994,0.0,0.8
hello hello new york is calling mr,540.959,3.841,542.8794999999999,0.0,0.13636363636363635,0.4
william j lawrence,543.279,5.041,545.7995,0.0,0.0,0.3
oh just a moment mr lance,544.8,6.24,547.92,0.0,0.0,0.3
i have mr lawrence for you now hello is,548.32,5.199,550.9195000000001,0.0,0.0,0.4
this mr william j lawrence of 5960,551.04,5.04,553.56,0.0,0.0,0.2
linden avenue glenville indiana,553.519,4.241,555.6395,0.0,0.0,0.4
this is the federal broadcasting system,556.08,3.759,557.9595,0.0,0.0,0.2
mr lawrence will you be at home tonight,557.76,3.6,559.56,0.0,0.0,0.2
between nine and ten o'clock to listen,559.839,3.041,561.3595,0.0,0.0,0.4
to name the mystery husband on the,561.36,3.919,563.3195000000001,0.0,0.0,0.2
federal broadcasting system,562.88,5.36,565.56,0.0,0.0,0.2
name the mystery husband well i can be,565.279,5.201,567.8795,0.2732,0.0,0.4
home what's this all about,568.24,4.0,570.24,0.0,0.0,0.3
your telephone number has been selected,570.48,3.2,572.08,0.0772,0.0,0.2
as one of those to be called during the,572.24,3.44,573.96,0.0,0.0,0.2
program tonight you'll have a chance at,573.68,6.96,577.16,0.25,0.0,0.5
the 24 000 jackpot 24 000,575.68,7.44,579.4,0.0,0.0,0.8
oh sure sure yeah i'll be home yeah,580.64,4.24,582.76,0.7906,0.5,0.7
we're having some friends in,583.12,3.76,585.0,0.4767,0.0,0.4
good we have to be sure so the program,584.88,3.6,586.68,0.6369,0.6,0.7
can go right along without any don't,586.88,3.519,588.6395,0.0,0.2857142857142857,-0.7
answers or busy's now please don't use,588.48,3.52,590.24,0.3182,0.1,0.4
your phone between nine and ten so the,590.399,4.961,592.8795,0.0,0.0,0.3
line will be open for us when we call,592.0,4.48,594.24,0.0,0.0,0.6
all right all right goodbye,596.48,4.28,598.62,0.0,0.2857142857142857,0.2
bill take those glasses in the living,611.36,2.88,612.8000000000001,0.0,0.0,0.6
room with you,612.8,2.88,614.24,0.0,0.0,0.2
oh wait you can take these too it'll,614.24,2.599,615.5395,0.0,0.0,0.4
only be a second,615.68,3.76,617.56,0.0,0.0,0.8
huh who was that on the phone that was,616.839,4.761,619.2195,0.0,0.0,0.2
the federal broadcasting system if you,619.44,3.92,621.4000000000001,0.0,0.0,0.2
please and you want me to be home,621.6,3.359,623.2795,0.3818,0.0,0.4
between nine and ten so i can name the,623.36,4.8,625.76,0.0,0.0,0.8
mystery husband and win the 24 000,624.959,4.401,627.1595,0.5859,0.8,0.7
feeling pretty good aren't you,629.36,4.0,631.36,0.765,0.475,0.7
get the eyes out for me what do you do,631.04,4.56,633.3199999999999,0.0,0.0,-0.7
who was it well,633.36,4.32,635.52,0.2732,0.0,0.4
mabel spooner pretended she's a radio,635.6,4.799,637.9995,0.0,0.0,0.4
station honestly that mabel pete,637.68,4.399,639.8794999999999,0.4588,0.6,0.3
probably put her up too well i went,640.399,3.041,641.9195,0.2732,0.0,0.4
along with the gag i told her i'd be,642.079,4.361,644.2595,-0.34,0.0,-0.7
are you sure it was mabel spoon,646.64,3.199,648.2395,0.3182,0.5,0.2
what'd you say the name of the program,650.64,2.16,651.72,0.0,0.0,0.2
name the mystery husband you win the,652.8,4.479,655.0395,0.5859,0.8,0.5
trillion dollar jackpot no 24 hour,654.8,4.64,657.12,-0.296,0.0,0.8
dollar jackpot what tommy i don't know,657.279,3.841,659.1995,0.0,0.0,0.3
what you win mom but it's something,659.44,4.0,661.44,0.34,0.8,0.5
fierce can i stay up and listen to it,661.12,3.76,663.0,0.0,0.0,0.7
are you sure that wasn't the federal,663.44,3.2,665.0400000000001,0.3182,0.5,-0.7
broadcasting system that called you i,664.88,4.079,666.9195,0.0,0.0,0.4
don't know gee did they call us well,666.64,4.16,668.72,0.2732,0.0,0.2
somebody called us son we do you know,668.959,4.0,670.959,0.0,0.0,0.2
the answer no no i don't not tommy don't,670.8,3.52,672.56,0.2235,0.0,-0.7
get excited it's just some of our,672.959,2.641,674.2795,0.34,0.375,-0.7
friends trying to play a joke on your,674.32,2.48,675.5600000000001,0.7717,0.0,0.4
father that's right tommy it's just a,675.6,3.2,677.2,0.0,0.2857142857142857,0.5
gag i'll go on up and take you back gee,676.8,3.92,678.76,-0.34,0.0,0.2
whiz what kind of a thing is that to,678.8,6.64,682.12,0.0,0.6,0.4
joke about you sure i'm positive,680.72,4.72,683.08,0.7964,0.36363636363636365,0.7
well i don't know amy why why would the,687.2,3.92,689.1600000000001,0.2732,0.0,-0.7
broadcasting company call me they just,689.12,3.68,690.96,0.0,0.0,0.3
take a number out of the book oh no the,691.12,3.68,692.96,-0.2263,0.0,-0.7
odds are one in 10 million why did they,692.8,3.599,694.5994999999999,0.0,0.0,-0.7
call me just as soon as i came home why,694.8,3.279,696.4395,0.0,0.0,0.3
didn't they call me this afternoon i,696.399,3.201,697.9995,0.0,0.0,0.4
must have been mabel spooner she knew i,698.079,4.0,700.079,0.0,0.0,0.4
was at the store i think you'll listen,699.6,5.679,702.4395000000001,0.0,0.0,0.4
dad geez the chance of a lifetime i told,702.079,4.481,704.3195,0.25,0.0,0.4
him i told you it was just a gag now,705.279,3.041,706.7995,-0.34,0.0,0.6
going upstairs yes go on,706.56,5.36,709.2399999999999,0.4019,0.0,0.4
well anyway as soon as i hear mabel,712.16,5.32,714.8199999999999,0.2732,0.0,0.3
spooner's voice i'll know,713.6,3.88,715.5400000000001,0.0,0.0,0.7
all right come on in hey where's amy,728.399,3.68,730.239,0.0,0.2857142857142857,0.4
she's upstairs get on a minute here,730.32,4.079,732.3595,0.0,0.0,0.3
mabel let me take your code how are you,732.079,4.401,734.2795,0.0,0.0,0.3
i love everybody hello,734.399,3.041,735.9195,0.6369,0.5,0.8
i'm going right straight home,737.44,3.68,739.2800000000001,0.2263,0.24285714285714285,0.6
say that again i'm going right straight,739.36,4.08,741.4,0.2263,0.24285714285714285,0.6
home what's the matter matter take a,741.12,4.719,743.4795,0.0516,0.0,0.4
look we're wearing the same dress oh,743.44,4.48,745.6800000000001,0.0,0.0,0.4
don't blame me he made me buy it well,745.839,3.68,747.6790000000001,0.4829,0.0,0.3
i don't think so what do you mean you,749.519,3.281,751.1595,0.0,-0.3125,-0.7
don't think so of course you made me buy,751.2,2.8,752.6,0.0,0.0,-0.7
he made he made every department head,752.8,3.279,754.4395,0.0,0.0,0.4
buy one didn't i no pete this is,754.0,4.24,756.12,0.2235,0.0,0.2
something else well whatever it is this,756.079,3.921,758.0395,0.2732,0.0,0.2
is one creation he's returning tomorrow,758.24,3.44,759.96,0.2732,0.0,0.7
morning hold on mabel i want you to,760.0,3.76,761.88,0.0772,0.0,0.4
repeat after me this is the federal,761.68,4.32,763.8399999999999,0.0,0.0,0.3
broadcasting system i most certainly,763.76,3.84,765.68,0.4005,0.35714285714285715,-0.7
will not know hey what's the idea we,766.0,4.079,768.0395,0.0,0.0,0.7
come on the wrong night and what is it,767.6,4.4,769.8000000000001,-0.4767,-0.5,-0.7
you better tell will not tell you you're,770.079,3.281,771.7194999999999,0.4404,0.5,-0.7
going to feel like an awful dope if it,772.0,3.44,773.72,-0.128,-1.0,-0.7
isn't a gag all right all right well i,773.36,3.599,775.1595,0.4829,0.2857142857142857,0.3
got a call a little while ago and,775.44,3.04,776.96,0.0,-0.1875,0.2
they're going to call me on this name,776.959,4.241,779.0794999999999,0.0,0.0,-0.7
the mystery husband broadcast when i and,778.48,4.64,780.8000000000001,0.0,0.0,0.4
if i guess the right thing why i win the,781.2,3.639,783.0195,0.5859,0.5428571428571429,0.7
jackpot all right now come on now tell,784.839,4.361,787.0195000000001,0.0,0.2857142857142857,0.8
the truth did you make that call me yeah,786.72,5.44,789.44,0.5423,0.0,0.4
why would i do a thing like that 24 000,789.2,4.639,791.5195,0.3612,0.0,-0.7
people that you'll never have to work,792.16,3.2,793.76,0.0,0.0,0.8
another day as long as you live all,793.839,2.961,795.3195000000001,0.0,0.043181818181818175,0.7
right now come on you've all had your,795.36,2.96,796.84,0.0,0.2857142857142857,0.3
fun now which one of you girls call me,796.8,3.52,798.56,0.5106,0.3,0.5
come on gangly get away peter where are,798.32,3.36,800.0,0.0,0.0,0.3
you going i'm gonna call the macdougals,800.32,2.639,801.6395,0.0,0.0,0.4
in the browns and tell me get right over,801.68,2.64,803.0,0.0,0.2857142857142857,0.3
here this is the biggest thing that's,802.959,3.361,804.6395,0.0,0.0,0.2
hit glendale since the tornado,804.32,5.199,806.9195000000001,0.0,0.0,0.4
what made you think it was a gag bill,806.32,6.4,809.5200000000001,-0.34,0.0,0.4
hey everybody drink up,809.519,3.201,811.1195,0.0,0.0,0.6
hundred now 23,812.959,3.361,814.6395,0.0,0.0,0.2
nine oh hey uh isn't anybody gonna play,813.68,4.0,815.68,-0.2584,0.0,-0.7
yeah all right,824.68,11.88,830.62,0.296,0.2857142857142857,0.4
bill we have to do something about this,836.56,3.36,838.2399999999999,0.0,0.0,-0.7
do something about what try to find out,838.079,4.32,840.2389999999999,0.0,0.0,0.4
who the mystery husband is oh amy if we,839.92,4.08,841.9599999999999,0.0,0.0,0.4
win we win if we lose what's the,842.399,2.961,843.8795,0.7096,0.8,0.2
difference everybody's having a lot of,844.0,2.8,845.4,0.0,0.0,0.4
bill lawrence i don't get you at all you,846.8,4.56,849.0799999999999,0.0,0.0,-0.7
work a full year at woodruff's for 7 500,848.88,5.28,851.52,0.0,0.35,0.2
and here you have a chance to win 24 000,851.36,4.08,853.4,0.7003,0.8,0.8
and you don't even lift your finger to,854.16,2.72,855.52,0.0,0.0,-0.7
do anything about it what do you want me,855.44,3.199,857.0395000000001,0.0772,0.0,-0.7
to do well mabel says that walter,856.88,2.959,858.3595,0.2732,0.0,0.4
winchell's always giving tips on the,858.639,3.361,860.3195000000001,0.34,0.0,0.4
jackpot programs maybe maybe somebody,859.839,4.0,861.839,0.0,0.0,0.4
knows about who the mystery husband is,862.0,5.199,864.5995,0.0,0.0,0.6
who well maybe somebody in radio maybe,863.839,5.44,866.5590000000001,0.2732,0.0,0.2
i don't know anybody in radio,867.199,3.921,869.1595,0.0,0.0,-0.7
don't we know somebody who might know,869.279,4.321,871.4395,0.0,0.0,0.4
somebody look it's too late anyway amy,871.12,4.24,873.24,0.0,-0.3,-0.7
look it's a quarter after eight now the,873.6,4.08,875.64,0.0,0.0,0.2
program goes on in 45 minutes harry,875.36,4.56,877.64,0.0,0.0,0.3
summers what about him newspaper man,877.68,3.92,879.64,0.0,0.0,0.4
know everybody who do you know where he,879.92,3.359,881.5994999999999,0.0,0.0,-0.5
is this is regular poker night i know,881.6,3.52,883.36,0.0,0.0,0.2
exactly where he is,883.279,3.521,885.0395,0.0,0.25,0.2
you know it does make sense bill after,885.12,3.76,887.0,0.0,0.0,0.7
all twenty four thousand dollars suppose,886.8,3.599,888.5994999999999,0.0,0.0,0.6
booger doesn't make you vice president,888.88,3.759,890.7595,0.0,0.0,-0.7
who cares that's right i keep compelling,890.399,4.88,892.839,0.5994,0.2928571428571428,0.7
the wrong numbers,892.639,2.64,893.9590000000001,-0.4767,-0.5,-0.7
harry yes bill this is harry,897.279,4.8,899.679,0.4019,0.0,0.4
you don't say well what do you know why,903.12,4.24,905.24,-0.2057,0.0,-0.7
am i my hand in this pot harry,905.04,3.84,906.96,0.4939,0.0,0.4
no deal me out,907.36,2.719,908.7195,-0.296,0.0,-0.7
i don't know i could help you bill i,908.88,2.639,910.1995,0.4019,0.0,0.4
made a point not to listen to giveaway,910.079,4.88,912.519,0.0,0.0,-0.7
programs who do i know now,911.519,5.201,914.1195,0.0,0.0,0.4
paula winchell,914.959,3.12,916.519,0.0,0.0,0.2
we're in the same business but i don't,916.72,3.119,918.2795,0.0,0.0,-0.7
know him hold on,918.079,3.041,919.5995,0.0,0.0,0.4
say any of you fellas ever listened to,919.839,3.36,921.519,0.0,0.0,-0.7
the mystery husband broadcast no not me,921.12,3.92,923.08,-0.296,0.0,0.3
no raise your tube,923.199,4.241,925.3195,-0.296,0.0,-0.5
no nobody here ever heard of it,925.04,4.479,927.2795,-0.296,0.0,-0.7
i'd like to help you bill but hey wait a,927.44,4.8,929.84,0.3818,0.0,0.4
minute i know just a guy a songwriter,929.519,4.721,931.8795,0.0,0.0,0.2
lives in new york it's a long shot but,932.24,4.08,934.28,0.0,0.043181818181818175,0.4
he might know time to call him yeah call,934.24,3.76,936.12,0.296,0.0,0.7
him will you hurry i'll pay for it yeah,936.32,3.12,937.88,0.2023,0.0,0.7
it's worth a long distance call you know,938.0,4.399,940.1995,0.2263,0.125,0.7
this is 24 thousand dollars okay carly,939.44,4.24,941.56,0.2263,0.5,0.4
dean we had a couple hands really,943.68,3.88,945.62,0.0,0.2,0.4
yeah this is al stern oh hello harry how,959.36,5.44,962.08,0.296,0.0,0.4
are you kitty good good,962.16,3.599,963.9595,0.7003,0.7,0.7
name the mystery husband or the radio,965.759,4.32,967.919,0.0,0.0,0.4
program yeah as a matter of fact i did,968.0,3.44,969.72,0.3182,0.0,0.6
hear something about that just the other,970.079,4.32,972.239,0.0,-0.125,0.2
day well now i don't know for sure harry,971.44,4.24,973.56,0.0356,0.5,0.3
look you're gonna check with a couple of,974.399,2.8,975.799,0.0,0.0,0.3
other people on this aren't you because,975.68,3.04,977.2,0.0,-0.125,-0.7
i wouldn't want this fella to blame me,977.199,3.361,978.8795,-0.3863,0.0,-0.7
if i was wrong,978.72,3.359,980.3995,-0.4767,-0.5,-0.7
all right then i'll tell you what i know,980.56,3.36,982.24,0.0,0.2857142857142857,0.4
and i really don't know anything it's,982.079,4.081,984.1195,0.0,0.2,-0.7
just what i hear around uh they're,983.92,4.479,986.1595,0.0,0.0,-0.5
saying that it's either harry james or,986.16,4.799,988.5595,0.0,0.0,0.5
charles mcarthur charlie mccarthy how,988.399,4.481,990.6395,0.0,0.0,0.2
could he be married,990.959,4.081,992.9995,0.0,0.25,0.2
no not charlie mccarthy charles,992.88,4.079,994.9195,-0.296,0.0,0.2
macarthur the writer who's married to,995.04,4.64,997.36,0.0,0.25,0.4
helen hayes,996.959,2.721,998.3195,0.0,0.0,0.6
harry james or general macarthur,1000.24,4.64,1002.56,0.0,0.05000000000000002,0.4
charles macarthur who's he,1002.399,4.481,1004.6395,0.0,0.0,0.2
oh hell and hey so i get it well that's,1004.88,3.84,1006.8,-0.5423,0.0,0.2
the best information i can get bill but,1006.88,3.84,1008.8,0.3818,1.0,0.4
look pal don't blame me if it isn't,1008.72,3.44,1010.44,0.2584,0.0,-0.7
either one of them might even be some,1010.72,3.679,1012.5595,0.0,0.0,0.2
third guy we never heard of yeah i know,1012.16,4.96,1014.64,-0.2235,0.0,-0.7
harry and thanks a lot harry so long,1014.399,4.641,1016.7195,0.4404,0.07500000000000001,0.7
well it's either harry james or charles,1017.12,5.719,1019.9795,0.2732,0.0,0.4
macarthur or somebody else well let's,1019.04,6.32,1022.2,0.2732,0.0,0.5
help hey i better turn on the radios,1022.839,4.6,1025.139,0.6808,0.5,0.2
five minutes tonight radio is on yeah,1025.36,3.839,1027.2795,0.296,0.0,0.4
well i'll turn around the car,1027.439,2.961,1028.9195,0.2732,0.0,-0.7
so we can hear it over all this noise,1029.199,2.801,1030.5995,0.0,0.0,0.4
you got it from both sides for good i'll,1030.4,4.72,1032.76,0.4404,0.7,0.5
open the dining room windows,1032.0,3.12,1033.56,0.0,0.0,0.5
9 p.m america and time for,1036.24,6.64,1039.56,0.0,0.0,0.2
name the mystery husband brought to you,1039.919,4.961,1042.3995,0.0,0.0,0.4
through the courtesy of rex,1042.88,4.48,1045.12,0.3612,0.0,0.4
the king of soaps,1044.88,4.64,1047.2,0.0,0.0,0.3
mary had a little and its fleece was,1047.36,4.319,1049.5195,0.0,-0.1875,0.4
white as snow and mary's clothes are,1049.52,3.76,1051.4,0.0,0.0,0.5
just as bright,1051.679,3.601,1053.4795,0.4404,0.7000000000000001,0.7
she uses wrecks you know,1053.28,3.68,1055.12,0.0,0.0,-0.7
