text,start,duration,time_midpoint,vader,textblob,llama3
theaters and keep working that's all,235.439,5.36,238.119,0.0,0.0,0.4
come on jump jump come on,237.439,3.36,239.119,0.0,0.0,0.7
what are you afraid of oh well we're on,247.2,3.84,249.12,0.2732,-0.6,0.3
you enter from that side and you end,249.439,3.681,251.2795,0.0,0.0,0.2
from that side and you ready mr anthony,251.04,5.36,253.72,0.3612,0.2,0.4
i sure am mr miller here we go rydel,253.12,6.969,256.60450000000003,0.3182,0.5,0.3
so here he is harvey miller,256.4,12.67,262.735,0.0,0.0,0.4
ah i'd like to see how very happy and,282.16,2.96,283.64000000000004,0.7574,1.0,0.8
thrilled we are ladies and gentlemen be,284.0,3.04,285.52,0.4404,0.6,-0.7
appearing here at the uh,285.12,4.16,287.2,0.0,0.0,0.9
paramount theater and uh how nice to see,287.04,3.599,288.83950000000004,0.4215,0.6,0.7
all your nice people i could stay out,289.28,2.72,290.64,0.4215,0.6,0.2
here for hours but the italian street,290.639,3.041,292.15950000000004,0.0,0.0,0.4
singer is getting old so i would like to,292.0,3.36,293.68,0.4144,0.1,-0.7
introduce my buddy pal and partner mr,293.68,4.799,296.0795,0.0,0.0,0.7
joe anthony hear you,295.36,3.119,296.9195,0.0,0.0,0.5
don't you want me to sing a song oh yeah,304.96,3.519,306.7195,0.2448,0.0,0.7
but i thought you and i could do a song,307.039,3.6,308.839,0.0,0.0,-0.7
to get a boat to get a boat yeah,308.479,3.271,310.1145,0.296,0.0,0.7
wouldn't that be splendid,310.639,2.881,312.0795,-0.4717,0.8333333333333334,0.7
that would be peachy oh shall we do one,313.52,4.51,315.775,0.0,0.0,0.7
yes oh thank you great white father,315.28,5.92,318.23999999999995,0.8519,0.4,0.7
what would you do without me what would,322.08,3.679,323.9195,0.0,0.0,-0.7
you do boys,323.759,4.0,325.759,0.0,0.0,0.4
what would you do without me when i'm,325.759,3.361,327.4395,0.0,0.0,0.4
i sell my car and hook my ring and go,329.12,4.799,331.5195,0.0,0.0,0.5
right out and hire bugs that's what i do,331.6,4.56,333.88,0.0,0.2857142857142857,0.7
without you that's what i do,333.919,4.321,336.0795,0.0,0.0,-0.7
but tell me why would you do without me,336.16,4.4,338.36,0.0,0.0,-0.7
what would you do boys,338.24,4.32,340.40000000000003,0.0,0.0,0.7
what would you do without me when i'm,340.56,3.6,342.36,0.0,0.0,0.6
i'd have no trouble replacing you i'd,344.16,4.16,346.24,0.3089,0.1,-0.8
just go down to the nearest zoo that's,346.24,4.67,348.575,0.0,-0.15555555555555559,0.3
what i do without you that's what i do,348.32,12.709,354.6745,0.0,0.0,-0.7
oh what would you do without me what,361.68,4.079,363.7195,0.0,0.0,0.8
would you do,363.68,4.0,365.68,0.0,0.0,0.5
what would you do without me when i'm,365.759,3.361,367.4395,0.0,0.0,0.5
when my bankroll's gone and i need some,369.12,3.68,370.96,0.0,0.0,-0.7
dough you're always telling me where to,370.96,3.76,372.84,0.0,0.0,-0.7
go see what would you do without me,372.8,5.48,375.54,0.0,0.0,0.7
what'd you do,374.72,3.56,376.5,0.0,0.0,0.2
just like brothers you and i,399.84,7.16,403.42,0.3612,0.0,0.7
i'll go east i'll go west,402.56,4.44,404.78,0.0,0.0,0.5
oh what would you do without me what,409.039,4.081,411.0795,0.0,0.0,0.8
would you do boy,411.039,4.0,413.039,0.0,0.0,0.4
what would you do without me when i'm,413.12,3.44,414.84,0.0,0.0,0.7
i've been your students in your clown,416.56,4.7,418.91,0.0,0.0,0.4
who picks you up when you are down,418.479,6.031,421.4945,0.0,-0.15555555555555559,0.7
who's always there loser wins always,425.68,5.079,428.2195,0.0772,0.3,-0.7
then it must be mr miller's family has,448.4,3.919,450.3595,0.0,0.0,0.2
the theatrical background no no but you,450.0,5.599,452.7995,0.1139,0.0,0.3
ask me i tell you when harvey is younger,452.319,5.6,455.119,0.0,0.0,0.7
his papa is number one golf champion in,455.599,3.761,457.4795,0.6369,0.0,0.8
the whole country,457.919,4.321,460.0795,0.0,0.2,0.4
one day it was the final march,459.36,5.119,461.9195,0.0,0.0,0.7
father and son tournament,462.24,4.56,464.52,0.0,0.0,0.5
harvey miller senior wanted his son to,464.479,4.481,466.7195,0.0,0.0,0.3
be a great gulf champion too and,466.8,5.04,469.32,0.8402,0.8,0.7
following his footprints cavist,468.96,6.679,472.2995,0.0,0.0,0.3
i'll do my best dad,471.84,3.799,473.7395,0.6369,1.0,0.7
i'm sorry dad i missed the cup that is a,481.36,7.16,484.94,-0.3612,-0.5,-0.7
great drive harvey thank you,483.759,4.761,486.1395,0.765,0.8,0.7
remember if they're only people,500.56,4.56,502.84,0.0,0.0,0.4
what's the matter with you hit it those,502.8,4.239,504.9195,0.0258,0.0,0.4
people are staring at me dead don't look,505.12,3.68,506.96,-0.6486,-0.2,-0.7
at them look at the ball,507.039,4.321,509.1995,0.0,0.0,0.4
look at the ball,508.8,2.56,510.08,0.0,0.0,0.6
now what's the matter it looked bad,516.64,6.879,520.0794999999999,-0.5267,-0.6999999999999998,-0.7
now harvey hit that ball,519.519,4.0,521.519,0.0,0.0,0.7
hit it get it get it,526.64,4.6,528.9399999999999,0.0,0.0,0.8
now what about your son mr anthony,539.36,4.88,541.8000000000001,0.0,0.0,0.2
well i feel like harvey's papa,541.6,5.28,544.24,0.5574,0.0,0.3
i want you to follow my footprints,544.24,5.279,546.8795,0.0772,0.0,0.7
jump in joe we got a cast off,546.88,4.48,549.12,0.0,0.0,0.4
pop i don't want to fish anymore i get,549.519,4.641,551.8395,-0.0572,0.0,-0.7
seasick you're crazy your grandpa don't,551.36,5.12,553.92,-0.34,-0.6,-0.7
get seasick your papa don't get seasick,554.16,4.4,556.36,0.0,0.0,-0.7
you don't get seasick,556.48,4.24,558.6,0.0,0.0,0.7
i don't feel so good already but sure we,558.56,3.839,560.4794999999999,0.6509,0.6,-0.7
don't leave the dock yet,560.72,4.32,562.88,0.0382,0.0,0.2
here you into something you'll feel that,562.399,5.521,565.1595,0.0,0.0,0.5
ah wow you may be the sickest fisherman,565.04,4.32,567.1999999999999,0.5859,0.1,0.7
in the ocean but you're gonna be a,567.92,2.479,569.1595,0.0,0.0,0.7
look pop you can't treat me like a kid,570.399,4.56,572.679,-0.5216,0.0,0.4
any longer i'm grown up from now on i'm,572.08,4.96,574.5600000000001,0.0,0.0,0.7
going to stand on my own two feet but on,574.959,4.801,577.3594999999999,0.0,0.6,0.4
go back here,580.399,4.961,582.8795,0.0,0.0,-0.7
four years later joe is a big boy but,582.88,5.2,585.48,0.0,0.0,0.3
his sea legs no good he want to try his,585.36,4.72,587.72,-0.2746,-0.35,-0.7
line the legs,588.08,3.92,590.0400000000001,0.0,0.0,0.2
so he leave a home to take all kind of,590.08,4.4,592.2800000000001,-0.1226,0.6,0.3
jug he worked very hard but he don't,592.0,5.279,594.6395,-0.0891,-0.3791666666666667,0.4
like a digging d,594.48,2.799,595.8795,0.3612,0.0,-0.7
anthony you're through,598.399,3.761,600.2795,0.0,0.0,-0.7
you sure i'm sure,600.32,4.16,602.4000000000001,0.5574,0.5,0.6
and the boss is always speaking on,602.16,5.04,604.68,0.0,0.0,0.2
joe finally know just what he want to do,604.48,4.64,606.8000000000001,0.0772,0.0,0.7
in life i want to go home to san,607.2,5.36,609.88,0.0772,0.0,0.4
francisco how about it hop in,609.12,6.159,612.1995000000001,0.0,0.0,0.7
he was a plenty smart,612.56,5.44,615.28,0.4019,0.21428571428571427,0.6
in 40 years harvey grow up into a big,615.279,5.041,617.7995,0.0,0.0,0.7
boy too you hope someday to marry my,618.0,5.04,620.52,0.4404,0.0,0.4
daughter lisa but that guy it was still,620.32,5.36,623.0,0.0,0.0,0.2
in his blood what time is mr fishing two,623.04,6.0,626.04,0.0,0.0,0.2
minutes to twelve harvey wow,625.68,5.839,628.5994999999999,0.5859,0.1,0.7
miller yes mr baxter take lunch one hour,629.04,5.2,631.64,0.4019,0.0,0.4
later today oh but skip but mr baxter i,631.519,4.721,633.8795,0.0,0.0,0.2
got tickets to see no butts miller your,634.24,5.2,636.84,-0.296,0.0,0.4
lunch is at one o'clock,636.24,3.2,637.84,0.0,0.0,0.3
please harvey did mr baxter speak to you,640.56,3.44,642.28,0.3182,0.0,0.3
yeah come on we're going online but,642.8,2.719,644.1595,0.1531,0.0,0.7
harvey we can't mr baxter i don't care,644.0,3.12,645.56,-0.3875,0.0,0.4
what mr baxter said lee so we got,645.519,3.121,647.0795,0.0,0.0,-0.7
tickets to see ben hogan play and we're,647.12,3.44,648.84,0.34,0.0,0.6
going to see him play now come on good,648.64,3.12,650.1999999999999,0.6486,0.7,0.7
afternoon ladies and gentlemen this is,650.56,2.16,651.64,0.0,0.0,0.2
wendell niles bringing you a,651.76,2.079,652.7995,0.0,0.0,0.4
play-by-play account of the san,652.72,3.04,654.24,0.0,0.0,0.4
francisco it's a beautiful california,653.839,3.761,655.7195,0.5994,0.85,0.7
day and everybody's having a wonderful,655.76,3.44,657.48,0.5719,1.0,0.8
time ben hogan is stepping up to the,657.6,4.239,659.7195,0.0,0.0,0.4
ball now there's the back swing the ball,659.2,4.4,661.4000000000001,0.0,0.0,0.4
is in the air and it's beautiful it's,661.839,3.68,663.6790000000001,0.5994,0.85,0.8
underneath that oh he's funny lisa,663.6,5.76,666.48,0.4404,0.25,0.7
crowds don't seem to bother mr hogan,665.519,3.841,667.4395,0.2584,0.0,0.4
i don't want to be a kill joy harvey,669.92,4.159,671.9995,-0.2783,0.8,0.3
darling but i'm worried about our jobs,671.76,3.519,673.5195,-0.1027,0.0,0.3
at the store,674.079,2.961,675.5595,0.0,0.0,0.3
you know how mr baxter is about,675.279,5.041,677.7995,0.0,0.0,0.4
employees taking too much time for lunch,677.04,6.479,680.2795,0.0,0.2,-0.7
harvey i'm worried about mr baxter why,680.32,6.24,683.44,-0.296,0.0,-0.7
is he shot yet mr baxter our boss who,683.519,4.56,685.799,0.0,0.0,-0.7
could fire you just like all the other,686.56,3.519,688.3195,0.0258,-0.125,-0.7
mr baxters in your life,688.079,3.601,689.8795,0.0,0.0,0.7
and then we'll never be able to get,690.079,3.841,691.9994999999999,0.0,0.5,-0.7
married i don't worry about money lisa i,691.68,4.24,693.8,0.3412,0.25,0.7
bet a whole two-week salary on mr hogan,693.92,4.159,695.9995,0.0,0.2,0.7
harvey you did right through that pump,695.92,3.84,697.8399999999999,0.0,0.2857142857142857,0.7
of trees or under a low-hanging bomb,698.079,4.161,700.1595,-0.4939,0.0,-0.7
what a tough break for benny how about,699.76,3.44,701.48,-0.128,-0.3888888888888889,-0.7
two-week salary,703.2,6.079,706.2395,0.0,0.0,0.4
harvey what are we gonna do,705.839,3.44,707.5590000000001,0.0,0.0,0.7
come with me lisa,711.279,5.56,714.059,0.0,0.0,-0.7
give me a nine iron please,713.04,3.799,714.9395,0.3182,0.0,0.6
mr hogan this is a very important shot,727.12,3.92,729.08,0.2716,0.52,0.7
to me and to me,729.44,4.16,731.5200000000001,0.0,0.0,0.5
well this is a very fair green mr hogan,731.04,4.0,733.04,0.5709,0.355,0.7
and you're gonna need a lot of backspin,733.6,3.359,735.2795,0.0,0.0,0.6
so i suggest you use your wedge well if,735.04,4.16,737.12,0.2732,0.0,0.4
you don't mind i'll use the nine-night,736.959,4.241,739.0794999999999,0.0,0.0,0.4
i just thought i'd mention it uh my name,739.2,3.84,741.12,0.0,0.0,0.2
is harvey miller jr how are you harvey,741.2,3.52,742.96,0.0,0.0,0.2
i'm fine how are you mr hogan how's the,743.04,2.64,744.36,0.2023,0.4166666666666667,0.2
fine thank you that's well come on son,745.68,4.959,748.1595,0.6597,0.4166666666666667,0.7
that mr organ shoot all right,747.6,7.16,751.1800000000001,-0.34,0.2857142857142857,0.6
that's a wet shot mr hogan,750.639,4.121,752.6995000000001,0.0,-0.1,0.4
see what i mean mr hogan you're so right,761.279,3.921,763.2395,0.0,-0.01339285714285715,0.8
you see i played this course many times,763.519,5.88,766.4590000000001,0.34,0.5,0.4
with my dad and i'll tell you,765.2,4.199,767.2995000000001,0.0,0.0,0.4
i'll just push the clock back a little,781.2,4.24,783.32,0.0,-0.09375,0.3
bit so old skinhead won't know but old,782.72,6.0,785.72,0.0,0.1,0.2
skinhead does know well don't tell mr,785.44,5.68,788.2800000000001,0.2732,0.0,-0.7
uh yes mr bankster we're having a trippy,796.48,4.32,798.64,-0.1027,0.0,0.4
run on birds today birds band mitten,798.16,4.96,800.64,0.0,0.0,0.2
birds miller why,800.8,5.68,803.64,0.0,0.0,0.4
why did you take three hours for lunch,803.12,5.44,805.84,0.0,0.0,-0.7
you see mr baxter i go to this terrific,806.48,4.2,808.58,0.561,0.0,0.7
little restaurant in dallas texas,808.56,12.93,815.025,0.0,-0.1875,0.45
yes mr baxter you're fired,823.76,4.36,825.9399999999999,-0.2263,0.0,-0.7
watch where you're going boy oh i'm,842.8,3.92,844.76,0.0,0.0,-0.8
sorry mr phillips i guess i was going,845.04,6.12,848.0999999999999,-0.0772,-0.5,-0.7
where i wasn't looking miller,846.72,4.44,848.94,0.0,0.0,0.4
all right reach backstage,892.399,6.0,895.399,0.0258,0.2857142857142857,-0.7
no no no no no miller,896.079,6.401,899.2795,0.6759,0.0,0.4
different story now ain't it backstage,898.399,6.401,901.5995,0.0,0.0,-0.7
we were just having a little fun you are,902.48,4.52,904.74,0.4601,0.056249999999999994,0.5
having a little fun skinhead,904.8,4.64,907.12,0.4601,0.056249999999999994,0.2
it's a different story now the shoes on,909.44,3.759,911.3195,0.0,0.0,0.2
the other foot,911.44,4.16,913.52,0.0,-0.125,0.2
oh yeah that's your chance then baxter,913.199,6.561,916.4795,0.4939,0.0,0.7
no now miller mr baxter,915.6,4.16,917.68,-0.296,0.0,0.3
oh i'm sorry,922.0,5.48,924.74,-0.0772,-0.5,-0.7
you look just like a rhinoceros,923.76,3.72,925.62,0.3612,0.0,-0.7
wait uh i did it and i'll fix it,927.6,3.91,929.555,0.0,0.0,0.4
one second yeah mr baxter miller yeah no,934.88,6.16,937.96,0.296,0.0,0.3
it's all right miller no i've,937.36,3.68,939.2,-0.296,0.2857142857142857,0.3
we got it didn't we that wasn't so hard,951.759,5.121,954.3195,0.1633,-0.2916666666666667,0.7
now was it,954.24,5.61,957.045,0.0,0.0,0.2
that's not funny,969.759,4.38,971.949,-0.3412,-0.125,-0.7
get off of there miller get up there,974.32,7.959,978.2995,0.0,0.0,0.4
i'd like to give my two weeks notice,1015.759,3.681,1017.5995,0.3612,0.0,0.4
yeah where's that winning smile come on,1022.48,4.559,1024.7595,0.7964,0.4,0.7
let's see that dim,1025.039,4.64,1027.359,0.0,0.1,-0.7
no i'm no good for anything lisa i'll,1027.039,5.121,1029.5995,-0.4055,-0.35,-0.7
never smile again harvey miller is there,1029.679,4.721,1032.0395,-0.2755,-0.15,-0.7
any way to talk it's the only way i know,1032.16,3.519,1033.9195,0.0,0.0,0.5
look all great men have had to go,1035.679,2.88,1037.119,0.6249,0.8,0.4
through bad times,1037.12,3.6,1038.9199999999998,-0.5423,-0.6999999999999998,-0.7
you've read about them in books,1038.559,3.681,1040.3995,0.0,0.0,0.4
then when you're famous why you you'll,1040.72,4.479,1042.9595,0.0,0.5,-0.7
look back and laugh,1042.24,2.959,1043.7195,0.5574,0.15,0.7
just say i'm no good for anything,1047.12,3.919,1049.0794999999998,-0.3412,-0.35,-0.8
i let you down,1049.52,3.84,1051.44,0.0,-0.15555555555555559,-0.7
go ahead okay,1051.039,3.601,1052.8395,0.2263,0.5,0.6
harvey miller you're no good for,1053.36,3.84,1055.28,-0.3412,-0.35,-0.7
anything you let me down,1054.64,6.0,1057.64,0.0,-0.15555555555555559,-0.7
geez sounds awful when you say it,1057.2,5.92,1060.16,-0.4588,-1.0,-0.7
i wish my brother joe was here,1060.64,4.32,1062.8000000000002,0.4019,0.0,0.6
he's had a lot of experience in business,1063.12,4.16,1065.1999999999998,0.0,0.0,0.7
and he could help you find yourself i,1064.96,4.24,1067.08,0.4019,0.0,-0.7
ain't even looking for myself,1067.28,3.84,1069.2,0.0,0.0,0.6
all i know is gow,1069.2,4.64,1071.52,0.0,0.0,0.8
and i sure wish i could forget it,1071.12,5.84,1074.04,0.4767,0.5,-0.5
hey what why forget it,1073.84,5.76,1076.72,-0.2263,0.0,-0.7
huh teach it why with all you know about,1076.96,5.52,1079.72,0.0,0.0,-0.6
golf you'd be a cinch to open a school,1079.6,5.04,1082.12,0.0,0.0,0.6
you can stand people one at a time can't,1082.48,3.439,1084.1995,0.0,0.0,0.2
gee that's a good idea lisa,1087.28,3.84,1089.2,0.4404,0.7,0.7
if i ever amount to anything,1091.12,4.0,1093.12,0.0,0.0,0.7
you'll be the woman behind the man that,1092.96,4.079,1094.9995,0.0,-0.4,0.4
made the man behind the gun,1095.12,4.16,1097.1999999999998,-0.34,-0.4,0.4
love the woman behind the man,1097.039,5.601,1099.8395,0.6369,0.04999999999999999,0.8
behind the gun,1099.28,3.36,1100.96,-0.34,-0.4,0.4
i got carried away,1102.799,4.041,1104.8195,0.0,0.0,0.7
good night harley good night,1104.88,5.039,1107.3995000000002,0.7003,0.7,0.6
lisa good night,1106.84,4.92,1109.3,0.4404,0.7,0.7
you know what the first thing in the,1111.76,3.84,1113.68,0.0,0.25,0.2
morning i'm gonna get organized,1113.36,4.319,1115.5195,0.0,0.0,0.7
good night lisa,1115.6,5.48,1118.34,0.4404,0.7,0.7
good night harvey,1117.679,3.401,1119.3795,0.4404,0.7,0.7
mama reserved the church for february,1127.52,4.88,1129.96,0.0,0.0,0.5
but she couldn't postpone it again maybe,1129.76,4.56,1132.04,0.2498,0.0,-0.5
maybe she won't have to once i get my,1134.32,5.68,1137.16,0.0,0.0,0.4
school started that's right harvey,1136.08,3.92,1138.04,0.0,0.2857142857142857,0.4
good night,1145.36,6.42,1148.57,0.4404,0.7,0.8
i got carried away again,1155.679,26.541,1168.9495000000002,0.0,0.0,0.4
thanks a lot pal don't make too much,1200.16,3.68,1202.0,0.4404,0.2,0.7
noise don't want to wake the folks i,1202.08,3.51,1203.835,-0.0572,0.0,-0.7
haven't been home in years,1203.84,14.04,1210.86,0.0,0.0,-0.7
this is my room,1261.679,5.12,1264.239,0.0,0.0,0.7
you're in my bed,1264.08,5.28,1266.72,0.0,0.0,0.5
see it tonight,1303.2,2.64,1304.52,0.0,0.0,0.4
you know there's somebody in this house,1323.679,5.201,1326.2795,0.0,0.0,0.7
you wait i got my harpoon guy come on,1325.36,7.96,1329.34,0.0,0.0,0.6
i found him in my bed it looks funny,1328.88,4.44,1331.1,0.4404,0.25,0.4
get away from home so we rented him your,1341.12,4.64,1343.4399999999998,0.0,0.0,-0.7
room joe yes he's a nice boy sure he's a,1343.12,4.32,1345.28,0.7783,0.55,0.5
nice boy come on we're big show,1345.76,3.76,1347.64,0.4215,0.3,0.7
something to eat,1347.44,4.56,1349.72,0.0,0.0,0.4
i've seen this before,1356.0,5.559,1358.7795,0.0,0.0,-0.4
good night army,1358.159,3.4,1359.8590000000002,0.4404,0.7,0.8
what is that better get used to him joe,1371.44,4.4,1373.64,0.4404,0.5,0.4
he's going to be your brother-in-law,1373.679,4.721,1376.0395,0.0,0.0,0.2
oh that's not,1375.84,5.44,1378.56,0.0,0.0,-0.7
my brother-in-law,1378.4,2.88,1379.84,0.0,0.0,0.3
you want some coffee,1382.0,4.32,1384.16,0.0772,0.0,0.7
real hot coffee huh warm him up who,1384.0,5.6,1386.8,0.2263,0.4875,0.7
makes better coffee than mama huh nobody,1386.32,5.839,1389.2395,0.4404,0.5,0.7
papa you are all finished it's just like,1389.6,5.12,1392.16,0.3612,0.0,0.3
no yeah you you try it,1392.159,5.601,1394.9595000000002,-0.2235,0.0,0.4
there we go you look good,1394.72,5.839,1397.6395,0.4404,0.7,0.7
good night nice oh mom she's good to,1397.76,5.6,1400.56,0.8225,0.6666666666666666,0.7
have joe back,1400.559,4.561,1402.8395,0.0,0.0,0.7
no you're home joe you got to throw all,1403.36,4.559,1405.6395,-0.296,0.0,0.4
these tables out,1405.12,2.799,1406.5195,0.0,0.0,-0.5
pop here's five bucks buy yourself a new,1409.12,4.96,1411.6,0.0,0.13636363636363635,0.4
oh sure well mama you you could buy a,1414.24,6.319,1417.3995,0.5267,0.5,0.3
new dress huh,1417.76,2.799,1419.1595,0.0,0.13636363636363635,0.4
hey by the way pop what does harvey do,1424.72,5.439,1427.4395,0.0,0.0,0.2
for a living oh he's a good boy he's in,1427.279,5.681,1430.1195,0.4404,0.7,0.7
a working now,1430.159,2.801,1431.5595,0.0,0.0,0.4
now take the club back,1442.32,6.08,1445.36,0.0,0.0,0.7
slow and easy,1444.64,3.76,1446.5200000000002,0.4404,0.06666666666666665,0.7
you should keep your head down lisa,1448.96,6.48,1452.2,0.0,-0.15555555555555559,0.2
now swing straight out and follow,1452.32,6.12,1455.38,0.2263,0.2,0.5
you please keep your head down,1459.919,5.441,1462.6395,0.3182,-0.15555555555555559,-0.7
let me show you lisa you're staying over,1463.36,4.16,1465.4399999999998,0.0,0.0,0.7
ten thousand dollars,1471.36,3.36,1473.04,0.0,0.0,0.8
what's going on here hey what are you,1484.159,3.441,1485.8795,0.0,0.0,0.3
doing harvey's gonna be a golf,1485.919,4.161,1487.9995,0.0,0.0,0.6
instructor i'm his first pupil oh harvey,1487.6,5.199,1490.1995,0.0,0.25,0.5
this is my brother joe oh hello joe hi,1490.08,5.199,1492.6795,0.0,0.0,0.6
harvey hey you're pretty good oh thanks,1492.799,5.521,1495.5595,0.8402,0.3833333333333333,0.6
he's wonderful yeah but why teach why,1495.279,4.961,1497.7595,0.4497,1.0,0.5
don't you play you ever read the sports,1498.32,3.44,1500.04,-0.2584,0.0,0.7
sections you can make a lot of money in,1500.24,4.799,1502.6395,0.0,0.0,0.3
those tournaments time time,1501.76,4.72,1504.12,0.0,0.0,0.2
tournaments tournaments tournaments no i,1506.48,3.679,1508.3195,-0.296,0.0,0.2
can't play in front of people oh no,1510.159,3.361,1511.8395,-0.5,0.0,-0.7
people make him very nervous he's high,1511.84,4.56,1514.12,-0.3384,0.18,0.4
strung yes i'm strung very high,1513.52,4.56,1515.8,0.4019,0.20800000000000002,0.7
well you won all those trophies didn't,1516.4,3.68,1518.24,0.7003,0.0,0.7
you oh no those were my fathers harvey,1518.08,5.04,1520.6,-0.296,0.0,-0.7
miles senior he was a great golfer,1520.08,4.64,1522.4,0.6249,0.8,0.7
are these your fathers,1523.12,4.64,1525.4399999999998,0.0,0.0,-0.8
oh no those are my baby shoes,1524.72,5.68,1527.56,-0.296,0.0,-0.7
oh you won these no i wore them you wore,1527.76,5.12,1530.32,0.3612,0.0,-0.7
yeah i never won anything i tighten up,1530.4,5.759,1533.2795,-0.2018,0.0,-0.7
oh harvey you shouldn't tighten up,1532.88,5.039,1535.3995000000002,0.0,0.0,0.4
you got to relax,1536.159,5.201,1538.7595,0.4404,0.0,0.7
don't be jerky i can't help it,1537.919,5.921,1540.8795,-0.3089,0.0,0.4
joe you're good you think i spent all my,1546.159,4.161,1548.2395,0.4404,0.3,0.3
time in pool rooms you're a natural just,1548.24,3.919,1550.1995,0.3612,0.1,0.7
like my dad he won five thousand dollars,1550.32,3.28,1551.96,0.7351,0.0,0.6
of pinehurst and seven thousand dollars,1552.159,3.041,1553.6795000000002,0.0,0.0,0.4
a town of shanna and twenty thousand in,1553.6,2.88,1555.04,0.0,0.0,0.6
inverness and besides that they're,1555.2,2.32,1556.36,0.0,0.0,0.4
