text,start,duration,time_midpoint
course not oh then will you buy me a,1408.64,4.96,1411.1200000000001
ticket please no I think you should let,1411.44,5.119,1413.9995000000001
your Daddy buy you your,1413.6,2.959,1415.0794999999998
ticket what are you doing to the kid no,1422.88,5.76,1425.7600000000002
one buy me a ticket and I got the money,1426.24,5.16,1428.82
I hate Goofs who pick on kids Goofs,1428.64,5.72,1431.5
Goofs I hate Goofs too then buy the kid,1431.4,5.72,1434.26
a ticket but he's no,1434.36,6.439,1437.5794999999998
relative ticket buy the kid a ticket all,1437.12,5.96,1440.1
right nephew thank you man your,1440.799,6.681,1444.1395
attention pleas the mly come to the,1443.08,6.839,1446.4995
station where are you going uh Blitz in,1447.48,5.24,1450.1
Washington half Fair half Fair blin's,1449.919,4.76,1452.2990000000002
Washington no Blitz in Washington blint,1452.72,5.72,1455.58
no Blitzen Blitzen Washington half Fair,1454.679,8.88,1459.1190000000001
half fair for whom for him for,1458.44,8.32,1462.6000000000001
me how old are you well I'll be 12 on my,1463.559,4.921,1466.0194999999999
next birthday I'm going to be his space,1466.76,5.399,1469.4595
today shall I give you my death,1468.48,3.679,1470.3195
R why you little it's the only way I get,1473.24,6.2,1476.34
him to drink his milk what open your,1476.6,3.72,1478.4599999999998
nephew your attention pleas the Southern,1480.32,6.56,1483.6
Pacific Coast daylight train number is,1483.84,5.24,1486.4599999999998
arriving he's going to be a space,1491.44,6.959,1494.9195
cadet if he lives he'll be a space cadet,1495.159,6.88,1498.5990000000002
last call Frain for St and blitzing gate,1498.399,7.081,1501.9395
B now open all,1502.039,3.441,1503.7595
aboard excuse me is that seat taken it,1510.76,6.76,1514.14
good where you,1518.88,3.36,1520.5600000000002
going what I said where you going,1522.559,7.761,1526.4395
tickets Please ohuh ticket,1526.399,3.921,1528.3594999999998
tickets sorry I haven't been able to,1531.76,4.08,1533.8
find your French friend anywhere we stop,1533.76,6.399,1536.9595
at butson don't we yes sir I'll find,1535.84,9.079,1540.3795
him together no take,1540.159,4.76,1542.5390000000002
please half Fair how old are you oh I'll,1548.399,7.081,1551.9395
be 12 years old on my next,1553.08,6.319,1556.2395
birthday if I don't have an accident,1555.48,6.88,1558.92
stand up he wants you to stand you you,1559.399,7.961,1563.3794999999998
stand up oh higher higher all the way,1562.36,8.679,1566.6995
that's it you're awful big for 12 oh,1567.36,6.679,1570.6995
it's glands the whole family had glands,1571.039,6.041,1574.0595
why my mother was 6' 4 we called her,1574.039,4.801,1576.4395
shrimp if you're were only 12 you're,1577.08,3.959,1579.0594999999998
pretty young to be traveling alone oh,1578.84,3.559,1580.6195
well that's all right I'm not scared I'm,1581.039,3.961,1583.0194999999999
going to be a space cadet where are you,1582.399,6.041,1585.4195
going home oh here it is right here you,1585.0,5.559,1587.7795
to I'm train sick the rocking oh I'm,1591.0,6.679,1594.3395
train sick the the rocking of the train,1595.159,4.721,1597.5195
I'm really sick every I get nausees on,1597.679,4.081,1599.7195000000002
the train from rocking and when it goes,1599.88,3.56,1601.66
fast and it shakes back and forth I'm,1601.76,3.36,1603.44
really very sick from the train would,1603.44,5.53,1606.2050000000002
you please keep quiet,1605.12,6.979,1608.6094999999998
you dropped my,1620.12,2.919,1621.5794999999998
wow my gun shoots milk look would you,1642.279,8.961,1646.7595
mind getting out of here here not at,1646.919,4.321,1649.0795
all what is the matter with you I'm,1655.12,5.919,1658.0794999999998
awfully sorry I I was a little nervous,1657.96,5.439,1660.6795
I'm awfully sorry I dropped my suitcase,1661.039,5.64,1663.859
and and I hope I didn't hurt you mister,1663.399,5.081,1665.9395
I'll put all my things back in the,1666.679,4.0,1668.679
suitcase and and I'll I'll I'll get out,1668.48,3.72,1670.34
way what is this,1672.2,4.68,1674.54
out conduct a little boy look,1678.32,4.599,1680.6195
jeez he can't have gone far I've got to,1691.6,4.6,1693.8999999999999
find him you've got to find him we've,1694.679,3.521,1696.4395000000002
got to find him half Fair he must be,1696.2,4.44,1698.42
around here,1698.2,2.44,1699.42
someplace hello bye train hasn't stopped,1701.799,5.401,1704.4995
he couldn't have gotten off what's the,1705.32,4.64,1707.6399999999999
matter son you're trembling I have very,1707.2,4.52,1709.46
bones are you lost no where's your,1711.72,8.679,1716.0595
mother I'm traveling all alone and you,1716.799,5.24,1719.4189999999999
started wandering around the train and,1720.399,2.841,1721.8194999999998
now you don't know where you're supposed,1722.039,5.12,1724.599
to be I'll call the conductor oh no I,1723.24,6.2,1726.34
mean I I do know where I'm supposed to,1727.159,4.0,1729.159
be in the day coach but I don't like it,1729.44,4.479,1731.6795
there very much I don't feel so good,1731.159,4.681,1733.4995000000001
right here,1733.919,5.061,1736.4495000000002
I bet I know your,1739.08,6.319,1742.2395
problem you do MH they gave you money to,1740.84,6.36,1744.02
buy your dinner and instead of that you,1745.399,5.041,1747.9195
bought some ice cream and some candy and,1747.2,5.44,1749.92
maybe some soda pop yeah and some,1750.44,4.28,1752.5800000000002
marshmallows and some cotton candy and,1752.64,4.32,1754.8000000000002
popcorn and cigarettes cigarettes oh I,1754.72,4.6,1757.02
mean can candy cigarettes,1756.96,6.959,1760.4395
chocolate oh why don't you sleep,1759.32,7.88,1763.26
here here I'm sure your mother would,1763.919,4.841,1766.3395
want you look after,1767.2,3.199,1768.7995
I'll call the conductor oh no don't do,1768.76,6.0,1771.76
that why oh well he doesn't like me see,1770.399,6.041,1773.4195
and he's not a nice man because we were,1774.76,3.639,1776.5795
talking about trains and I told him I,1776.44,4.8,1778.8400000000001
had 13 cars in my set and he only has 11,1778.399,5.561,1781.1795
and he's jealous and nasty he is all,1781.24,4.36,1783.42
right then I'll ring for the porter oh,1783.96,4.16,1786.04
no if you press that buzzer I'll be,1785.6,4.36,1787.78
killed what an,1788.12,4.159,1790.1995
imagination well don't you see the,1789.96,4.4,1792.16
Porter and the conductor are on Cahoots,1792.279,4.4,1794.479
against me,1794.36,5.36,1797.04
oh well then why don't we make up the,1796.679,5.0,1799.179
upper birth,1799.72,3.52,1801.48
oh oh yeah okay,1803.24,5.52,1806.0
good I get off in the morning at Twin,1806.24,4.279,1808.3795
Lakes but you're all right for the night,1808.76,3.96,1810.74
anyway thank you let me help,1810.519,6.361,1813.6995
you you're awfully nice thank,1812.72,7.16,1816.3
here what's your name Wilbur Wilbur,1821.44,6.719,1824.7995
hulik do you have pajamas with you WI,1825.399,6.561,1828.6795
bir yes lady I have it you may call me,1828.159,6.0,1831.159
Nancy Aunt,1834.159,4.841,1836.5795
Willie oh oh help,1839.399,6.921,1842.8594999999998
help oh Wilbur are you all,1852.559,5.881,1855.4995
right oh you broke your glasses,1855.24,5.439,1857.9595
did you ever have a day when just,1858.44,4.76,1860.8200000000002
everything went wrong take your things,1860.679,7.041,1864.1995000000002
and go in there and change thank,1863.2,4.52,1865.46
you if you have any trouble with your,1868.399,6.361,1871.5794999999998
buttons just sing out,1870.639,4.121,1872.6995
are you all right wer yes I'm fine,1893.799,5.161,1896.3795
there's nothing to be frightened of it's,1896.72,4.6,1899.02
just the storm that woke you up you,1898.96,4.64,1901.28
mustn't be afraid of thunder and,1901.32,6.239,1904.4395
lightning I'm Not Afraid oh yes you are,1903.6,6.88,1907.04
all youngsters are well I was terrified,1907.559,5.401,1910.2595
when I was your age I used to crawl in,1910.48,5.24,1913.1
with my little brother remember I'm only,1912.96,3.88,1914.9
nephew this is going to be a bad one,1916.84,5.48,1919.58
just hang on to me tight,1920.279,5.321,1922.9395
Willie I'm all right really just rest,1922.32,5.16,1924.8999999999999
your head against my,1925.6,4.48,1927.84
shoulder I can't do that your husband,1927.48,6.52,1930.74
wouldn't like that I have no,1930.08,3.92,1932.04
husband I'm not married either I hope,1936.639,7.241,1940.2595
not and uh I'm glad you're not,1940.0,6.559,1943.2795
why should I tell you yeah no I better,1946.559,6.761,1949.9395
not not tonight I'll tell you in the,1951.6,5.76,1954.48
morning it's a surprise good I like,1953.32,6.079,1956.3595
surprises uh-oh this is going to be a,1957.36,4.319,1959.5194999999999
one well I think I better get upstairs,1962.6,6.16,1965.6799999999998
and you'd better go to bed too yeah okay,1965.72,5.48,1968.46
go are you all right now Willie yeah I,1974.72,7.04,1978.24
never Felt So Good Aunt,1977.559,4.201,1979.6595
mancy good night,1986.48,7.679,1990.3195
Willie good night,1989.919,4.24,1992.039
wow Agnes Agnes har come on yes Mr miles,2015.919,8.361,2020.0995
take over yes Mr,2021.279,7.161,2024.8595
miles 1 2 3 4 1 2 3,2028.44,7.8,2032.3400000000001
oh you all right good breakes they,2041.6,5.559,2044.3795
better be I can't afford to run down the,2045.519,4.041,2047.5395
boss's daughter why don't I pack us a,2047.159,3.841,2049.0795000000003
picnic lunch this is the kind of a day,2049.56,3.079,2051.0995
to play hookie I've already thought of,2051.0,3.399,2052.6995
that good but I'm on my way to pick up,2052.639,4.04,2054.659
Nancy there was a was out last night and,2054.399,4.28,2056.5389999999998
uh trains been stalled about 5 miles out,2056.679,5.081,2059.2195
of town oh well I guess a Big Railroad,2058.679,4.72,2061.039
like that can get her here safely,2061.76,3.319,2063.4195000000004
probably but I did promise to pick her,2063.399,3.921,2065.3595
up all right I'll go with you no but I I,2065.079,5.04,2067.599
promised unless I'm in the way oh no no,2067.32,5.359,2069.9995000000004
you're not in the,2070.119,2.56,2071.3990000000003
way what happened in Los Angeles I saw,2083.44,4.639,2085.7595
Colonel Blair and he thinks I should get,2086.599,3.48,2088.339
my papers in a week or,2088.079,4.84,2090.4990000000003
so I know Caren Blair quite well perhaps,2090.079,5.161,2092.6595
I can speed up your orders that'd be,2092.919,5.841,2095.8395
wonderful you'll mention it,2095.24,6.359,2098.4195
beautiful tune the words are pretty too,2098.76,5.2,2101.36
do you know them I think,2101.599,3.431,2103.3145
love is all that,2106.4,8.04,2110.42
matters and we' got,2110.24,6.599,2113.5395
we have walked off with a,2116.839,5.641,2119.6594999999998
pride the stars that I use,2124.72,5.48,2127.4599999999996
see are not where they used to,2130.2,10.159,2135.2794999999996
be they only will shine for,2135.599,8.721,2139.9595
me in your,2140.359,3.961,2142.3395
you are all that,2148.8,9.29,2153.445
matters and I got you,2152.88,6.439,2156.0995000000003
we're on top and we won't,2159.319,6.121,2162.3795
fortune that we can,2169.8,5.279,2172.4395000000004
boast we're,2173.0,5.44,2175.72
happy with tea and,2175.079,8.24,2179.199
toast for we got love,2178.44,10.76,2183.82
and love Matters Most,2183.319,5.881,2186.2595
good morning,2209.68,6.04,2212.7
Li oh uh good morning a NY did you sleep,2211.119,7.081,2214.6595
well yes fine thank you,2215.72,5.16,2218.2999999999997
you what happened the train ain't moving,2218.2,4.119,2220.2594999999997
a bridge washed out down the road,2220.88,3.84,2222.8
there's nothing to be frightened out oh,2222.319,4.641,2224.6394999999998
I'm not frightened when I'm with you,2224.72,5.639,2227.5395
that's very nice you know someday I hope,2226.96,7.399,2230.6595
I have a little man like you that's very,2230.359,6.881,2233.7995
nice you know something when I met you,2234.359,5.641,2237.1794999999997
last night that was the nicest thing,2237.24,4.64,2239.56
that ever happened to,2240.0,4.079,2242.0395
me thank you,2241.88,6.479,2245.1195000000002
Willie well you know it it's like well,2244.079,6.481,2247.3195
everything is different,2248.359,5.48,2251.0989999999997
it's well it's very hard to explain but,2250.56,4.92,2253.02
I I have a very funny feeling in my,2253.839,3.28,2255.479
stomach what you need is a good,2255.48,4.68,2257.82
breakfast you're a growing boy ohol,2257.119,4.281,2259.2595
that's what I wanted to talk to you,2260.16,3.36,2261.8399999999997
