text,start,duration,time_midpoint
I'm bringing this stuff like you say,486.9,4.44,489.12
strawberry ice cream chocolate the,489.06,5.82,491.97
cookies ginger ale Cottages cheeses okay,491.34,6.359,494.5195
thanks honey say lady,494.88,6.06,497.90999999999997
um before your husband comes home,497.699,6.801,501.09950000000003
how about little teeth huh,500.94,3.56,502.71999999999997
you picked up fine time to be funny ah,504.9,4.32,507.06
don't worry honey you'll find another,507.96,4.199,510.05949999999996
maid no I'm not even going to try La,509.22,5.46,511.95000000000005
Maple was a horrible extravagance we,512.159,4.141,514.2295
just can't afford a maid right now you,514.68,4.02,516.6899999999999
know that unless of course you got that,516.3,3.78,518.1899999999999
but being invited to the boss's house,523.279,4.481,525.5195
for dinner is a hopeful sign,525.6,4.56,527.88
what'd you get for a sitter I didn't and,527.76,4.139,529.8294999999999
I phoned at least 15 of the Little,530.16,3.72,532.02
Darlings oh well we've still got time,531.899,3.661,533.7295
I'll get busy on it while you feed the,533.88,3.899,535.8294999999999
kids hope you have better luck than I,535.56,3.719,537.4195
hello may I speak with Dorothy please,539.279,4.581,541.5695
well the kids are put away for the night,549.54,3.38,551.23
thank goodness,551.399,4.261,553.5295
it's so silly dressing to go over there,552.92,5.68,555.76
just the six of us the Hammond's always,555.66,6.5,558.91
dressed for dinner they would,558.6,3.56,560.38
you might as well give up you're not,562.74,4.52,565.0
going to get anybody of this hour,564.12,3.14,565.69
Agnes so glad I caught you in,569.3,7.659,573.1295
others Mr King I was just wondering,572.94,6.0,575.94
well can't you go bowling some other,578.94,3.66,580.7700000000001
oh no sure I understand goodbye,582.6,4.5,584.85
don't you think you just better call Mr,589.26,2.759,590.6395
Hamlet and say that you can't get,590.82,2.22,591.9300000000001
and get fired for disobeying the Royal,593.04,5.16,595.62
command and why not the sooner you start,595.08,4.74,597.45
out on your own and stop letting Mr,598.2,3.9,600.1500000000001
Hamlin kick you around the better I like,599.82,3.42,601.5300000000001
look my love for the last time there's,603.24,4.2,605.34
more to starting a law practice than,605.94,3.24,607.5600000000001
just hanging out a shingle,607.44,3.839,609.3595
you have to make contacts take it by,609.18,4.2,611.28
degrees the only way you can do that is,611.279,4.021,613.2895
with an established outfit,613.38,4.38,615.57
you know I'm right I know you're a lot,615.3,4.32,617.4599999999999
smarter than Mr Hammond thinks you are,617.76,4.74,620.13
thank you what about that old duck we,619.62,4.26,621.75
had a couple of months ago the one with,622.5,4.019,624.5095
the wart on her nose too late darling,623.88,5.78,626.77
Edna got her,626.519,3.141,628.0895
hello is this Mrs Phillips,629.88,5.399,632.5794999999999
good evening this is Mr King,632.24,5.44,634.96
can I talk to Mabel please,635.279,5.24,637.899
there you see she's in oh neighbor,637.68,6.14,640.75
yes Mother,640.519,3.301,642.1695
Mr King on the phone I guess he wants,644.16,4.919,646.6195
you to sit with his kids not me not,646.32,5.34,648.99
while I'm conscious not those kids,649.079,6.0,652.079
tell him I dropped dead,651.66,4.56,653.9399999999999
yes I heard Mrs Phillips she just,656.22,5.179,658.8095000000001
dropped dead,658.68,2.719,660.0395
fresh out of names dear or fresh out of,661.82,5.519,664.5795
well we can always try Ginger oh no you,668.22,5.1,670.77
no you don't why why what's wrong with,671.1,5.66,673.9300000000001
ginger well in the first place you,673.32,3.44,675.0400000000001
play she got a crush on you oh stop it,677.519,6.361,680.6995000000001
will you don't act so innocent,680.459,4.741,682.8294999999999
it's time she was here she tried to hold,683.88,4.16,685.96
hands with you right on my,685.2,2.84,686.62
of course not dear,689.82,4.019,691.8295
oh all right go ahead and call her,695.16,4.859,697.5894999999999
personally I think you've got a crush on,697.92,3.0,699.42
a child of 16,700.92,3.44,702.64
gosh Mr King I'm so glad you called I,716.7,5.16,719.2800000000001
just adore sitting with those darling,719.82,4.86,722.25
children good and that's a break for us,721.86,4.74,724.23
you know I had several other calls,724.68,4.26,726.81
tonight to sit but I turned them all,726.6,4.26,728.73
down because I just hoped and prayed,728.94,3.6,730.74
that you would call,730.86,4.979,733.3495
gosh you look so sharp in your tux,732.54,5.9,735.49
I just did a new paint job on my nails,738.44,6.7,741.7900000000001
like the Mr King yes fine,740.94,7.639,744.7595
I'm using a new perfume too it's called,745.14,8.4,749.34
that's French oh means night of love,748.579,6.481,751.8195
yes it's Keen,755.06,3.839,756.9794999999999
well good night Ginger the children are,760.14,3.84,762.06
all sound asleep but if you should need,762.24,2.94,763.71
me I left the Hammond's phone number,763.98,3.72,765.84
there on the desk oh yeah here it is,765.18,5.399,767.8794999999999
ginger oh thank you Mr King,767.7,8.16,771.7800000000001
have a nice time yes Ginger we will,770.579,7.081,774.1194999999999
you don't mind if I make a few phone,775.86,4.2,777.96
calls do you a person gets so bored just,777.66,4.739,780.0295
sitting all right Ginger but please,780.06,4.56,782.3399999999999
don't stay on the phone all the time and,782.399,4.68,784.739
remember that the children are asleep I,784.62,6.62,787.93
will goodnight ginger good night,787.079,4.161,789.1595
she's so cute are you quite sure you,793.44,4.56,795.72
wouldn't like to stay home and sit with,796.5,4.22,798.61
well what brought that on it's that,803.899,5.021,806.4095
perfume of gingers,807.54,3.84,809.4599999999999
brings out the beast in me how about,808.92,4.46,811.15
I'm in 611 carry one,813.38,6.399,816.5794999999999
hey we'd have a little more gin this,817.32,4.139,819.3895
evening and less rummy yes it wouldn't,819.779,4.5,822.029
have been quite so gruesome quite Edna,821.459,5.041,823.9794999999999
how you talk we ought to be honor that,824.279,4.56,826.559
the Hammonds invited us over bite down,826.5,3.6,828.3
you two broke even but the Hammers lost,830.1,5.28,832.74
five dollars and twenty cents to us lost,832.139,5.76,835.019
look here pal the Hammonds better win,835.38,6.24,838.5
that is if you expect to get that raise,837.899,6.361,841.0795
and so I said to the woman you couldn't,841.62,4.38,843.8100000000001
possibly find a better lawyer than Mr,844.26,4.019,846.2695
Hammond well Harry figure the score,846.0,4.74,848.37
what's the bad news good news sir you,848.279,3.841,850.1995
and Mrs Hammond are the Only Winners,850.74,3.899,852.6895
five dollars and twenty cents aha you,852.12,5.219,854.7295
see concentration and memory qualities,854.639,4.14,856.7090000000001
with you two young fellas would do well,857.339,3.601,859.1395000000001
to acquire yes sir you won a dollar,858.779,4.86,861.209
twenty from us and uh four dollars from,860.94,6.12,864.0
the philbies good good I should say it,863.639,6.541,866.9095
is we never win,867.06,5.7,869.91
Corners Could That Be At This Hour I'll,870.18,3.599,871.9794999999999
you take cream and sugar don't you tasty,873.779,4.941,876.2495
how do you do Horatio why hello Clarence,880.56,4.32,882.7199999999999
come in come in I think this is rather,882.779,4.201,884.8795
late for a social call but I found a,884.88,4.019,886.8895
letter in my mailbox intended for you,886.98,4.32,889.14
horizio and as I happen to be passing I,888.899,3.18,890.489
good evening mother hello Clarence how,892.079,5.041,894.5994999999999
you doing good evening how do you do ah,894.24,4.8,896.64
here we are I cannot think how the,897.12,3.719,898.9795
mailman could have been so careless oh,899.04,3.599,900.8394999999999
I'm very sorry but I'm afraid I opened,900.839,3.901,902.7895000000001
it before I realized of course I didn't,902.639,4.081,904.6795
read it thank you Clarence anything,904.74,4.5,906.99
important here no no just a circular,906.72,4.02,908.73
won't you join us in a cup of coffee,909.24,3.599,911.0395
Clarence send a sandwich oh dude there's,910.74,3.959,912.7195
more than a plenty well I really should,912.839,3.36,914.519
be getting back to mother but perhaps I,914.699,3.601,916.4995
could stay for just a snack of course,916.199,4.621,918.5095
you can she'll be all right you take,918.3,3.839,920.2194999999999
sugar though to play a little three,920.82,3.42,922.5300000000001
lumps please,922.139,4.021,924.1495
how are all the little irises coming,924.24,4.74,926.61
along Mr Appleton,926.16,4.739,928.5295
I must confess I'm quite surprised to,928.98,4.62,931.29
find you and your wife here Mr King,930.899,5.641,933.7195
why I just drove past your house and I,933.6,5.099,936.1495
felt sure you would be a chore boom,936.54,3.859,938.4694999999999
not at our house oh yes indeed the house,940.399,4.961,942.8795
was Blazing with lights and I could hear,943.62,3.54,945.39
the music halfway down the block and as,945.36,5.9,948.3100000000001
I went by I saw your guests dancing,947.16,4.1,949.2099999999999
you when you're a ginger,952.139,17.731,961.0045
we uh we didn't think you'd be back so,977.3,6.82,980.7099999999999
soon so it appears hi pop,980.76,5.84,983.68
we've been watching them dance,984.12,5.1,986.67
you kids run upstairs to bed go ahead,986.6,5.44,989.32
hurry up the idea letting the baby out,989.22,4.38,991.4100000000001
the bed at this hour are you out of your,992.04,3.419,993.7495
mind gosh Mrs King I hope you're not,993.6,3.599,995.3995
sore just because I invited a few,995.459,4.5,997.709
friends golly a person go absolutely mad,997.199,5.101,999.7495
with nothing to do but sit if I were,999.959,4.081,1001.9994999999999
your mother which heaven forbid I'd make,1002.3,3.479,1004.0395
it extremely painful for you to sit for,1004.04,4.34,1006.2099999999999
the next few days,1005.779,2.601,1007.0795
look Ginger I think you'd better have,1008.66,4.2,1010.76
your friends gosh Mr King I feel so,1010.399,4.261,1012.5295
sorry for you,1012.86,6.26,1015.99
as a terrible disposition hasn't she,1014.66,4.46,1016.89
well what do you want good morning Mr,1040.22,5.94,1043.19
Taylor I was just admiring your band of,1043.28,5.22,1045.8899999999999
black Iris you keep away from my Irish I,1046.16,3.66,1047.99
haven't forgotten yet what you said,1048.5,2.76,1049.88
about me and that girl from the florist,1049.82,4.02,1051.83
shop I merely said just merely keep your,1051.26,3.72,1053.12
mouth shut,1053.84,3.86,1055.77
oh good morning Mr McPherson I must have,1065.24,4.679,1067.5795
been quite a party you had last night,1068.539,3.481,1070.2795
would you like Alyssa the guess who got,1069.919,3.901,1071.8695
cockeyed or have you already got it,1072.02,3.539,1073.7895
there's no need to be unpleasant I,1073.82,3.66,1075.6499999999999
merely made a friendly observation well,1075.559,5.181,1078.1495
make it someplace else,1077.48,3.26,1079.1100000000001
you're taking that flower yeah why I am,1102.98,5.28,1105.6200000000001
not tickling it little boy I am,1106.82,2.58,1108.11
just run along and don't bother me I,1109.4,3.72,1111.26
have your mother's permission we won't,1111.32,3.18,1112.9099999999999
bother you tell us what you're doing,1113.12,3.84,1115.04
have you boys ever watched a bumblebee,1114.5,5.22,1117.11
flitting from flower to flower sure well,1116.96,5.18,1119.55
I am doing just what the Bumblebee does,1119.72,6.12,1122.78
guys can you sting too,1122.14,6.64,1125.46
run away and play,1125.84,5.82,1128.75
provided hitting upstairs oh what did I,1128.78,6.68,1132.12
do with that thing oh there it is,1131.66,3.8,1133.5600000000002
what the devil is he doing,1140.179,5.281,1142.8195
seems we have a very healthy male Iris,1143.059,3.661,1144.8895
and he asked if he could have some,1145.46,2.64,1146.78
pollen so he could breed it to one of,1146.72,3.56,1148.5
well I tried him a stud fee Brian,1150.38,4.56,1152.66
oh good morning John good morning I'll,1155.72,6.38,1158.91
receive your trip okay,1158.78,3.32,1160.44
anything interesting good morning Mr Mrs,1162.799,5.641,1165.6195
King uh the mailman asked me to hand,1166.52,3.539,1168.2895
these to you,1168.44,4.92,1170.9
did you uh get all the pollen you needed,1170.059,4.98,1172.549
well yes I believe it may produce a,1173.36,4.62,1175.6699999999998
fascinating hybrid glad to hear it well,1175.039,4.621,1177.3495
Goodbye Mr King don't forget we're,1177.98,4.88,1180.42
entitled to The Pick of the litter,1179.66,3.2,1181.26
Harry come here quick I've got an answer,1183.62,5.76,1186.5
answer to what my ad huh darling I,1186.08,4.5,1188.33
didn't want to tell you but after that,1189.38,2.88,1190.8200000000002
Ginger episode I put an ad in the,1190.58,3.42,1192.29
Saturday review and I've got a wonderful,1192.26,4.98,1194.75
answer and for what a babysitter dialing,1194.0,5.88,1196.94
a resident babysitter oh you're crazy I,1197.24,3.9,1199.19
knew you'd say that that's why I didn't,1199.88,2.82,1201.2900000000002
tell you listen to what I put in,1201.14,3.48,1202.88
somewhere there must be a struggling,1202.7,3.359,1204.3795
young person who would welcome a,1204.62,3.66,1206.4499999999998
delightful room private bath full board,1206.059,4.021,1208.0695
in exchange for sitting with three,1208.28,3.66,1210.11
adorable children evenings and some,1210.08,4.02,1212.09
Lighthouse work congenial cultured,1211.94,6.599,1215.2395000000001
atmosphere rightfully box 2301 aren't,1214.1,6.36,1217.28
you stretching things a bit calling R3,1218.539,4.26,1220.669
adorable well anyway it seems to have,1220.46,5.219,1223.0695
snared her this is her answer Dear Sir,1222.799,5.281,1225.4395
or Madam if not too late I wish to apply,1225.679,4.561,1227.9595000000002
for the position you advertised I am,1228.08,3.9,1230.03
engaged in a form of work which makes me,1230.24,3.84,1232.16
indifferent to my surroundings providing,1231.98,3.48,1233.72
I have a place in which I can find,1234.08,4.26,1236.21
Solitude I have studied psychology and,1235.46,4.5,1237.71
I'm perfectly competent to handle,1238.34,4.44,1240.56
children of all ages with efficiency and,1239.96,5.219,1242.5695
dispatch you more sincerely Lynn,1242.78,4.139,1244.8495
Belvedere don't you think she sounds,1245.179,2.88,1246.6190000000001
well she writes a short business-like,1248.059,4.021,1250.0695
letter yes but what do we know about it,1250.34,3.9,1252.29
well anyway I'm going to follow this up,1252.08,5.459,1254.8094999999998
okay go ahead what can you lose,1254.24,6.74,1257.61
see you tonight bye honey,1257.539,3.441,1259.2595
that looks good,1272.08,5.44,1274.8
quit that did you get it out sure it,1274.52,5.1,1277.07
hardly shows now a few kids let that dog,1277.52,3.96,1279.5
in this house again I'll Wallop both of,1279.62,3.39,1281.3149999999998
Hey where's everybody,1290.9,5.399,1293.5995
's room come on up,1293.679,5.62,1296.489
I can't there's a chair in a way I know,1296.299,5.521,1299.0595
it's stuck don't be so helpless climb,1299.299,4.88,1301.739
Tony would you leave that alone,1313.299,5.74,1316.1689999999999
look boys when you go downstairs and,1317.36,3.86,1319.29
bring me up that thing I told you okay,1319.039,6.421,1322.2495
hi hello hi pop hello hello Danny all,1321.22,6.04,1324.24
right you have a nice earthquake oh,1325.46,3.98,1327.45
we've been as busy as little beavers,1327.26,5.64,1330.08
isn't it wonderful she's coming oh,1329.44,7.359,1333.1195
Miss Belvedere huh the babysitter who,1332.9,5.82,1335.8100000000002
wrote this morning I decided not to,1336.799,3.661,1338.6295
waste another moment so I sent her a,1338.72,3.24,1340.34
long straight wire giving her all the,1340.46,3.54,1342.23
dope and she wired back and I wired,1341.96,4.199,1344.0595
again and this is what I got conditions,1344.0,4.559,1346.2795
acceptable arriving 9 35 tonight Union,1346.159,6.02,1349.169
Depot Lynn Belvedere,1348.559,3.62,1350.369
come on make yourself useful,1353.419,3.14,1354.989
all right boys put them down until Daddy,1358.9,5.56,1361.68
moves the chair you,1361.46,7.28,1365.1000000000001
chairs going well darling she does,1364.46,4.28,1366.6000000000001
she does and you're taking Nero up so,1369.44,3.0,1370.94
she'll have an intellectual to talk to,1371.0,3.86,1372.93
Yes dear besides that'll take the curse,1381.38,4.44,1383.6000000000001
off my being a low uncouth struggling,1383.72,3.72,1385.58
but you are struggling very,1387.44,3.54,1389.21
intelligently right now,1389.24,4.2,1391.34
it won't work darling I tried it for,1390.98,4.559,1393.2595000000001
hours stop giving orders and push I'll,1393.44,4.14,1395.51
get this thing out of here,1395.539,3.781,1397.4295
you kids get back out of the way what's,1397.58,7.92,1401.54
going on yeah one great big push hey,1399.32,6.18,1402.4099999999999
I can't imagine what's keeping them well,1410.62,4.299,1412.7694999999999
maybe the train was late they usually,1413.419,3.361,1415.0995
are and would you pick those cushions up,1414.919,3.841,1416.8395
for me I told those kids to stay out of,1416.78,4.16,1418.86
oh bill it's you yeah she's here Edna's,1423.98,6.26,1427.1100000000001
hello sweetie,1430.76,4.32,1432.92
no no sign of them yet we're beginning,1432.919,3.601,1434.7195000000002
to suspect that Harry took her to a,1435.08,4.02,1437.09
cocktail bar to get a plastered first,1436.52,4.2,1438.62
well don't stay over there too late I,1439.1,2.76,1440.48
have to get an early start in the,1440.72,2.88,1442.16
morning yes I'll be home the minute she,1441.86,3.299,1443.5095
arrives with a blow by blow description,1443.6,5.1,1446.1499999999999
goodbye well maybe that's them,1445.159,8.241,1449.2795
but it can't be Harry's got his key,1448.7,4.7,1451.05
yes a Miss King a Mrs Harry King,1455.6,8.22,1459.7099999999998
yes a good evening I am Lind Belvedere,1458.96,6.9,1462.41
you're who,1463.82,4.44,1466.04
Lynn Belvedere,1465.86,4.799,1468.2595
you can't be why not have you ever seen,1470.659,5.581,1473.4495000000002
me before no,1473.6,6.26,1476.73
what's that happened very well then,1476.24,3.62,1478.05
how do you do Edna this man claims that,1481.76,6.38,1484.95
he's Lynn Belvedere I know Edna please,1484.58,7.02,1488.09
I'm sorry this is my friend Mrs philby,1488.14,5.86,1491.0700000000002
oh she doesn't live here,1491.6,4.439,1493.8194999999998
this is quite a shock you see well we,1496.039,5.241,1498.6595
weren't expecting him,1499.46,4.68,1501.8
well I naturally thought you were a,1501.28,5.86,1504.21
woman you know you're advertisement of,1504.14,5.34,1506.8100000000002
which I have a copy here made no mention,1507.14,5.82,1510.0500000000002
of sex possibly not but it was obviously,1509.48,5.939,1512.4495
implied I advertised for someone to help,1512.96,4.38,1515.15
with the housework and sit with my,1515.419,4.561,1517.6995000000002
children Mrs King I happen to dislike,1517.34,4.8,1519.74
all children intensely,1519.98,3.9,1521.93
but I assure you that I can readily,1522.14,3.539,1523.9095000000002
attend to their necessary though,1523.88,4.76,1526.2600000000002
unpleasant ones,1525.679,2.961,1527.1595
sorry I've just had a long and very,1531.02,5.279,1533.6595
trying journey in a day coach may I see,1533.419,5.24,1536.039
now look here Mr Belvedere you're,1540.86,3.9,1542.81
obviously here on the false pretensis to,1542.84,3.12,1544.3999999999999
the contrary,1544.76,3.0,1546.26
if some young female arrived calling,1545.96,3.42,1547.67
herself Lynn Belvedere she would be here,1547.76,4.68,1550.1
under false pretenses may I please see,1549.38,5.34,1552.0500000000002
my room but but my husband isn't home,1552.44,4.5,1554.69
yet I may say so as a matter of complete,1554.72,3.839,1556.6395
indifference to me,1556.94,3.3,1558.5900000000001
I take the juvenile retaining my,1558.559,3.6,1560.359
services to sit with him,1560.24,6.72,1563.6
now may I see my room why,1562.159,7.26,1565.7890000000002
I guess so,1566.96,3.599,1568.7595000000001
it's upstairs,1570.559,4.941,1573.0294999999999
good evening,1572.84,2.66,1574.1699999999998
boys what are you doing up now now go,1580.779,6.461,1584.0095
back to sleep is he a babysitter gee,1583.76,7.019,1587.2694999999999
whiz never mind now I'll go to bed,1587.24,6.419,1590.4495
oh these are my sons uh Larry and and,1590.779,5.701,1593.6295
Tony and the babies asleep,1593.659,6.241,1596.7795
mom why is it a man,1596.48,6.299,1599.6295
uh you see Mr Belvedere they also,1599.9,5.399,1602.5995
thought that you were going to be a well,1602.779,4.561,1605.0595
anyway they seem to be quite fascinated,1605.299,5.041,1607.8195
by you the fascination I assure you is,1607.34,4.56,1609.62
not mutual,1610.34,4.4,1612.54
which way please,1611.9,2.84,1613.3200000000002
we tried to fix it up as nicely as we,1628.159,7.161,1631.7395000000001
could I I hope you like it,1631.34,3.98,1633.33
after the obvious eliminations have been,1635.779,3.541,1637.5495
made I believe it will be entirely,1637.58,4.4,1639.78
satisfactory,1639.32,2.66,1640.6499999999999
atmosphere of Spartan simplicity,1651.159,5.341,1653.8295
and may I ask what your profession is,1654.14,6.919,1657.5995
certainly I am a genius,1656.5,4.559,1658.7795
satisfactory eminently as far as I can,1665.02,5.62,1667.83
at the moment,1670.64,2.72,1672.0
with this exception,1675.559,6.081,1678.5995
I'll change it,1678.5,3.14,1680.07
oh brother what am I going to do,1690.159,5.041,1692.6795000000002
hello dear you back,1698.779,5.161,1701.3595
back when your cockeyed classified ads,1702.02,3.899,1703.9695
she never even showed up I hung around,1703.94,3.239,1705.5595
the station to the porter practically,1705.919,3.961,1707.8995
threw me out darling I've got something,1707.179,4.941,1709.6495
to tell you,1709.88,6.74,1713.25
why are you working what's so funny,1712.12,4.5,1714.37
I'm afraid oh shut up asking,1722.32,7.54,1726.09
before I retire for the night May I,1727.88,4.98,1730.3700000000001
inquire what time you serve breakfast,1729.86,5.0,1732.36
thank you perhaps I should tell you I'm,1737.6,5.28,1740.24
a vegetarian I like fruit juice coffee,1740.12,6.48,1743.36
and thinly sliced gluten bread toasted,1742.88,7.7,1746.73
Allah try to remember,1746.6,3.98,1748.59
good night,1750.86,2.6,1752.1599999999999
who in the heck was that,1754.1,7.38,1757.79
that darling is Lynn Belvedere huh,1756.559,7.921,1760.5194999999999
little baby now Larry that's enough,1767.799,5.141,1770.3695
sugar oh Mom do you want to get another,1770.779,4.081,1772.8195
Harry will you please put down that,1774.86,4.919,1777.3194999999998
paper and talk to me what are we going,1777.2,5.459,1779.9295
to do about Mr Belvedere very simple as,1779.779,4.5,1782.029
soon as he deigns to join us for,1782.659,3.061,1784.1895000000002
breakfast I'm gonna kick him out right,1784.279,4.441,1786.4995
on his ear I guess you're right but,1785.72,5.699,1788.5695
you'll have to tell him he scares me,1788.72,5.939,1791.6895
I think he's kind of cute me too well I,1791.419,4.14,1793.489
and genius or no genius I'm glad I'm,1795.559,3.061,1797.0895
telling to get down here to breakfast,1797.48,2.819,1798.8895
I'll go with you now you boys sit down,1798.62,4.34,1800.79
and finish your breakfast,1800.299,2.661,1801.6295
well he's got a nerve well what's the,1822.14,6.019,1825.1495
difference he's going anyway,1825.26,2.899,1826.7095
it's not a sound he's probably still,1832.58,4.16,1834.6599999999999
Mr Belvedere,1836.96,4.02,1838.97
maybe he's gone,1839.36,4.58,1841.6499999999999
good morning oh uh we're sorry to dash,1857.48,6.72,1860.84
in on you like this but we did knock I,1861.26,4.86,1863.69
don't doubt it Mrs King when I practice,1864.2,3.78,1866.0900000000001
my yoga I'm completely out of this world,1866.12,4.62,1868.4299999999998
I neither see nor hear a thing I take it,1867.98,5.34,1870.65
back for somebody yes and the sooner you,1870.74,4.14,1872.81
come down the sooner I'll be with you in,1873.32,4.219,1875.4295
a minute Mr King,1874.88,2.659,1876.2095000000002
now look here you,1878.12,4.799,1880.5194999999999
it's no use dear he's out of this world,1882.919,6.681,1886.2595000000001
he told you oh that's so stupid,1885.2,4.4,1887.4
I never heard of such thing,1890.059,3.381,1891.7495
don't do that little boy,1900.26,3.32,1901.92
this is a rule,1910.399,2.841,1911.8194999999998
now look here Mr Belvedere a joke is a,1914.24,5.28,1916.88
joke but this can't go on,1916.7,4.62,1919.01
and by not Mr King,1919.52,3.48,1921.26
I am perfectly willing to carry out my,1921.32,3.479,1923.0594999999998
end of our agreement I see no reason why,1923.0,3.72,1924.86
you should have fault on yours but it's,1924.799,4.021,1926.8095
obviously impossible you couldn't do the,1926.72,4.38,1928.91
things we require for instance could you,1928.82,5.099,1931.3695
uh bathe Ronnie for many years I have,1931.1,4.74,1933.4699999999998
successfully bathed individuals of all,1933.919,4.021,1935.9295000000002
ages and Sexes and I've never had any,1935.84,4.579,1938.1295
complaints,1937.94,2.479,1939.1795
hey baby don't do that again that's,1942.559,6.48,1945.799
enough Roddy now stop it stop,1946.58,6.18,1949.6699999999998
my wife tells me that uh you're a genius,1949.039,6.38,1952.229
that is correct,1952.76,5.039,1955.2795
if I'm not too inquisitive do you mind,1955.419,5.441,1958.1395
telling me what form it takes,1957.799,5.821,1960.7095
