text,start,duration,time_midpoint,vader,textblob,llama3
go on you're at home once and only Lilo,297.18,3.959,299.1595,0.0,0.0,0.4
until night I'm gonna take a train to,299.46,2.94,300.93,0.0,0.0,0.4
friedrich's often once in,301.139,2.821,302.5495,0.0,0.0,0.3
friedrichshaven we steal our robot get,302.4,2.88,303.84,-0.4939,0.0,0.3
some fishing tackle and start drifting,303.96,3.54,305.73,0.0,0.0,0.2
across the lake always South till we get,305.28,4.5,307.53,0.0,0.0,0.6
the other side Switzerland,307.5,4.139,309.5695,0.0,-0.125,0.4
once in Switzerland just came out with a,309.78,3.84,311.7,0.0,0.0,0.4
big yellow boy so when are you there,311.639,4.321,313.7995,0.0,0.0,0.4
it's a breeze stay out of this safety,313.62,3.96,315.6,0.5023,0.0,-0.7
just one question,315.96,5.06,318.48999999999995,0.0,0.0,0.5
did you calculate the risk,317.58,3.44,319.3,-0.2732,0.0,-0.4
you've got 10 minutes to get through the,325.039,3.761,326.9195,0.0,0.0,0.2
tunnel Roger that'll bring out just as,327.24,3.239,328.8595,0.0,0.0,0.4
the Jerry's are changing ships Roger,328.8,4.679,331.1395,0.0,0.0,0.3
peel off and Sean boys,335.88,4.159,337.9595,0.0,0.0,0.2
got a good chance the longest night of,424.819,4.301,426.9695,0.5994,0.7,0.6
the year I'll bet they make it to Free,427.44,3.539,429.2095,0.5106,0.4,0.7
Bricks often I bet they make it all the,429.12,3.419,430.8295,0.0,0.0,0.2
way to Switzerland I bet they don't get,430.979,3.421,432.6895,0.0,0.0,-0.7
out of the forest,432.539,4.801,434.9395,0.0,0.0,0.4
now what kind of crack is that no crack,434.4,4.5,436.65,-0.296,0.6,0.2
two packs of cigarettes so they don't,437.34,2.94,438.81,0.0,0.0,-0.7
get out of the forest that's enough,438.9,3.419,440.6095,0.0,0.0,-0.7
Sefton crawl back in your sack you'd,440.28,3.3,441.93,0.0,0.0,-0.7
make book on his own mother getting hit,442.319,3.0,443.819,0.0,0.6,0.2
by a truck anybody call come on certain,443.58,4.86,446.01,0.2732,0.21428571428571427,-0.7
butt out wait a minute Harvey I want to,445.319,4.5,447.569,0.0772,0.0,0.3
back those kids I'll cover 10 of them,448.44,3.539,450.2095,0.0,0.0,0.7
I'll take five eight put me down for ten,449.819,4.921,452.2795,0.0,-0.07777777777777779,0.4
I'll cover three I'll take one I'll,451.979,5.461,454.7095,0.0,0.0,0.4
cover the whole pot anything you say,454.74,4.14,456.81,0.0,0.2,0.7
more cigarettes,458.88,2.96,460.36,0.0,0.5,-0.7
speak up boys,461.88,6.42,465.09,0.0,0.0,0.7
here's four here's two here's four and,464.639,5.941,467.6095,0.0,0.0,0.2
four more I'll cover eight give me three,468.3,5.88,471.24,0.0,0.5,0.7
I bet two and a half no butts no birds,470.58,6.6,473.88,-0.0803,-0.16666666666666666,0.3
no bad will this door do you want some,474.18,4.98,476.67,0.4854,0.3499999999999999,0.4
more how that'll do,477.18,3.299,478.8295,0.0,0.5,0.6
I'll speak up boys,479.16,4.7,481.5100000000001,0.0,0.0,0.7
any more Sports in the crowd,480.479,3.381,482.1695,0.0,0.5,0.7
okay security what happened I wish I,557.64,4.62,559.9499999999999,0.7184,0.5,-0.5
knew we had everything figured out to,559.92,4.38,562.11,0.0,0.0,-0.7
the Last Detail maybe the crowds know,562.26,3.72,564.12,0.0,0.0,0.2
about the tunnel all the time shut up,564.3,3.12,565.8599999999999,0.0,0.0,-0.7
animal well maybe they were laying for,565.98,4.02,567.99,0.2732,0.0,0.3
them out there yeah maybe old accepted I,567.42,4.14,569.49,0.5106,0.1,0.2
said hold it,570.0,3.48,571.74,0.0,0.0,0.4
so we heard some shots so who says they,571.56,4.399,573.7594999999999,0.0,0.0,-0.7
didn't get away,573.48,2.479,574.7195,0.0,0.0,-0.7
anybody here want a double air bit,577.56,3.68,579.4,0.0772,0.0,0.3
every morning at six in the dot they'd,603.86,5.2,606.46,0.0,0.0,0.4
have the uphill let's roll call to you,606.36,5.0,608.86,0.0,0.0,0.2
every Barracks had its own alarm clock,609.06,5.24,611.68,-0.34,0.6,0.3
our alarm clock was feldable Schultz,611.36,6.099,614.4095,-0.34,0.0,0.2
Johann Sebastian Schultz,614.3,5.56,617.0799999999999,0.0,0.0,0.3
I understand the crowds had a composer,617.459,4.741,619.8294999999999,0.0,0.0,0.2
way back with the Johann Sebastian in it,619.86,4.56,622.14,0.0,0.0,0.7
but I can tell you one thing,622.2,4.5,624.45,0.0,0.0,-0.5
Schultz was no composer,624.42,4.8,626.8199999999999,-0.296,0.0,-0.7
he was a schminahood,626.7,6.74,630.07,0.0,0.0,-0.7
did he ever a lousy schwino hunt,629.22,4.22,631.33,-0.5423,-0.5,-0.7
okay come on you sack rats cut the beef,653.18,4.38,655.37,-0.0516,0.5,0.4
in and get up,656.04,3.239,657.6595,0.0,0.0,0.4
you guys have some machine gun practice,659.279,4.641,661.5995,-0.34,0.0,0.6
last night oh terrible such foolish boys,660.839,6.481,664.0795,-0.6369,-0.3333333333333333,-0.7
such nice boys I better not talk about,663.92,9.099,668.4694999999999,0.6908,0.3666666666666667,-0.7
it it makes me sick to my stomach yes,667.32,5.699,670.1695000000001,-0.1531,-0.7142857142857143,-0.7
I killed them both of them oh such nice,675.06,5.399,677.7594999999999,-0.4019,0.13333333333333333,-0.8
boys it makes me sick,677.94,5.22,680.5500000000001,-0.5106,-0.7142857142857143,-0.8
off stain everybody you too but I made,680.459,5.94,683.429,0.0,0.0,-0.7
that Piccolo I Was Made of Schultz he,683.16,4.44,685.38,0.0,0.0,0.3
has a sickness,686.399,3.661,688.2295,0.0,0.0,-0.7
you know he's crank uh sometimes I think,687.6,4.2,689.7,0.0,0.0,-0.7
he's fooling us with that crazy business,690.06,3.54,691.8299999999999,-0.6249,-0.6,-0.7
yeah how would you like to see that,691.8,3.36,693.4799999999999,0.5719,0.0,0.6
that's a nine Pals spotted all over your,693.6,2.46,694.83,0.0,0.0,0.7
come on Joy Don't Be Afraid ah I'll stay,696.06,7.5,699.81,0.5859,0.10000000000000003,0.7
please gentlemen you do not want to stay,700.32,5.459,703.0495000000001,0.2681,0.0,-0.7
in bed on such a beautiful morning we,703.56,5.279,706.1995,0.5994,0.425,0.4
are having today huh yeah,705.779,6.06,708.809,0.296,0.0,0.8
she sprechenzie died then drop and see,708.839,4.221,710.9495000000001,-0.6908,0.0,-0.7
or Reason with the jokes,713.06,4.019,715.0695,0.25,0.0,0.6
wake up animal,718.44,4.94,720.9100000000001,0.0,0.0,0.4
come on out of a wake up,720.12,3.26,721.75,0.0,0.0,0.7
good morning animal,724.5,4.86,726.93,0.4404,0.7,0.7
what would you like for breakfast,726.839,4.761,729.2195,0.3612,0.0,0.2
scrambled eggs with little sausages,729.36,5.34,732.03,0.0,-0.1875,0.7
bacon and egg sunny side up griddle,731.6,6.28,734.74,0.4215,0.0,0.7
cakes a waffle stop and hurry I'm,734.7,6.72,738.0600000000001,-0.296,0.0,0.2
warning you coffee milk or maybe a,737.88,5.699,740.7295,-0.34,0.0,-0.7
little cocoa why do you do this to me,741.42,4.14,743.49,0.0,-0.1875,-0.7
every morning hamburgers and onions,743.579,4.7,745.929,0.0,0.0,0.7
Strawberry Shortcake,745.56,2.719,746.9195,0.0,0.0,0.3
Hitler is waiting to see us,752.519,4.861,754.9495000000001,0.0,0.0,-0.8
now let's see we have two empty bunks,755.04,4.52,757.3,-0.2023,-0.1,0.2
I suppose you let those mattresses cool,760.94,4.54,763.21,0.3182,0.35,0.2
off a little huh just have a decency oh,763.26,4.319,765.4195,0.0,-0.1875,0.3
yoga this it is only that the account,765.48,4.02,767.49,0.0,0.0,0.2
with the space you know new prisoners,767.579,4.921,770.0395,-0.5106,0.13636363636363635,-0.7
coming in every day now uh gentlemen,769.5,4.68,771.84,0.0,0.0,0.2
outside please you don't want me to get,772.5,2.639,773.8195,0.2681,0.0,-0.7
again eh outside the house hey Souls,775.139,3.961,777.1195,0.0,0.0,0.2
yeah as long as you're gonna move,777.839,3.3,779.489,0.296,-0.05,0.7
somebody in how about a couple of them,779.1,4.94,781.57,0.0,0.0,0.2
Russian broads Russian women prisoners,781.139,6.301,784.2895,-0.5106,0.0,0.4
some are not bad at all yeah just get as,784.04,5.8,786.9399999999999,0.6187,0.3499999999999999,-0.7
a cover with beautiful glockenspiece,787.44,7.59,791.235,0.5994,0.85,0.7
all right man all in,807.06,5.6,809.8599999999999,0.0,0.2857142857142857,0.4
all right right,810.139,4.14,812.2090000000001,0.0,0.2857142857142857,0.5
hey hey hey hey here,814.279,5.381,816.9695,0.0,0.0,0.8
they're coming in,853.519,3.541,855.2895,0.0,0.0,0.7
Good Morgan Sergeants,869.339,3.74,871.2090000000001,0.4404,0.7,0.8
nasty weather we are having eh and,875.639,4.741,878.0095,-0.5574,-1.0,0.7
there's so much hope we could give you a,878.459,4.68,880.799,0.4902,0.2,-0.7
white Christmas just like the ones you,880.38,4.5,882.63,0.3612,0.0,0.7
used to know,883.139,3.961,885.1195,0.0,0.0,-0.5
and those the words that clever little,884.88,4.44,887.1,0.4588,-0.010416666666666671,0.7
man wrote you know the one who stole his,887.1,4.919,889.5595000000001,0.0,0.0,-0.7
name from our Capital that something or,889.32,5.6,892.12,0.0,0.0,0.4
other Berlin,892.019,2.901,893.4695,0.0,-0.125,0.2
look at that mud come spring,896.22,5.7,899.07,0.0,0.0,0.4
and I hope you will still be with us,899.82,4.56,902.1,0.4404,0.0,0.6
next spring we shall plant some grass,901.92,7.46,905.65,0.0,0.0,0.7
here and perhaps some daffodils,904.38,5.0,906.88,0.0,0.0,0.4
spit that medications,909.42,4.279,911.5595,0.0,0.0,-0.7
I understand we are minus two men this,916.32,3.48,918.06,0.0,-0.1,-0.6
I am surprised that you gentlemen here I,919.8,5.46,922.53,0.2263,0.1,0.5
am trying to be your friend and you do,923.279,4.5,925.529,0.4939,0.0,-0.7
these embarrassing things to me,925.26,4.139,927.3295,-0.3818,0.0,-0.7
don't you know this could get me into,927.779,4.081,929.8195,0.0,0.0,0.4
hot water with the high command they,929.399,5.461,932.1295,0.0,0.20500000000000002,-0.7
would cut Marshall me after all these,931.86,5.219,934.4695,-0.2732,0.0,-0.7
years of a perfect record,934.86,4.5,937.11,0.5719,1.0,0.8
now you wouldn't want that to happen to,937.079,4.041,939.0995,-0.0572,0.0,-0.7
me would you,939.36,6.08,942.4,0.0,0.0,0.4
fortunately those two men,941.12,4.32,943.28,0.0,0.4,0.7
as I was saying fortunately those two,955.86,6.06,958.89,0.0,0.4,0.6
men did not get very far,959.1,4.979,961.5895,0.0,0.13,0.7
they had a good sense to rejoin us again,961.92,4.979,964.4095,0.4404,0.7,-0.7
so my record would stand unblemished,964.079,7.44,967.799,0.0,0.1,0.8
nobody has ever escaped from stalact 17.,966.899,8.12,970.959,0.0,0.0,-0.7
not alive anyway,971.519,3.5,973.269,-0.2924,-0.05,-0.7
Sergeant Hoffman of Barracks 4 yes,989.16,4.859,991.5895,0.4019,0.0,0.7
Sergeant Hoffman has duly elected,991.86,3.96,993.84,0.0,0.0,0.6
compound Chief I protest the way these,994.019,3.601,995.8195,-0.25,0.0,-0.7
bodies are left lying in the mud,995.82,4.62,998.13,-0.5267,0.0,-0.7
anything else yes according to the,997.62,4.32,999.78,0.4019,0.0,-0.8
Geneva Convention dead prisoners that,1000.44,4.079,1002.4795,-0.8225,-0.2,0.5
have given a decent burial of course I'm,1001.94,4.68,1004.28,0.0,0.16666666666666666,0.3
aware of the Geneva Convention,1004.519,3.661,1006.3495,0.0,0.25,0.4
they'll be given the barrier they,1006.62,3.48,1008.36,-0.128,0.0,0.3
or perhaps you would suggest we hoarding,1010.1,4.08,1012.14,0.0,0.0,0.3
21 cannons from the east on the front,1012.38,5.6,1015.18,0.0,0.0,0.5
and give them a 21 gun salute,1014.18,3.8,1016.08,-0.34,0.0,0.7
for the last time gentlemen,1022.82,4.619,1025.1295,0.0,0.0,0.5
let me remind you any prisoners found,1025.22,4.199,1027.3195,-0.5106,0.0,-0.7
outside the barracks after lights out,1027.439,4.081,1029.4795,0.0,0.0,-0.7
will be shut on sight,1029.419,6.121,1032.4795,0.0,0.0,-0.7
furthermore the iron stove in Barrack IV,1031.52,6.419,1034.7295,0.0,0.0,0.2
the one camouflaging the trapdoor will,1035.54,5.279,1038.1795,0.0,0.0,0.2
be removed and so that the men from this,1037.939,5.461,1040.6695,0.0,0.0,-0.7
parag do not suffer from the cold they,1040.819,4.681,1043.1595,0.431,-0.6,0.6
will keep warm by filling in the Escape,1043.4,3.659,1045.2295,0.3818,0.6,0.4
is that clear,1047.059,2.9,1048.509,0.3818,0.10000000000000002,0.5
all right then gentlemen we are all,1051.44,5.52,1054.2,0.0,0.2857142857142857,0.4
friends again and with Christmas coming,1054.44,4.979,1056.9295,0.4767,0.0,0.7
on I have a special treat for you I'll,1056.96,5.76,1059.84,0.6597,0.35714285714285715,0.7
have you all the loused for the holidays,1059.419,5.461,1062.1495,0.1531,0.0,0.2
and I'll have a little Christmas tree,1062.72,7.339,1066.3895,0.0,-0.1875,0.7
for every Barrack you will like that,1064.88,5.179,1067.4695000000002,0.3612,0.0,0.7
who did this,1075.679,3.141,1077.2495,0.0,0.0,-0.5
I will give the funny man exactly five,1079.88,6.32,1083.0400000000002,0.4404,0.25,0.6
seconds to step forward,1082.7,3.5,1084.45,0.0,0.0,0.6
then you'll all stand here if it takes,1087.08,6.2,1090.1799999999998,0.0,0.0,0.4
all day and all night,1089.66,3.62,1091.47,0.0,0.0,0.6
that is better,1094.58,3.2,1096.1799999999998,0.4404,0.5,0.7
600 funny men,1109.96,6.579,1113.2495,0.4404,0.25,0.7
there will be no Christmas trees but,1113.539,5.341,1116.2095,-0.1531,0.0,-0.7
there will be delousing with ice water,1116.539,5.281,1119.1795,0.0,0.0,-0.7
from the horses,1118.88,9.699,1123.7295,0.0,0.0,0.3
but Morgan sergeants we will remove the,1155.48,5.939,1158.4495,0.0,0.0,-0.7
iron stove the one that was camouflaging,1158.96,4.38,1161.15,0.0,0.0,0.2
the trapped on the animal these Nazis,1161.419,4.081,1163.4595000000002,-0.5267,-0.2,-0.8
and kosher yeah you can say that again,1163.34,4.68,1165.6799999999998,0.296,0.0,0.7
tell an animal these Nazis ain't coats I,1165.5,4.02,1167.51,0.0,0.0,-0.8
said you could say it again that doesn't,1168.02,4.76,1170.4,0.0,0.0,-0.7
mean you have to repeat it,1169.52,3.26,1171.15,0.0,-0.3125,0.5
private property Pub,1174.5,3.08,1176.04,0.0,0.0,0.4
how come the cross knew about that stone,1177.919,4.861,1180.3495,0.0,0.0,0.2
security and the tunnel how come you,1179.78,4.2,1181.88,0.34,0.0,0.4
can't lay down a belt around here,1182.78,3.12,1184.34,0.0,-0.15555555555555559,-0.7
without them knowing it look if you,1183.98,3.3,1185.63,0.0,0.0,-0.7
don't like the way I'm handling this job,1185.9,3.12,1187.46,-0.2755,0.0,0.4
go get it tell it Duke it's got us all,1187.28,3.66,1189.11,0.0,0.0,0.7
spinning I just want to know what makes,1189.02,4.14,1191.09,0.0772,0.0,0.3
them crowds so smart maybe they do a,1190.94,4.26,1193.0700000000002,0.541,0.21428571428571427,0.3
radar maybe they got a mic hidden,1193.16,6.66,1196.49,0.0,-0.16666666666666666,0.2
somewhere yeah right up Joey's Ocarina,1195.2,6.66,1198.53,0.296,0.2857142857142857,0.7
or maybe it's not that they're so smart,1199.82,4.32,1201.98,0.541,0.21428571428571427,-0.5
maybe it's that we're so stupid maybe,1201.86,3.66,1203.6899999999998,-0.656,-0.7999999999999999,-0.7
there's somebody in our marriage tipping,1204.14,3.36,1205.8200000000002,0.0,0.0,-0.7
them off like one of us you don't see,1205.52,3.899,1207.4695,0.3612,0.0,-0.7
yes I do say,1207.5,4.2,1209.6,0.4019,0.0,0.7
one of us is a stoolie a dirty stinking,1209.419,4.321,1211.5795,-0.743,-0.6,-0.7
stoolie is that Einstein's theory or do,1211.7,4.44,1213.92,0.0,0.0,0.5
you figure it out for yourself hey hey,1213.74,6.98,1217.23,0.0,0.0,0.2
new games in the Russian compound,1216.14,4.58,1218.43,0.0,0.06818181818181818,0.4
welcome welcome wait for me,1275.919,5.581,1278.7095000000002,0.7184,0.8,0.6
let me go go shoot you let me go let me,1281.5,5.919,1284.4595,-0.34,0.0,-0.8
go they'll shoot your animals I don't,1285.32,5.06,1287.85,-0.34,0.0,-0.7
care let me go,1287.419,2.961,1288.8995,0.4939,0.0,-0.7
show animals,1290.62,5.07,1293.155,0.0,0.0,0.6
you don't want to talk to any broads,1296.62,4.24,1298.7399999999998,-0.0572,0.0,-0.7
with boots on I don't care if they wear,1298.7,4.56,1300.98,-0.3875,0.0,0.4
galoshes you want a pretty Grable let me,1300.86,4.14,1302.9299999999998,0.5423,0.25,0.4
remember animal I told you that when the,1305.0,2.76,1306.38,0.0,0.0,0.3
war was over I'd get you a date with,1306.62,4.5,1308.87,-0.5994,0.0,0.3
Betty Grable how are you gonna get me,1307.76,4.74,1310.13,0.0,0.0,0.7
we go to California I got a cousin that,1312.5,3.78,1314.39,0.0,0.0,0.4
works for the Los Angeles gas company,1314.84,3.839,1316.7595,0.0,0.0,0.4
that's how we get the address see and we,1316.28,3.66,1318.11,0.0,0.0,0.2
go to the house and I ring the bell when,1318.679,2.421,1319.8895,0.0,0.0,0.4
she comes to the door I say,1319.94,3.599,1321.7395,0.0,0.0,0.4
congratulations Miss Grable we have,1321.1,4.18,1323.1899999999998,0.5106,0.0,0.8
voted you the girl we'd most like to be,1323.539,3.781,1325.4295,0.4201,0.5,0.8
behind barb wire with and I'm here to,1325.28,5.16,1327.86,0.0,-0.4,-0.7
present the award what's the award what,1327.32,7.62,1331.13,0.7906,0.0,0.4
do you think Jericho your the award me,1330.44,7.56,1334.22,0.5423,0.0,0.4
well supposing she don't want me well if,1334.94,4.32,1337.1,0.0165,0.0,-0.7
she don't want you,1338.0,3.96,1339.98,-0.0572,0.0,-0.7
she don't get nothing you're teasing me,1339.26,4.94,1341.73,0.0572,0.0,-0.7
are you supposed to drink this stuff or,1351.52,5.92,1354.48,0.0,0.0,-0.7
Shea drink shave anyone else want potato,1353.72,5.699,1356.5695,0.0772,0.0,0.2
you sure yeah,1359.419,4.531,1361.6845,0.5423,0.5,0.7
have to put your socks in my breakfast,1380.62,4.919,1383.0794999999998,0.0,0.0,-0.7
tough luck,1383.14,6.18,1386.23,0.3612,-0.3888888888888889,-0.9
I hate this life,1385.539,3.781,1387.4295,-0.5719,-0.8,-0.7
shut up Cookie I'm starved I'm all ready,1390.76,5.399,1393.4595,-0.2732,0.2,0.3
easy animal easy,1429.08,4.14,1431.15,0.7003,0.43333333333333335,0.3
where'd it come from from a chicken bug,1433.28,5.58,1436.07,0.0,-0.6,0.6
wit a chicken a chicken lays those,1435.86,6.62,1439.1699999999998,0.0,-0.6,0.6
things don't you remember animal,1438.86,3.62,1440.6699999999998,0.0,0.0,0.2
are you gonna eat it all by yourself,1447.44,6.14,1450.51,0.0,0.0,0.3
the yellow and the white,1449.799,3.781,1451.6895,0.0,0.0,0.2
is it all right if we smell it just,1455.0,4.74,1457.37,0.0,0.2857142857142857,0.2
don't drool on it,1457.1,4.86,1459.53,0.0,0.0,-0.7
you're not gonna eat the shells help,1459.74,4.4,1461.94,0.4019,0.0,0.3
what are we gonna do with it,1472.159,4.861,1474.5895,0.0,0.0,0.2
we're gonna plant that animal,1475.039,3.661,1476.8695,0.0,0.0,0.7
we're gonna grow us a chicken for,1477.02,3.92,1478.98,0.0,-0.6,0.3
if I were yourself to not eat that egg,1485.679,4.36,1487.8590000000002,0.0,0.0,-0.7
someplace else like for instance under,1488.12,3.84,1490.04,0.3612,0.0,0.2
the barracks coffee looks a little weak,1490.039,4.801,1492.4395,-0.3832,-0.28125,-0.4
today come on Trader Horn let's hear it,1491.96,5.4,1494.66,0.0,0.0,0.3
why'd you give the cross for that egg 45,1494.84,4.56,1497.12,0.0,0.0,0.7
cigarettes price has gone up that,1497.36,3.36,1499.04,0.0,0.0,-0.7
wouldn't be the cigarette you took us,1499.4,3.06,1500.93,0.0,0.0,0.2
for last night what was I going to do,1500.72,4.74,1503.09,0.0,0.0,-0.7
with them I only smoked cigars nice guy,1502.46,4.8,1504.86,0.4215,0.3,0.7
the crowd shoot man Freddy and Johnson,1505.46,3.66,1507.29,-0.34,0.0,0.2
last night and the days out trading with,1507.26,3.779,1509.1495,0.0,0.0,0.2
him look this may be my last hot,1509.12,3.059,1510.6495,0.0,0.125,-0.7
breakfast on account they're going to,1511.039,2.701,1512.3895,0.0,0.0,0.2
take that stove out of here so would you,1512.179,3.781,1514.0695,0.0,0.0,-0.7
let me eat it in peace no ain't that too,1513.74,4.679,1516.0795,0.3182,0.0,-0.7
bad tomorrow you'll have to suck a raw,1515.96,4.8,1518.36,-0.7506,-0.4653846153846153,-0.8
egg oh you don't have to worry he could,1518.419,4.26,1520.5490000000002,0.3412,0.0,0.4
always trade the crowds for a six burner,1520.76,4.5,1523.01,0.0,0.0,0.7
gas range maybe a deep freeze too watch,1522.679,4.62,1524.989,0.0516,0.0,0.7
The Beef Boy so I'm trading everybody,1525.26,3.899,1527.2095,0.0,0.0,0.2
here is trading so maybe I trade a,1527.299,3.24,1528.919,0.0,0.0,0.3
little sharper does that make me a,1529.159,3.661,1530.9895,0.0,-0.1875,0.4
collaborator a lot sharper Sefton I'd,1530.539,3.541,1532.3095,0.0,0.0,0.4
like to have some of that loot you got,1532.82,2.88,1534.26,0.3612,0.0,0.7
in those Foot Lockers oh you would would,1534.08,4.02,1536.09,0.0,0.0,0.4
you listen stoop the first week I was in,1535.7,3.9,1537.65,0.0,0.25,0.4
this joint somebody stole my Red Cross,1538.1,3.6,1539.9,0.0,0.0,-0.7
package my blanket and my left shoe well,1539.6,3.9,1541.55,0.2732,0.0,0.2
since then I've wised up this ain't no,1541.7,3.719,1543.5595,0.5248,0.0,-0.7
Salvation Army this is everybody for,1543.5,6.44,1546.72,0.0,0.0,0.7
himself Dog Eat Dog you stinks,1545.419,4.521,1547.6795000000002,-0.25,-0.6,-0.7
now you've done it you've given me,1553.58,4.219,1555.6895,0.0,0.0,0.5
nervous indigestion,1554.84,2.959,1556.3194999999998,-0.2732,0.0,-0.5
anything else bothering you boys,1564.02,3.96,1566.0,-0.3818,0.0,0.3
yeah just one little thing,1566.059,3.781,1567.9495,0.296,-0.1875,0.7
how come you were so sure Manfredi and,1567.98,3.48,1569.72,0.4572,0.5,0.3
Johnson wouldn't get out of the forest I,1569.84,2.88,1571.28,0.0,0.0,-0.7
wasn't so sure,1571.46,4.579,1573.7495,-0.2912,0.5,-0.5
I just like the odds,1572.72,3.319,1574.3795,0.3612,0.0,0.6
what's that crack supposed to mean,1577.159,3.301,1578.8095,0.0,-0.3125,-0.7
they're lying dead out there in the mud,1578.6,3.48,1580.34,-0.8271,-0.2,-0.7
and I'm trying to find out how come I'll,1580.46,3.599,1582.2595,0.0,0.0,0.2
tell you how come because you are a,1582.08,3.36,1583.76,0.0,0.0,0.2
security officer said it to be safe and,1584.059,2.521,1585.3195,0.6486,0.5,0.6
you were the marriage Chief gave him the,1585.44,3.06,1586.97,0.0,0.0,0.4
green light that's how come,1586.58,3.66,1588.41,0.0,0.1,0.7
what are you guys trying to prove anyway,1588.5,4.14,1590.57,0.0,0.0,-0.7
cutting trap doors digging Pleasant set,1590.24,4.5,1592.49,0.128,0.06666666666666665,0.5
you listen to me,1592.64,3.6,1594.44,0.0,0.0,0.4
what do you think the chances are of,1594.74,3.24,1596.36,0.2023,0.0,0.7
getting out of here and let's say you,1596.24,3.48,1597.98,0.0,0.0,-0.7
make it to Switzerland let's say to the,1597.98,3.78,1599.87,0.0,0.0,0.2
states so what,1599.72,3.66,1601.55,0.0,0.0,0.4
they ship you out the Pacific slap you,1601.76,2.88,1603.2,0.1531,0.0,-0.7
in another plane you get shut down again,1603.38,2.88,1604.8200000000002,0.0,-0.15555555555555559,-0.7
only this time you wind up in a Japanese,1604.64,3.06,1606.17,0.0,0.0,0.2
prison camp,1606.26,4.019,1608.2695,-0.5106,0.0,-0.7
that is if you're lucky,1607.7,5.16,1610.28,0.4215,0.3333333333333333,0.2
