text,start,duration,time_midpoint,vader,textblob,llama3
her yes but you've hardly seen her since,89.1,3.6,90.9,0.2144,-0.2916666666666667,-0.7
you moved away from here more than that,90.9,4.56,93.18,0.0,0.5,-0.7
since you went to war,92.7,4.5,94.95,-0.5994,0.0,-0.7
I saw her in Chicago last year but two,95.46,3.36,97.14,0.0,0.0,0.4
whole weeks morning noon and night,97.2,3.18,98.79,0.0,0.2,0.4
besides that I was brought up next door,98.82,4.439,101.0395,0.0,0.0,0.2
to her I know her best all my life when,100.38,4.26,102.51,0.6369,1.0,0.7
I think of someone from my wife I think,103.259,4.021,105.2695,0.0,0.0,-0.7
of Annie what do you want to diagram,104.64,4.26,106.77,0.0772,0.0,0.2
will you marry that girl and you're,107.28,3.24,108.9,0.0,0.0,0.5
pronouncing him dead,108.9,4.259,111.0295,-0.6486,-0.2,-0.7
you have no right to do that,110.52,5.419,113.2295,-0.296,-0.14285714285714285,-0.8
all right then,113.159,2.78,114.549,0.0,0.2857142857142857,0.4
hello dick,124.579,3.301,126.2295,-0.5106,0.0,-0.7
give us some more thought kid I have,129.06,3.66,130.89,0.0,0.5,-0.7
given a thought,131.52,2.52,132.78,0.0,0.0,0.4
I hoped we could have a regular wedding,132.72,2.7,134.07,0.3818,0.0,0.6
and everything happy,134.04,2.76,135.42,0.5719,0.8,0.8
but if that can't be then I'll have to,135.42,2.28,136.55999999999997,0.0,0.0,-0.7
what are you talking about I'll get out,137.7,3.66,139.53,0.0,0.0,0.4
that's all get married live someplace,139.5,4.98,141.99,0.0,0.19318181818181818,-0.7
else are you crazy,141.36,4.56,143.64,-0.34,-0.6,0.6
I've got a right to live my own life,144.48,3.42,146.19,0.0,0.34069264069264066,0.4
that's what you've got a business here a,145.92,3.66,147.75,0.0,0.0,0.7
factory what is this business doesn't,147.9,4.44,150.12,0.0,0.0,-0.7
inspire me what do you mean inspired do,149.58,4.2,151.68,0.7845,-0.3125,0.7
you have to be inspired,152.34,3.6,154.14,0.4939,0.0,0.7
hated enough you're setting pretty one,153.78,3.36,155.46,-0.25,-0.21666666666666667,-0.7
step behind me in a first-class,155.94,2.7,157.29,0.0,-0.4,0.7
manufacturing plan they're standing in a,157.14,2.7,158.48999999999998,0.0,0.0,0.2
more profits and you'll ever be able to,158.64,3.48,160.38,0.4927,0.5,0.8
spend inspired,159.84,3.96,161.82,0.4939,0.0,0.7
the killer machine works alone do not,162.12,3.78,164.01,-0.743,0.0,-0.7
inspire me if I have to Grub for my,163.8,3.299,165.4495,0.5719,0.0,0.2
money all day long at least I want,165.9,3.0,167.4,0.0772,-0.175,0.7
something for it I want a family a home,167.099,3.841,169.0195,0.0772,0.0,0.7
I want some kids I want to build,168.9,4.32,171.06,0.1531,0.0,0.5
something I can give myself to ends in,170.94,4.14,173.01,0.0,0.0,0.6
the middle of that now where do I find,173.22,4.44,175.44,0.0,0.0,0.2
it here or elsewhere you name it,175.08,4.799,177.4795,0.0,0.0,0.3
tell me something,179.879,4.321,182.0395,0.0,0.0,0.2
you mean you'd leave the business,184.2,5.46,186.93,-0.0516,-0.3125,-0.7
yes unless I would,186.72,5.159,189.2995,0.4019,0.0,0.7
well don't think like that then help me,189.66,3.84,191.58,0.3999,0.0,0.4
to stay here all right but don't think,191.879,4.261,194.0095,0.0,0.2857142857142857,0.2
like that because whether I work for,193.5,4.08,195.54,0.3612,0.0,0.2
it's all for you the whole shooting,196.14,3.179,197.7295,0.0,0.2,0.7
match is for you I know that dude just,197.58,3.239,199.1995,0.0,0.0,0.4
help me to stay here that's all I ask,199.319,4.261,201.4495,0.4019,0.0,0.7
well don't think like that,200.819,5.901,203.7695,-0.0026,0.0,-0.7
I'm thinking like that,203.58,3.14,205.15,0.3612,0.0,0.4
let's leave it this way,220.019,4.561,222.2995,-0.0516,0.0,0.7
don't do anything without keep knowing,222.84,3.3,224.49,0.0,0.0,0.5
about it I don't want it to be hurt you,224.58,3.12,226.14,-0.5606,0.0,-0.7
know the way she is I don't want to hurt,226.14,3.9,228.09,0.3724,0.0,-0.7
Mom Dad I know I don't I know you don't,227.7,3.78,229.59,0.0,0.0,0.2
but that's why you've got to be careful,230.04,3.419,231.7495,0.2263,-0.1,0.2
not just don't go running off and do,231.48,4.8,233.88,0.0,0.0,0.2
something crazy see what I mean,233.459,5.401,236.1595,-0.34,-0.45625,0.7
I see well promise me you'll talk to her,236.28,3.78,238.17,0.5267,0.0,0.7
all right I promise,240.06,6.56,243.34,0.3182,0.2857142857142857,0.7
I don't know how you care do I,243.12,3.5,244.87,0.4939,0.0,-0.7
no dad you don't,247.019,3.561,248.7995,-0.296,0.0,-0.7
it's just like it used to be nothing's,296.88,4.68,299.22,0.3612,0.0,-0.7
changed a bit it's only been three years,299.58,2.34,300.75,0.0,0.0,0.2
the sagendorf's finally painted their,304.8,5.3,307.45,0.0,0.0,0.7
homes it's about time,306.9,3.2,308.5,0.0,0.0,0.5
and Dr Bayless Jim this is our Annie how,324.8,6.06,327.83,0.0,0.0,0.4
she looks very intelligent,330.96,5.34,333.63,0.5095,1.0,0.2
what can I take for it,333.32,5.08,335.86,0.0,0.0,0.7
Chris liked you he writes about you and,336.3,3.42,338.01,0.4215,0.6,0.7
his letters I can think of better things,338.4,2.88,339.84,0.4404,0.5,-0.7
to write about to a pretty girl what's,339.72,3.49,341.46500000000003,0.4939,0.25,0.7
the matter with you Chris,341.28,4.139,343.3495,0.0258,0.0,-0.7
I told you I don't want to be disturbed,345.419,5.28,348.059,-0.4257,0.0,-0.7
Sunday is my day off,347.699,5.821,350.6095,0.0,0.0,0.7
no calls on Sunday,350.699,5.481,353.4395,-0.296,0.0,0.2
hello you must be Anne and you must be,357.66,4.92,360.12,0.0,0.0,0.4
Mrs Bayless guilty but don't hold it,360.36,4.76,362.74,-0.2263,-0.5,0.7
against me it was his bedside manner,362.58,5.64,365.4,0.0,0.0,0.7
well go on in and talk to her she says,365.12,5.44,367.84,0.2732,0.0,-0.7
she's in great pain she gives me a great,368.22,4.199,370.3195,0.7096,0.8,0.4
pain what's the matter with her now what,370.56,3.6,372.36,-0.4939,0.0,-0.7
do you think's the matter huh she wants,372.419,2.701,373.7695,0.0258,0.2,0.7
you to go over and hold her hand,374.16,3.78,376.05,0.4939,0.0,-0.7
beautiful so go such other conditions,375.12,6.66,378.45,0.5994,0.24166666666666667,0.8
which Prevail never marry a nurse Chris,377.94,5.819,380.8495,0.0,0.0,-0.7
oh I better go in and see he doesn't,381.78,6.02,384.79,0.4404,0.5,-0.7
love that come on see you,383.759,4.041,385.7795,0.6369,0.5,0.8
yeah let me look at you Annie you're,393.979,5.921,396.9395,0.296,0.0,0.6
beautiful a dish if I ever saw one yeah,397.199,4.521,399.4595,0.7269,0.85,0.8
give us a kiss,399.9,3.96,401.88,0.4215,0.0,0.7
they're still falling for me how do you,401.72,4.12,403.78,-0.1531,0.0,0.7
like that you're a regular dog yeah let,403.86,4.5,406.11,0.5719,0.0,0.7
me help you come on in Annie welcome,405.84,6.62,409.15,0.6908,0.8,0.7
Paul you're a Cyprus,408.36,4.1,410.41,0.0,0.0,0.5
oh I can't,417.24,5.84,420.16,0.0,0.0,-0.7
okay yeah and he's here,419.22,6.3,422.37,0.4767,0.5,0.4
it looks wonderful still know your way,423.08,4.42,425.29,0.5719,1.0,0.7
around I think I do,425.52,4.619,427.8295,0.0,0.0,0.4
pull the piano I haven't touched one in,427.5,6.12,430.56,0.0,0.0,0.2
years oh Annie uh you better not play on,430.139,4.201,432.2395,0.2177,0.5,-0.7
kid doesn't let anybody use it since uh,434.34,4.56,436.62,0.0,0.0,-0.7
Larry you know that's silly lard love to,436.44,4.92,438.9,0.6486,0.0,0.2
have me play it play then well I'm just,438.9,6.199,441.9995,0.7096,0.0,0.7
telling you that go ahead and play it,441.36,3.739,443.2295,0.34,0.0,0.7
it's been so long since anyone's played,498.66,4.74,501.03,0.34,-0.05,0.6
that piano hello okay Annie darling I'm,500.639,4.74,503.009,0.6908,0.5,-0.7
so glad you could come it's so wonderful,503.4,3.479,505.1395,0.8416,0.75,0.9
to be back again I'll take your bags,505.379,3.54,507.149,0.0,0.0,0.7
upstairs yeah seems like old times with,506.879,3.621,508.6895,0.5719,0.1,0.7
Annie around Hey kid,508.919,5.36,511.599,0.0,0.0,0.4
almost like old times,510.5,3.779,512.3895,0.2975,0.1,0.7
piano still sounds good spider the way,515.94,4.5,518.19,0.4404,0.7,-0.7
Larry and I used to punish it,518.219,4.32,520.379,-0.5267,0.0,0.5
you think of him,520.44,4.2,522.5400000000001,0.0,0.0,0.6
you see Joe,522.539,4.081,524.5794999999999,0.0,0.0,0.2
she still thinks of him what do you mean,524.64,3.42,526.35,0.0,-0.3125,0.4
just that you remember him,528.06,5.04,530.5799999999999,0.0,0.0,0.4
he's in your thoughts that's a funny,530.94,3.24,532.5600000000001,0.4404,0.25,0.7
thing to say how could I help,533.1,3.859,535.0295,0.4019,0.0,0.2
remembering him,534.18,2.779,535.5695,0.0,0.0,0.4
I'll take you up to your room I'll see,537.36,5.12,539.92,0.0,0.0,0.6
you later Annie,539.88,2.6,541.18,0.0,0.0,0.4
you must be tired after that long train,542.94,4.32,545.1,-0.4404,-0.225,0.4
oh I couldn't I was too excited,550.16,4.799,552.5595,0.34,0.375,0.8
a room that doesn't look out on a call,558.06,5.52,560.8199999999999,0.0,0.0,0.2
what a relief no kidding Mom isn't she,560.64,4.92,563.1,0.4222,0.0,0.7
the sweetest guy you ever saw and cut it,563.58,3.36,565.26,-0.2732,0.0,0.8
out because you'll have me believe in,565.56,3.6,567.3599999999999,0.0,0.0,0.7
you okay then you're not the sweetest,566.94,5.7,569.7900000000001,0.2263,0.5,-0.7
gal I ever saw mom is,569.16,7.52,572.92,0.0,0.0,0.3
go away see you downstairs,572.64,4.04,574.66,0.0,0.0,0.2
I got supposed to the way he is,582.12,5.46,584.85,0.0,0.0,0.3
how do you like Chicago,585.66,4.08,587.6999999999999,0.3612,0.0,0.2
still work at the same place,587.58,5.699,590.4295000000001,0.0,0.0,0.4
Chicago's okay son still pounding a,589.74,5.58,592.53,0.2263,0.5,0.4
typewriter for Louisville Cochrane,593.279,4.62,595.5889999999999,0.0,0.0,0.2
attorneys at law blessing and what's all,595.32,5.4,598.0200000000001,0.4939,0.0,0.5
this he's all blonde Chris,597.899,5.821,600.8095,0.0,0.0,0.3
no this is Larry's room,600.72,5.78,603.61,-0.296,0.0,-0.7
don't you remember,603.72,2.78,605.11,0.0,0.0,-0.5
they're large yes,607.98,4.02,609.99,0.4019,0.21428571428571427,0.4
did you recognize them well it never,612.839,5.421,615.5495000000001,0.2732,0.0,-0.7
occurred to me that you,615.959,5.94,618.929,0.0,0.0,0.2
I mean the shoes are all shine,618.26,7.92,622.22,0.0,-0.3125,0.4
Yes dear but when he comes back,621.899,4.281,624.0395,0.3919,0.0,0.6
sometimes it's better to let things stay,632.459,3.361,634.1395,0.4404,0.5,0.2
the way they are,634.08,4.819,636.4895,0.0,0.0,0.2
not disturb them,635.82,3.079,637.3595,0.3089,0.0,0.5
no matter what,639.0,4.299,641.1495,-0.0191,0.0,0.5
Joe yeah you take it back from under the,649.68,6.659,653.0095,0.296,0.0,0.3
sink yeah I put it in the garbage,652.8,5.94,655.77,0.296,0.0,0.3
would you do me a favor Joe's stop being,656.339,3.601,658.1395000000001,0.128,0.0,-0.7
that was my potatoes,659.94,4.38,662.1300000000001,0.0,0.0,0.4
I thought it was garbage,662.339,3.541,664.1095,0.0,0.0,-0.7
if you'd make up your mind that every,664.32,3.78,666.21,0.0,0.0,0.3
bag of the kitchen isn't garbage,665.88,3.54,667.65,0.0,0.0,0.6
you wouldn't be throwing out my,668.1,2.94,669.57,0.0,0.0,0.7
vegetables,669.42,3.9,671.37,0.0,0.0,0.3
last time it was the onions,671.04,7.26,674.67,0.0,0.0,-0.7
I don't like garbage then stop eating,673.32,6.54,676.59,-0.5122,0.0,-0.7
and I was a little girl in the old,678.3,3.3,679.9499999999999,0.0,-0.04375,0.3
bag of potatoes was like a bag of gold,681.6,6.299,684.7495,0.3612,0.0,0.8
where's Annie,685.5,5.66,688.33,0.0,0.0,0.3
she's changing her dress,687.899,3.261,689.5295,0.0,0.0,0.2
I wish she hadn't come,691.5,4.14,693.57,0.4019,0.0,0.5
people will ask questions let them,695.64,5.34,698.31,0.0,0.0,-0.7
well we ought to know the answers what,698.82,3.48,700.5600000000001,0.2732,0.0,0.4
what answers,702.3,4.74,704.67,0.0,0.0,0.2
good thing she come here,704.64,4.08,706.68,0.4404,0.7,0.7
let people know there's no gross what's,707.04,4.799,709.4395,0.3724,0.0,0.7
past this past a good thing,708.72,5.76,711.6,0.4404,0.06666666666666665,0.6
I like that girl,711.839,4.62,714.149,0.3612,0.0,0.6
she's got a lot of spunk coming here to,714.48,3.24,716.1,0.0,0.0,0.7
no flies on her you like every girl well,717.72,5.12,720.28,0.34,0.0,0.6
no flies on me either,721.44,4.04,723.46,-0.296,0.0,-0.5
don't move anybody,725.48,3.599,727.2795,0.0,0.0,0.4
so yeah I never noticed it before but,733.5,4.86,735.93,0.1893,0.0,0.2
you got pretty legs Joe what he has,735.42,5.099,737.9694999999999,0.4939,0.25,0.4
Joe's getting gay Kate you want to do,738.36,4.56,740.64,0.0772,0.4166666666666667,0.7
something about him no fool like an old,740.519,4.161,742.5995,0.0762,0.1,0.5
hey Kate I've got the chance here for,744.68,4.779,747.0695,0.25,0.0,0.5
Larry's horoscope came yesterday in the,747.54,4.039,749.5595,0.0,0.0,0.2
Lydia Lydia yes,752.0,7.48,755.74,0.4019,0.0,0.5
come on over Annie's here Annie,755.94,6.899,759.3895,0.0,0.0,0.7
be right down Gee Whiz It's good to see,759.48,5.52,762.24,0.4404,0.2767195767195767,0.7
you Friday long time no see Annie how's,762.839,4.141,764.9095000000001,-0.296,-0.05,0.7
tricks tricks are fine right how's,765.0,5.16,767.58,-0.0516,0.35119047619047616,0.2
tricks with you oh I got three kids so,766.98,5.159,769.5595000000001,-0.128,0.0,0.2
I've heard are you still Haberdashery,770.16,4.26,772.29,0.0,0.0,0.2
why not maybe I too can get to be,772.139,2.621,773.4495000000001,0.0,0.0,0.3
Maya you look wonderful you've gotten,777.12,5.159,779.6995000000001,0.5719,1.0,0.8
sort of take it easy you're a married,779.399,3.961,781.3795,0.4404,0.3416666666666667,0.3
yeah and how,783.36,4.86,785.79,0.296,0.0,0.4
oh I think you'll be interested in this,786.54,3.96,788.52,0.4019,0.25,0.7
Annie It's Larry's horoscope Kate asked,788.22,4.02,790.23,0.0,0.0,0.2
me to work on it I sent for a chart,790.5,4.139,792.5695,0.0,0.0,0.2
horoscope for what,792.24,5.7,795.09,0.0,0.0,0.3
you see the point is if February 9th,794.639,5.281,797.2795,0.0,0.0,0.2
that's the day Larry disappeared was a,797.94,3.899,799.8895,-0.2263,0.0,-0.7
favorable day for him then it's,799.92,4.26,802.05,0.4767,0.0,0.7
completely possible he's alive somewhere,801.839,4.201,803.9395000000001,0.4336,0.05,0.7
because he couldn't have been killed on,804.18,4.2,806.28,0.5559,-0.2,0.4
his favorable day bilge,806.04,4.44,808.26,0.4767,0.0,-0.7
oh sure just because you don't believe,808.38,3.48,810.12,0.3182,0.5,0.4
in it there's lots of things you don't,810.48,2.88,811.9200000000001,0.0,0.0,-0.7
believe in that are true just the same,811.86,4.08,813.9,0.4215,0.175,0.7
this isn't something I make up you know,813.36,5.279,815.9995,0.0,0.0,0.4
it's all in the Stars,815.94,5.54,818.71,0.0,0.0,0.7
it's been going on forever,818.639,5.901,821.5895,0.0,0.0,-0.7
Annie Lydia it's so good to see you,821.48,6.039,824.4995,0.5777,0.7,0.7
having babies agrees with you which one,824.54,5.38,827.23,0.2023,0.0,0.7
is this meet my latest we call him,827.519,4.56,829.799,0.0,0.5,0.4
Rupert after Frank's grandfather I think,829.92,4.68,832.26,0.0,0.0,0.3
it's all well what's so awful about it,832.079,5.281,834.7194999999999,-0.2944,-1.0,-0.7
Frank the toaster won't work again I,834.6,4.919,837.0595000000001,0.0,0.0,-0.4
fixed it this morning oh I know honey,837.36,4.2,839.46,0.0,0.1,0.7
but fix it back the way it was,839.519,3.301,841.1695,0.0,0.0,-0.7
how's your brother George has fallen,842.82,4.5,845.07,-0.3612,0.0,0.5
he's got his own office now full-fledged,844.98,4.859,847.4095,0.0,0.6,0.7
lawyer without clients and your dad is,847.32,4.74,849.69,0.0,0.0,-0.7
he getting along all right,849.839,3.481,851.5795,0.0,0.2857142857142857,0.6
I don't know,852.06,3.66,853.89,0.0,0.0,0.2
does he expect a parole soon,853.32,4.319,855.4795,0.0,0.0,-0.5
Frank you better go back to the house I,855.72,3.6,857.52,0.4404,0.25,-0.7
left Gertrude in the kitchen when I get,857.639,3.361,859.3195000000001,0.0,0.0,-0.7
to think sometimes how an intelligent,859.32,3.36,861.0,0.4588,0.8,0.6
man like your father can be put in,861.0,3.48,862.74,0.3612,0.0,-0.7
prison when there are gangsters running,862.68,3.24,864.3,-0.5106,0.0,0.3
loose all over the country what about,864.48,3.74,866.35,-0.3182,-0.07692307692307693,0.4
see you later,876.36,2.9,877.8100000000001,0.0,0.0,0.7
I'm sorry Annie Frank's just a dope I,880.139,7.621,883.9495000000001,-0.0772,-0.5,-0.7
guess but he means well sure I know,883.139,7.26,886.769,0.6808,0.5,0.2
I'll drop in to see you,887.76,5.3,890.41,-0.2732,0.0,0.4
okay I'll have your hat finished by,893.279,4.261,895.4095,0.2263,0.5,0.7
tomorrow just some trimming left to do,895.26,5.18,897.85,0.0,0.0,0.6
that's not,897.54,2.9,898.99,0.0,0.0,-0.7
Lydia still loves to make hats I don't,904.44,4.38,906.63,0.5719,0.0,-0.7
know how she finds the time with three,907.44,3.6,909.24,0.0,0.0,0.4
kids haven't they stopped talking about,908.82,3.06,910.35,0.1695,0.0,-0.7
nobody talks about it anymore man,911.88,4.199,913.9795,0.0,0.0,-0.7
Ghana forgotten kid believe me,916.079,4.081,918.1195,-0.2263,0.0,-0.7
how do you think I can stay on here in,918.72,2.88,920.16,0.0,0.0,0.2
business if they didn't but it's,920.16,3.66,921.99,0.0,0.0,-0.7
different with you you better exonerated,921.6,4.62,923.91,0.6908,0.25,-0.7
and his father is still in prison she,923.82,4.5,926.07,-0.5106,0.0,-0.7
might as well be prepared,926.22,4.44,928.44,0.4588,0.0,0.6
people do talk about it the only one who,928.32,4.079,930.3595,0.0,0.0,0.7
still talks about it is my wife I think,930.66,3.66,932.49,0.0,0.0,0.2
she's sorry they let me go it certainly,932.399,3.18,933.989,0.2732,-0.14285714285714285,0.3
was more peaceful in the house while you,934.32,3.84,936.24,0.5413,0.375,0.6
were away I'd say that,935.579,4.981,938.0695,0.0,0.0,0.2
got there didn't I tell you gosh it's,938.16,4.2,940.26,0.0,0.0,0.4
wonderful to hear you're laughing about,940.56,2.88,942.0,0.7845,1.0,0.8
doesn't seem so awful when you laugh,943.44,3.6,945.24,-0.0686,-0.35,0.4
about it does it sure what did you,945.36,4.62,947.67,0.3182,0.5,0.7
expect say I got a great idea,947.04,4.799,949.4395,0.6249,0.8,-0.5
why don't we all go out at the lake,949.98,3.299,951.6295,0.0,0.0,0.7
tonight and have Shore dinner like we,951.839,3.24,953.459,0.3612,0.0,0.7
used to do the whole caboodle love us I,953.279,3.541,955.0495,0.6369,0.35,0.2
think that'll be just fine but who's,955.079,3.721,956.9395,0.1027,0.4166666666666667,0.7
there I'd love it you got our business,956.82,4.079,958.8595,0.6369,0.5,0.7
I'll call up Swanson's a reservatives oh,958.8,3.779,960.6895,0.0,0.0,0.6
no no no you know now this is my party,960.899,3.661,962.7295,0.6679,0.0,0.3
I'll do the calling we're gonna have the,962.579,3.721,964.4395,0.0,0.0,0.4
whole work soup could not swine and,964.56,5.48,967.3,0.0,0.2,-0.7
everything will get Mom's stink off,966.3,3.74,968.17,-0.4019,0.0,-0.7
so one day he decides you'd go home,989.22,4.559,991.4995,0.0,0.0,-0.7
unexpectedly and so,990.899,5.94,993.869,0.0,0.1,0.3
I'll keep it clean now oh how clean is a,993.779,4.56,996.059,0.6597,0.3666666666666667,0.2
baby is lost one of the kids in the,996.839,3.12,998.399,-0.3182,0.0,-0.7
office told her to me we'll drink up,998.339,3.42,1000.049,0.0,0.0,0.3
everybody and seem a lot cleaner and,999.959,3.661,1001.7895,0.1779,0.0,-0.7
certainly should I leave Mr Killer oh,1001.759,3.661,1003.5895,-0.4767,0.21428571428571427,0.7
thank you well uh bring your drinks at,1003.62,2.94,1005.09,0.5574,0.0,0.3
the table would y'all finish the story,1005.42,5.06,1007.95,0.0,0.0,0.4
there I'll send them thank you,1006.56,3.92,1008.52,0.3612,0.0,0.7
good service,1010.54,4.0,1012.54,0.4404,0.7,0.8
now let's not have any trouble tonight,1012.339,5.56,1015.119,0.3089,-0.2,-0.7
what do you say he's a murderer so who,1014.54,4.13,1016.605,-0.6808,0.0,0.4
Safety First,1039.74,2.839,1041.1595,0.4215,0.25,0.7
ah looks great speed nothing but the,1042.699,4.841,1045.1195,0.3716,0.8,0.6
best for you Mr Killer anything you want,1045.38,4.32,1047.5400000000002,0.0516,1.0,0.8
just follow for it don't encourage him,1047.54,4.019,1049.5495,-0.4023,0.0,-0.7
the killer can have anything in the,1049.7,3.78,1051.59,-0.6486,0.0,-0.7
place we don't see muffin enough not,1051.559,4.021,1053.5695,0.0,0.0,0.2
like the old days then Mr Killer no not,1053.48,4.439,1055.6995,-0.6124,0.1,-0.7
like the old days big Shadows didn't,1055.58,3.839,1057.4995,0.3612,0.05,-0.7
know your old man had influence did you,1057.919,3.061,1059.4495000000002,0.0,0.1,0.3
you stick around me kidding you'll go,1059.419,3.661,1061.2495,0.1027,0.0,-0.7
places this is where I put on power oh,1060.98,4.62,1063.29,0.0,0.0,0.7
Lobster's not fattening and the way I,1063.08,4.979,1065.5694999999998,0.0,0.0,0.7
eat it so this fella goes home,1065.6,6.9,1069.05,0.0,0.0,0.4
unexpectedly Hey Joe hi Ed Hussey great,1068.059,7.381,1071.7495,0.6249,0.45,0.4
and you oh I never felt better that's it,1072.5,5.58,1075.29,-0.3412,0.5,0.7
uh what's his name I can't think of his,1075.44,5.22,1078.05,0.0,0.0,0.7
last name nice follow,1078.08,4.68,1080.4199999999998,0.4215,0.3,0.2
yeah you're doing this all wrong you're,1080.66,3.66,1082.49,-0.2263,-0.5,-0.7
missing the best part let me do it for,1082.76,3.419,1084.4695,0.4588,0.4,0.7
you but I could never eat lobster right,1084.32,3.78,1086.21,0.0,0.2857142857142857,-0.7
now look you're digging like this see,1086.179,6.62,1089.489,0.3612,0.0,0.5
and then you twist it like that,1088.1,4.699,1090.4495,0.3612,0.0,0.3
who goes home,1098.32,3.359,1099.9995,0.0,0.0,0.2
this better be good it is good,1101.919,5.201,1104.5195,0.8271,0.6333333333333333,-0.7
oh this fella goes home unexpectedly,1104.9,4.44,1107.12,0.0,0.1,0.8
knocks on the door and nobody answers he,1107.12,4.2,1109.2199999999998,0.0,0.0,-0.7
goes around to the back,1109.34,4.32,1111.5,0.0,0.0,-0.4
look who's at the bar,1111.32,4.26,1113.45,0.0,0.0,0.4
everybody's a point killer around here,1113.66,5.82,1116.5700000000002,-0.6486,0.0,-0.7
who's at the bar Mrs Hamilton she's,1115.58,6.959,1119.0594999999998,0.0,0.0,0.2
drunk too so what oh so nothing she's,1119.48,4.98,1121.97,-0.34,-0.5,-0.7
all these Rhymes she's a lush who's Mrs,1122.539,4.681,1124.8795,0.0,0.1,0.3
oh that's over she went from the factory,1124.46,4.14,1126.53,0.0,0.0,-0.7
for a while during the war we were,1127.22,3.36,1128.9,-0.5994,0.0,-0.7
taking me on extra Health her husband,1128.6,6.78,1131.99,0.0,0.0,0.3
was killed in the indeed in France oh,1130.58,7.04,1134.1,-0.6705,-0.2,-0.7
when you let a man finish your story,1135.38,5.039,1137.8995000000002,0.0,0.0,0.5
so nobody answers the door and he goes,1137.62,5.46,1140.35,0.0,0.0,-0.7
around to the back,1140.419,2.661,1141.7495,0.0,0.0,0.2
he climbs in the window Joe,1143.679,5.341,1146.3495,0.0,0.0,0.4
she's seen us she's coming this way,1146.96,5.82,1149.87,0.0,0.0,0.4
you're making a big thing out of nothing,1152.78,3.36,1154.46,0.0,0.0,-0.7
just pay no attention to her that's all,1154.34,3.15,1155.915,-0.3818,0.0,-0.7
she'll go away,1156.14,8.149,1160.2145,0.0,0.0,-0.7
there uh he's wearing his own pajamas,1165.38,6.0,1168.38,0.0,0.6,0.2
and uh smoking one of his best cigars is,1167.96,5.339,1170.6295,0.6369,1.0,0.4
this guy and uh,1171.38,4.62,1173.69,0.0,0.0,-0.5
where he says uh pardon me I didn't know,1173.299,3.451,1175.0245,0.3182,0.0,0.2
I was home,1176.0,8.229,1180.1145,0.0,0.0,0.2
it's all right folks everything is all,1191.44,5.76,1194.3200000000002,0.0,0.2857142857142857,0.4
right go back to your tables please,1194.179,8.181,1198.2695,0.3182,0.14285714285714285,0.2
I'm sorry Mr Keller okay baby,1197.2,5.16,1199.78,0.1531,0.0,0.4
she does that every time she gets drunk,1202.7,4.44,1204.92,-0.34,-0.5,-0.7
and she runs into me you got some kind,1204.74,4.62,1207.05,0.5267,0.6,0.4
