text,start,duration,time_midpoint,vader,textblob,llama3
"- You'll phone about tonight, won't you? - I told you I would.",183.027,2.39,184.222,0.0,0.0,-0.7
It just so happens that the dress I bought...,187.761,1.934,188.728,0.0,0.0,0.6
that you picked out of Vogue that some woman happened to leave on the train...,189.763,2.42,190.973,-0.0516,0.0,0.2
is exactly the dress that Addie Ross wore to the concert two weeks ago!,192.25,3.393,193.9465,0.0,0.3125,0.5
"Hot toast, Mr. Bishop.",199.44,1.842,200.361,0.0,0.25,0.8
She won't stay mad at him long. She's too much in love.,206.509,3.599,208.3085,0.78,-0.05833333333333335,0.8
"Pretty soon, she'll be full of self-reproach.",210.178,2.09,211.223,0.4939,0.3,-0.7
Women are so silly.,212.334,3.599,214.1335,0.1258,-0.5,-0.7
"Now, this is that street where people on the way up and on the way down...",216.276,2.638,217.595,0.0,-0.15555555555555559,0.2
live alongside each other for awhile.,218.977,2.027,219.9905,0.0,0.005681818181818177,0.5
Rita and George Phipps are on their way up...,221.07,1.902,222.021,0.0,0.0,0.7
"that is, if Rita has her way.",223.041,1.811,223.9465,0.0,0.0,0.4
"And that's the only way she'll have any part of, thank you.",224.923,2.544,226.195,0.3612,0.0,-0.7
"There she is now. Ready, waiting. That's Rita.",227.531,3.175,229.1185,0.3612,0.2,0.7
Hi. You're late. I won't be a minute.,243.153,1.81,244.058,0.0,-0.3,-0.4
Just one last look at the twins and I've gotta give Sadie her check.,245.034,2.844,246.456,0.0,0.0,0.2
On behalf of the underprivileged children of this town...,257.17,2.027,258.18350000000004,0.0,0.0,0.8
I'd like to thank you over-privileged ladies...,259.262,1.811,260.1675,0.6124,0.0,-0.7
for sharing your excess privileges with us.,261.143,1.966,262.126,0.6597,0.0,-0.7
"There's something odd-looking about you today, George.",263.177,2.451,264.40250000000003,0.0,0.0,0.7
Just that usual two-headed schoolteacher look.,265.694,2.483,266.9355,0.0,-0.25,0.2
"You're all dressed up. Saturday, no school, and you're all dressed up.",268.243,2.544,269.515,-0.296,0.0,0.6
Just my little old blue serge.,270.852,2.12,271.912,0.0,-0.029166666666666664,0.4
First Saturday of trout season. Brad says ever since you were big enough lift a fish...,273.036,4.117,275.0945,0.0,0.08333333333333333,0.7
Shh. Listen closely.,277.223,2.12,278.283,0.0,0.0,0.5
Can you hear the grateful murmur of the trout as they whisper in the brooks and streams?,279.407,3.661,281.23749999999995,0.4588,0.0,0.7
"This is what they whisper: ""Phipps will not fish today.""",283.138,3.175,284.72549999999995,0.0,0.0,-0.7
Mm. You're cute. But why?,286.384,1.995,287.3815,0.25,0.5,0.7
Because I've got something better to do.,293.222,2.607,294.5255,0.4404,0.5,-0.7
Have a nice day.,295.893,1.84,296.813,0.4215,0.6,0.6
"Debby, darling, we'll have to stop station. I've just got to get my copy off on the 8:42.",302.202,3.879,304.1415,0.3818,0.0,0.7
Do you mind?,306.147,1.933,307.1135,0.0,0.0,0.2
What's George being so mysterious about?,314.612,2.781,316.0025,0.0,0.0,0.3
I wouldn't know. It seems we're not talking.,317.463,2.266,318.596,0.0,0.0,-0.7
"- Oh, I'm sorry. - Oh, it's just one of those things.",319.8,1.871,320.7355,-0.0772,-0.5,0.2
It'll be all right. Why? Was he acting strangely?,321.74,3.0,323.24,-0.3736,0.07857142857142857,0.6
"Mm. Not exactly. Well, it's only he's not going fishing and being all dressed up.",324.805,4.002,326.806,-0.2057,-0.0625,0.4
All dressed up?,328.869,2.576,330.15700000000004,0.0,0.0,0.4
"Why, so he is. His blue suit.",331.509,2.482,332.75,0.0,0.0,0.3
On Saturday of all things. And no fishing. Hmm.,334.057,4.003,336.05850000000004,-0.296,0.0,-0.7
The radio hasn't been fixed yet.,338.122,2.327,339.2855,0.0,0.1,-0.7
Oh. And they've just gone on the air.,340.519,2.699,341.8685,0.0,0.0,0.4
"Oh, well. Save myself listening to the murder of my little brainchild.",343.28,3.33,344.945,-0.1027,-0.1875,-0.7
"Rita, why on earth do you do it? Five of those radio programs every week.",346.677,3.176,348.26500000000004,0.0,0.0,0.4
Up until dawn almost every night.,349.923,1.81,350.828,0.0,0.0,-0.7
Because each week I receive in return 100 pieces...,351.804,2.483,353.04549999999995,0.0,0.0,0.8
"of what Addie Ross calls ""the most restful shade of green in the worid.""",354.352,2.782,355.743,0.4201,0.15,0.4
Unquote. Addie again.,357.204,1.811,358.1095,0.0,0.0,0.7
"Why is it that sooner or later, no matter what we talk about...",359.086,2.699,360.4355,-0.0191,0.0,0.2
we wind up talking about Addie Ross?,361.846,2.212,362.952,0.0,0.0,0.4
Maybe it's because if you giris didn't talk about me...,364.121,2.421,365.3315,0.0,0.0,-0.7
you just wouldn't talk at all.,366.609,1.81,367.514,0.0,0.0,-0.7
That's right. I'm Addie.,368.489,2.607,369.7925,0.0,0.2857142857142857,0.4
I'm the one theyjust can't help talking about.,371.16,2.389,372.3545,-0.3089,0.0,0.8
My very dearest friends too.,373.616,2.39,374.811,0.8059,0.2,0.8
"You know, I wonder if she knows how much we do talk about her.",376.074,3.454,377.801,0.0,0.2,0.2
And what we say and how we feel about her.,379.593,2.121,380.6535,0.0,0.0,0.5
"I know. Believe me, I do.",381.777,2.296,382.925,0.0,0.0,0.5
And it doesn't matter.,384.143,1.841,385.0635,-0.0191,0.0,0.6
It doesn't matter nearly as much as what all of you don't know... yet.,386.054,3.662,387.885,-0.0191,0.2,0.7
"- Morning, Mrs. Hollingsway. - Haven't the others gotten here yet?",421.284,2.482,422.525,0.0,0.0,0.2
"No. You're the very first, the early bird.",423.832,2.028,424.846,0.0,0.21250000000000002,0.6
"- I've taken it upon myself to get the children aboard. - Oh. Good idea, Miss Hawkins.",425.926,3.268,427.56,0.34,0.7,0.7
"So that when the other ladies arrive, we'll be all ready to go.",429.263,2.576,430.551,0.3612,0.037500000000000006,0.6
Fine. If they'll only get here.,431.903,1.902,432.854,0.2023,0.20833333333333334,-0.5
"Oh, I'm sorry we're late. Rita had to go by the station.",443.887,2.42,445.097,-0.0772,-0.4,0.2
"Oh, sure. See anyone there you know?",446.374,1.81,447.279,0.3182,0.5,0.2
- Just a husband of mine running like mad. Why? - Nobody else?,448.255,3.144,449.827,-0.264,-0.625,0.2
Where's Addie? Weren't you supposed to pick her up?,451.47,1.903,452.4215,0.0,0.0,-0.7
"Nothing's happened to her, I hope.",453.442,1.965,454.4245,0.4404,0.0,0.3
Addie Ross left town this morning.,455.476,2.75,456.851,0.0,0.0,0.2
Left town?,458.296,2.121,459.3565,0.0,0.0,-0.7
"Well, what do you mean, ""left town""?",460.481,1.758,461.36,0.2732,-0.15625,-0.7
"She certainly could've told someone, at least phoned.",462.301,2.212,463.407,0.34,-0.04285714285714286,-0.7
"- She's left for good. - Then it must've been something sudden, some emergency.",464.576,3.517,466.3345000000001,0.0772,0.2333333333333333,-0.7
What makes you so sure it's for good? How do you know?,468.156,2.212,469.262,0.7392,0.6,-0.7
"Well, the doorman told me she subleased her apartment last week...",470.431,2.421,471.6415,0.2732,0.0,-0.7
and yesterday she sold her car.,472.919,1.81,473.824,0.0,0.0,0.2
So much for your sudden emergency.,474.799,2.058,475.828,-0.3818,0.1,-0.7
If that isn't just like her. Why do you suppose she had to keep it such a big secret?,476.923,3.724,478.785,-0.2755,-0.13333333333333333,-0.7
Who knows why Addie does or doesn't do anything?,480.715,2.783,482.1065,0.0,0.0,0.4
"I've got a letter for the Mesdames Bishop, Hollingsway and Phipps.",497.487,3.331,499.1525,0.0,0.0,0.2
"From the dear departed, I'll bet.",500.885,2.213,501.9915,0.3818,0.0,-0.7
Addie's so tactful. She even puts us in alphabetical order.,503.16,2.969,504.6445000000001,0.0,0.0,0.7
"- Open it up. - No, let's wait.",509.987,2.212,511.093,0.0,0.0,0.4
- For what? - Till we get back. Knowing Addie...,512.262,2.09,513.3069999999999,0.0,0.0,0.4
"I mean, why let her spoil our day?",514.416,1.934,515.383,0.0,-0.3125,-0.7
Not my day. Addie Ross never saw the day she could spoil my day.,516.418,3.848,518.342,0.0,0.0,0.6
Did I put enough days into that?,520.332,1.903,521.2835,0.0,0.0,0.2
"Dearest Debby, Lora Mae and Rita.",524.246,2.812,525.6519999999999,0.5574,0.0,0.8
"As you know by now, you'll have to carry on without me from here.",527.127,3.456,528.8549999999999,0.0,0.0,-0.7
It isn't easy to leave a town like our town...,530.646,2.668,531.9799999999999,0.0624,0.43333333333333335,-0.7
"to tear myself away from you three dear, dear friends who have meant so much to me.",533.376,4.125,535.4385,0.8074,0.2,0.8
And so I consider myself extremely lucky...,538.714,1.903,539.6655000000001,0.4754,0.3333333333333333,0.8
to be able to take with me a sort of memento.,540.686,2.782,542.077,0.0,0.5,0.7
Something to remind me always of the town that was my home...,543.537,3.548,545.311,0.0,0.0,0.7
and of my three very dearest friends...,547.148,2.668,548.482,0.8059,0.2,0.8
whom I want never to forget.,549.878,2.244,551.0,0.242,0.0,0.8
And I won't.,553.124,1.841,554.0445,0.0,0.0,-1.0
"You see, giris, I've run off with one of your husbands. Addie.",555.035,3.786,556.928,0.0,0.0,0.5
"If that's her idea of a joke, it's in extremely poor taste.",558.888,2.968,560.3720000000001,-0.2944,-0.4,-0.7
"If I ever catch up with that character, I'll...",561.922,2.09,562.967,0.0,0.0,-0.7
"Ladies, may I suggest... The captain seems to think...",567.292,2.999,568.7915,0.0,0.0,0.4
"Well, he's been rude about it.",570.356,2.843,571.7775,-0.2263,-0.3,-0.7
"Well, looks like Addie has crowned one of us Queen of the May.",636.0,3.331,637.6655,0.5574,0.0,0.7
I think it's laughable.,639.398,1.841,640.3185,0.0516,-0.5,-0.7
- Okay. Laugh. - Ha.,641.309,1.996,642.307,0.6705,0.4,0.7
"Deborah didn't happen to mention why Brad had to go to the city, did she?",643.372,3.361,645.0525,0.0,0.0,-0.6
He hasn't missed a Saturday on that golf course since they got the snow off the greens.,646.8,3.518,648.559,0.2235,0.0,0.7
"All right, kids. Get 'em while they're red hot.",654.102,2.783,655.4934999999999,0.0,0.17857142857142858,0.7
It's gonna be a real restful day.,661.14,1.811,662.0455,0.3612,0.2,0.7
Nothing to think about except the picnic and the weenie roast...,663.021,2.327,664.1845,0.0,0.0,0.7
and coming home.,665.417,1.81,666.322,0.0,0.0,0.7
"Oh, that. Kathleen's going to read us a fairy story.",667.298,3.972,669.284,0.0,0.0,0.4
Fairy story? My favorite kind. I grew up on them.,671.333,3.3,672.983,0.7506,0.55,0.8
Only I wrote my own.,674.7,2.027,675.7135000000001,0.0,0.3,0.8
"May I start now, Mrs. Bishop?",676.794,2.389,677.9884999999999,0.0,0.0,0.4
"If you're ready, Kathleen. Of course.",679.251,2.027,680.2645,0.3612,0.2,0.4
"- ""Once..."" - Once.",681.344,2.213,682.4505,0.0,0.0,0.5
"""Once upon a time, there lived a very poor girl...",683.619,4.489,685.8635,-0.5256,-0.52,-0.7
"""who was very beautiful.",688.169,2.577,689.4575,0.6361,1.0,0.8
"She was so beautiful...""",690.809,1.147,691.3824999999999,0.7177,0.85,0.8
Do you remember your first night in town?,692.72,3.143,694.2915,0.0,0.25,0.4
"You and Brad, fresh out of the navy.",695.936,3.144,697.508,0.3182,0.3,0.7
That was a first Saturday in May too.,699.151,3.548,700.925,0.0,0.25,0.4
- It it Brad? - Is it Brad?,702.762,2.606,704.0649999999999,0.0,0.0,0.2
- Is it Brad? - Is it Brad?,705.431,2.752,706.807,0.0,0.0,0.5
- Is it Brad? - Is it Brad?,708.253,3.237,709.8715000000001,0.0,0.0,0.2
"Here now, what's this? Conduct unbecoming and officer and a lady.",728.097,3.455,729.8245,0.0,0.0,-0.7
I'm such an unholy mess!,731.616,2.028,732.63,-0.4199,-0.109375,0.5
- How? - This!,733.709,1.841,734.6294999999999,0.0,0.0,-0.8
- A little too kinky maybe? - She must've set it with cement.,735.62,2.513,736.8765,0.0,-0.1875,-0.7
Mm. Here try this. It'll take the kink out of a watch spring.,738.199,3.091,739.7444999999999,0.0,0.0,0.4
"I'm no raving beauty, heaven knows...",752.209,1.933,753.1754999999999,-0.2434,0.0,-0.7
but I did so wanna look my miserable best tonight.,754.211,2.845,755.6335,0.3612,0.0,-0.7
The very first time we've gone out together all dressed up like civilians.,757.124,3.361,758.8045000000001,0.3612,0.325,0.6
And you would be the one man in the worid...,763.403,1.81,764.308,0.0,0.0,-0.7
that looks even better out of uniform than in.,765.283,2.577,766.5715,0.4404,0.5,0.7
"Got the jumps, kid?",772.109,2.969,773.5935000000001,0.0,0.0,0.7
"It's been quite a day, that's all. Quite a change.",775.144,2.781,776.5345,0.0,0.0,0.2
"Out of the navy, out of uniform. New home, new town, new friends.",777.994,3.91,779.9490000000001,0.4767,0.13636363636363635,0.7
"Oh, I told that blasted girl I wanted to comb it out soft!",781.969,3.144,783.541,0.0,-0.2375,0.6
It's making me look even more like a farmhand than I feel.,785.185,2.751,786.5604999999999,0.4201,0.5,-0.7
- Easy does it. - Meeting your friends for the first time.,788.006,2.421,789.2165,0.7184,0.3416666666666667,0.7
You wouldn't want them to see me like this.,790.494,2.058,791.523,0.3134,0.0,-0.7
I should hope not. You be sure to put on a dress.,792.617,3.486,794.36,0.2354,0.5,-0.7
- Hey! My tie. - You can tie it again.,802.665,1.871,803.6005,0.0,0.0,0.4
There they are.,807.398,1.872,808.3340000000001,0.0,0.0,0.4
"- Brad, about my dress... you might not like it. - If you're in it, I'll love it.",811.554,4.882,813.995,0.4749,0.5,0.3
It's my only one and years old. Remember there wasn't time today to get a new one...,816.499,2.999,817.9985,0.0,0.07878787878787878,0.4
"and even years ago, it wasn't exactly the last word.",819.563,3.3,821.213,0.0,0.125,0.2
That was the last word. Hurry up.,822.93,1.903,823.8815,0.0,0.0,-0.7
Which ones are they? I wanna have it right.,826.115,1.996,827.113,0.0,0.2857142857142857,0.4
Rita and George Phipps. We all grew up together.,828.178,2.182,829.269,0.0,0.0,0.7
"He teaches at the high school, they have twins...",830.423,1.81,831.328,0.0,0.16,0.4
and she just got a job writing for the radio.,832.304,1.842,833.225,0.0,0.0,0.7
"Did you like her very much... when you grew up together, I mean.",834.216,2.999,835.7155,0.3612,-0.026249999999999996,0.5
Rita and George were engaged at the age of five by swapping beetles.,837.279,2.938,838.748,0.4019,0.0,0.5
- She was never my type. - What is your type?,840.283,2.212,841.389,0.0,0.0,-0.7
"Fat, squat, little brunettes with mustaches.",842.558,1.995,843.5554999999999,0.0,-0.1875,0.2
Get going... and take another whack at that hair.,844.621,2.669,845.9555,0.0,0.0,0.3
The original will be down in person directly.,872.831,2.751,874.2065,0.3182,0.10648148148148147,-0.7
"- Brad! Hi, darling. - Hello, Rita.",875.652,1.903,876.6035,0.6239,0.0,0.6
"- George. - Hello, Brad. You look fine.",877.624,1.903,878.5755,0.2023,0.4166666666666667,0.4
- I feel fine. - Good to see you.,879.596,1.873,880.5325,0.5719,0.5583333333333333,0.7
What's this I hear about twins? You look like a fugitive from a junior prom.,881.538,2.719,882.8975,0.3612,0.0,-0.7
"Oh, not next to that, I don't.",884.328,1.841,885.2484999999999,0.0,0.0,-0.7
"- Brad, she's adorable. - My personal share of navy surplus.",886.239,2.969,887.7235000000001,0.6597,0.25,0.7
She certainly doesn't look as if she grew up on a farm.,889.274,2.389,890.4685,0.34,0.21428571428571427,0.2
"Darling, I'm sure she took the hay out of her mouth while she was being photographed.",891.731,2.969,893.2155,0.7269,0.5,0.4
"Don't be funny, dear.",894.764,1.81,895.669,-0.5559,0.25,-0.7
"What I meant was that from Brad's letter, I imagined all sorts of...",896.645,3.269,898.2795,0.0,0.0,0.2
"Well, anyway, just where on Fifth Avenue was this farm she came from?",899.982,3.693,901.8285,0.2732,0.0,0.6
It's like music to hear you two pick at each other.,903.745,2.181,904.8355,0.3612,-0.125,-0.7
"Oh, we've declared an armistice for tonight...",905.989,1.934,906.956,0.0,0.0,0.4
out of respect for your battle fatigue.,907.991,1.841,908.9115,-0.128,0.0,0.6
"Fine. Well, here it is again. The first Saturday night in May.",909.902,2.999,911.4015,0.4404,0.33333333333333337,0.4
"And here we are. You two, Porter and Lora Mae.",912.966,2.482,914.207,0.0,0.0,0.4
"We'll all be together again, just the way it used to be.",915.515,2.212,916.621,0.0,0.0,0.8
"Uh, well, not exactly as it used to be.",917.79,3.0,919.29,0.2732,-0.125,-0.5
It seems there's been a change in one of the characters.,920.855,3.029,922.3695,0.0,0.0,0.2
Yeah. Not exactly the same old six.,923.948,3.548,925.722,0.296,-0.008333333333333331,0.4
"Tell me, how is Addie?",927.559,1.902,928.51,0.0,0.0,0.4
"Rita and George, Deborah. Debby, Rita and George Phipps.",939.765,3.123,941.3265,0.0,0.0,0.5
They were with me the day I swallowed my first worm...,942.949,1.904,943.901,0.0,0.25,0.3
and I hope will be there when I swallow my last.,944.922,1.902,945.873,0.4404,0.0,-0.7
That's the most disgusting introduction I ever heard.,946.893,1.841,947.8135,-0.5709,-0.25,-0.9
"- Hello, Deborah. Welcome. - Thank you.",948.805,1.81,949.71,0.6705,0.8,0.7
"- How do you do, Deborah? - How do you do?",950.686,2.327,951.8495,0.0,0.0,0.5
"Well, the occasión calls for a drink... a quick one, because we're late.",953.081,2.7,954.431,0.2732,0.016666666666666663,0.4
"- Uh, we've been admiring your photograph. - Yes.",955.843,2.327,957.0065,0.6486,0.0,0.5
It's a very flattering one. Maybe it's the uniform.,958.239,3.425,959.9515,0.3804,0.2,0.7
"For some reason or other, I always seem to be wearing a full beard in photographs.",961.728,3.268,963.362,0.0,0.11249999999999999,0.45
"- You know, even in snapshots as a child, l... - Give me a hand, George.",965.064,2.845,966.4865,0.4939,0.0,0.4
"Uh, excuse me.",967.978,2.027,968.9915,0.0772,-0.05,-0.7
I don't think it's particularly flattering.,976.862,1.902,977.813,0.3804,0.16666666666666666,0.2
"Nice of you to say so, but it is.",978.833,2.183,979.9245,0.2263,0.6,0.2
"Well, here's to Deb. And here's to us and many happy returns of this day.",981.079,3.298,982.728,0.7003,0.65,0.7
- I'll drink to that. - Amen.,984.445,1.964,985.427,0.0,0.0,0.7
"Ah. Now, if I can remember my way to the club...",990.296,2.45,991.521,0.0,0.0,0.3
"Oh, before we go, I have to call the house and see if the sitter's showed up.",992.814,2.265,993.9465,0.0,0.0,0.3
"- It's Sadie's night out. - Well, why not call from upstairs?",995.15,2.999,996.6495,0.2732,0.0,0.2
I have to get my bag anyway.,998.213,2.121,999.2735,0.0,0.0,0.2
Good idea.,1000.399,1.902,1001.35,0.4404,0.7,0.8
"Now, don't make a tribal ceremony out of it, giris. We're late now.",1005.809,2.576,1007.097,0.0,-0.3,-0.7
- Huh huh. - George and I will get the car and wait outside.,1008.449,1.841,1009.3695,0.0,0.0,0.4
"- Mm-hmm. - Remember, we'll be waiting outside.",1010.36,2.39,1011.555,0.0,0.0,0.2
"- Uh-huh. - Ready, George?",1012.818,2.264,1013.95,0.3612,0.2,0.5
"- Oh, they finally put a traffic light at that dip on Orchard Avenue. - Yeah?",1018.279,2.968,1019.763,0.296,0.2,0.4
The Mayor cracked his upper plate there last Christmas.,1021.311,2.027,1022.3245,0.0,0.0,-0.7
All the doors and windows are locked. Don't worry about them.,1025.376,3.124,1026.938,0.3412,0.0,0.2
Certainly not. They're old enough to do that by themselves.,1034.386,2.638,1035.705,0.34,-0.0023809523809523773,-0.7
We'll be at the country club. Fine. Good night.,1037.085,2.452,1038.311,0.5719,0.5583333333333333,-0.5
- Something wrong? - No.,1043.609,2.058,1044.638,-0.4767,-0.5,0.6
The bugle sounds.,1045.732,2.782,1047.123,0.0,0.0,0.8
I think I've got a sick headache and can't go.,1048.584,3.516,1050.342,-0.5106,-0.7142857142857143,-0.7
Then there is something wrong.,1052.164,1.84,1053.084,-0.4767,-0.5,-0.8
Me. I'm wrong.,1054.074,1.873,1055.0105,-0.4767,-0.5,-0.7
What do you mean? How?,1059.84,2.421,1061.0504999999998,0.0,-0.3125,0.2
Every which way. For Brad. For his friends.,1062.328,2.968,1063.812,0.4767,0.0,0.2
"You, your husband, the others I haven't met yet.",1065.362,2.027,1066.3755,0.0,0.0,0.4
The country club. The town.,1067.454,2.607,1068.7575,0.0,0.0,0.4
"I'm scared. I'm so scared, I'm sick.",1070.124,2.968,1071.608,-0.8643,-0.7142857142857143,-0.8
Isn't there a nice baseball game or something you children can listen to on the radio?,1082.715,3.33,1084.38,-0.3252,0.09999999999999998,0.4
"- What's going on up there? - I'm, uh...",1086.113,2.514,1087.37,0.0,0.0,-0.5
I'm having a little slip trouble.,1088.692,1.903,1089.6435,-0.3446,-0.19375,-0.6
- Oh. Hurry it up! - Uh-huh.,1090.664,1.903,1091.6155,0.0,0.0,0.7
Looks like somebody had a lot of martinis.,1100.644,2.358,1101.823,0.3612,0.0,-0.7
What are you so scared of?,1107.652,1.81,1108.557,-0.5777,0.0,-0.8
It's worst than my first night in the WAVES.,1109.532,1.841,1110.4525,-0.6249,-0.375,-0.7
And I'd never been away from home before up until then.,1111.442,2.699,1112.7915,0.0,0.0,0.2
But we were all in the same spot.,1114.203,1.841,1115.1235,0.0,0.0,0.4
Everything was happening to all of us for the first time.,1116.115,2.09,1117.16,0.0,0.25,0.7
"Mm. And here you're the only new girl, is that it?",1118.269,3.33,1119.934,0.0,0.06818181818181818,0.2
Look. You're Brad's wife and our friend.,1123.002,2.968,1124.486,0.4939,0.0,0.8
We want you here and we've waited for you.,1126.035,2.028,1127.049,0.0772,0.0,0.8
"Now, why shouldn't that make you feel safe and secure instead of being scared?",1128.128,4.179,1130.2175,0.34,0.45,0.5
You can't be safe and secure by just telling yourself to feel it.,1132.375,3.269,1134.0095,-0.0015,0.45,-0.7
"Unless, maybe, you've got twins and a job of your own...",1135.713,2.937,1137.1815,0.0,0.6,0.2
and grown up with your husband and friends.,1138.716,2.328,1139.88,0.4767,0.0,0.7
"Oh, I'm sorry. I didn't mean that.",1142.66,2.243,1143.7815,-0.0772,-0.40625,0.4
Blame it on the martinis.,1144.965,1.811,1145.8705,-0.34,0.0,0.4
"You know, counting ice water...",1146.846,2.264,1147.978,0.0,0.0,0.2
we could squeeze two more out of this shaker.,1149.182,1.88,1150.122,0.0,0.5,0.6
"Oh, no. No.",1151.183,3.238,1152.802,0.0,0.0,-1.0
I've had more tonight than all the rest of my life put together.,1154.49,3.693,1156.3365,0.0,0.5,0.8
What was it like at home?,1159.799,1.841,1160.7195,0.3612,0.0,0.2
Or should I mind my own business?,1161.71,2.813,1163.1165,0.0,0.6,0.2
Ever read in the picture magazines about Farmer So-and-so...,1166.503,2.514,1167.76,0.0,0.0,0.5
"and his model farm, kitchen and life?",1169.082,2.213,1170.1885000000002,0.0,0.0,0.4
