text,start,duration,time_midpoint,vader,textblob,llama3
lorelei the old boy is not about to let,259.759,4.561,262.03950000000003,0.0,0.1,0.7
you commit matrimony with his son,262.32,3.36,264.0,0.296,0.0,0.4
i think he'd rather shove him down an,264.32,3.12,265.88,0.0,-0.15555555555555559,-0.8
elevator shaft,265.68,4.959,268.1595,0.0,0.0,-0.5
dorothy i'm sailing on saturday with,267.44,6.08,270.48,0.0,0.0,-0.7
or without mr esmen and i'm not coming,270.639,5.041,273.15950000000004,0.0,0.0,0.6
back from europe until he comes and gets,273.52,3.44,275.24,0.0,0.0,0.4
when we're in france where his father,276.96,5.44,279.68,0.0,0.0,0.3
can't phone him twice a day,279.12,6.72,282.48,0.0,0.0,-0.7
well castle never let you go alone,282.4,5.359,285.0795,0.0258,0.0,0.6
sometimes mr esmen finds it very,285.84,3.919,287.7995,0.0,0.2,0.3
difficult to say no,287.759,10.081,292.7995,-0.5719,-0.5,0.7
to me well that's very possible,289.759,8.081,293.7995,0.2732,0.0,0.4
come on guys we can't check the roll if,306.24,4.399,308.4395,0.0,0.0,-0.7
you don't stick together,308.4,5.76,311.28,0.0,0.0,0.4
peters here randall here sanford,310.639,7.041,314.15950000000004,0.0,0.0,0.2
here sims here hey stevens,314.16,6.879,317.59950000000003,0.0,0.0,0.4
stevens willard j stevens yeah,317.68,8.16,321.76,0.296,0.0,0.3
why don't you answer your i'm busy,321.039,4.801,323.4395,0.0,0.1,-0.7
wow check your passport right over there,326.32,5.92,329.28,0.5859,0.19285714285714284,0.7
thank you pardon please it's this way to,330.0,3.52,331.76,0.7269,0.0,0.5
europe france,332.24,4.399,334.4395,0.0,0.0,0.7
to where not europe france honey france,333.52,4.16,335.6,0.0,0.0,0.2
is in europe,336.639,3.761,338.5195,0.0,0.0,0.4
who said it wasn't well you wouldn't say,337.68,4.64,340.0,-0.2057,0.0,0.4
is this the way to north america mexico,340.4,2.48,341.64,0.0,0.0,0.2
if that's where i wanted to go i would,342.88,3.44,344.6,0.0,0.0,0.2
the dealer passes,344.88,3.92,346.84,0.0,0.0,0.2
this ship goes to sherbor france thank,346.32,3.84,348.24,0.3612,0.0,0.4
you episode,348.8,3.6,350.6,0.0,0.0,0.2
see say what's all the talent in the,350.16,3.12,351.72,0.4215,0.0,0.2
blue jackets,352.4,2.88,353.84,0.0,0.0,0.6
that's not a band is it no no miss,353.28,3.359,354.9595,0.3252,0.0,-0.7
that's the olympic team,355.28,3.359,356.9595,0.0,0.0,0.7
they're sailing with you on this ship,356.639,3.68,358.479,0.0,0.0,0.7
the olympic team yes,358.639,4.321,360.7995,0.4019,0.0,0.7
for me now wasn't that thoughtful of,360.319,3.681,362.1595,-0.2924,0.4,-0.7
dibs on the shot footer dorothy shaw i,364.0,4.0,366.0,0.0,0.0,0.7
want you to remember,366.88,2.72,368.24,0.0772,0.0,0.4
you're supposed to be the chaperone on,368.0,3.6,369.8,0.0,0.0,-0.7
this trip now let's get this straight,369.6,2.64,370.92,0.2789,0.2,0.4
the chaperone's job is to see that,372.24,3.44,373.96,0.0,0.0,-0.7
nobody else has any fun,373.84,4.079,375.8795,0.5106,0.3,0.2
but nobody chaperones the chaperone,375.68,4.239,377.7995,0.0,0.0,-0.7
dorothy that's why i'm so right for this,377.919,2.641,379.2395,0.0,0.2857142857142857,0.7
passports please,380.56,2.8,381.96,0.3182,0.0,0.2
oh i thought you were gonna be late,384.08,3.679,385.9195,0.0,-0.3,0.3
here's your ticket,385.68,4.32,387.84,0.0,0.0,0.7
they're over there at the passport desk,387.759,4.081,389.7995,0.0,0.0,0.2
the one year after the blonde,390.0,3.52,391.76,0.0,0.0,0.4
the brunette's her friend aren't they,391.84,3.28,393.48,0.4939,0.0,0.4
sure never mind about her we don't care,393.52,2.64,394.84,-0.0844,0.5,-0.7
what she is,395.12,6.079,398.1595,0.0,0.0,0.5
i care i have fun son,396.16,7.28,399.8,0.7579,0.3,0.4
come on please you guys move along let's,401.199,6.661,404.5295,0.3182,0.0,0.7
get on board have a nice trip,403.44,6.41,406.645,0.4215,0.6,0.7
steve suppose the ship hit an iceberg,417.36,3.839,419.2795,0.0,0.0,-0.7
and sank which one would you save from,419.36,2.72,420.72,0.4939,0.0,0.2
those girls couldn't drown,422.08,3.28,423.72,0.4585,0.0,0.8
well thank you,428.0,11.759,433.8795,0.5574,0.0,0.7
this is like a room isn't it,436.479,7.041,439.9995,0.3612,0.0,0.2
oh look round windows,439.759,6.481,442.9995,0.0,-0.2,0.7
yes dear just put that there frisbee,443.52,3.92,445.48,0.6486,0.0,0.7
oh when frisbee wait for me on the pier,447.44,3.44,449.16,0.0,0.0,0.7
laura lie where's dorothy i don't know,450.88,4.4,453.08,0.0,0.0,-0.7
someone whistled at her and she,454.0,3.44,455.72,0.0,0.0,-0.7
disappeared i hope she's not gonna be a,455.28,3.68,457.12,0.25,0.0,-0.7
bad influence on you,457.44,5.28,460.08,-0.5423,-0.6999999999999998,-0.7
oh no lover dorothy's not bad honest,458.96,6.239,462.0795,-0.4449,0.475,0.3
she's just dumb always falling in love,462.72,3.68,464.56,0.0772,0.0625,-0.7
with some man just because he's,465.199,2.161,466.2795,0.0,0.0,-0.7
good-looking,466.4,3.28,468.04,0.0,0.0,0.7
oh dear that's i keep telling her it's,467.36,4.08,469.4,0.3818,0.0,-0.7
just as easy to fall in love with a rich,469.68,3.84,471.6,0.8934,0.4361111111111111,0.4
man as a poor man but she says,471.44,4.479,473.6795,-0.2617,-0.4,0.4
yes but if they're tall dark and,473.52,3.119,475.0795,0.2144,-0.15,0.4
she never gets around to violent,476.639,3.68,478.479,-0.5994,-0.8,-0.7
statistics until it's too late,478.0,4.479,480.2395,0.0,-0.3,-0.7
that's why i'm her best friend i guess,480.319,4.0,482.319,0.8126,1.0,0.7
she really needs somebody like i to,482.479,2.801,483.8795,0.4144,0.2,0.5
educate her,484.319,3.761,486.1995,0.0,0.0,0.6
yes dear but very few girls have your,485.28,4.96,487.76,0.3919,-0.26,0.3
wonderful willingness to learn,488.08,4.799,490.4795,0.7003,1.0,0.9
i suppose that's true i i want you to,490.24,4.48,492.48,0.4767,0.35,0.7
put this in a safe place,492.879,4.641,495.1995,0.4404,0.5,0.2
what is it a letter of credit oh that's,494.72,3.68,496.56,0.3818,0.0,0.2
real sweet,497.52,2.32,498.68,0.4588,0.5249999999999999,0.7
you started writing me even before i,498.4,4.16,500.48,0.0,0.0,-0.7
went away no no dear you see a letter of,499.84,4.88,502.28,-0.0762,0.0,0.7
credit is like money,502.56,4.319,504.7195,0.6249,0.0,0.6
money yes just take it to a bank in,504.72,3.599,506.5195000000001,0.4019,0.0,0.2
paris when you get there,506.879,4.0,508.879,0.0,0.0,0.7
oh that's wonderful wish you invite me,508.319,3.44,510.039,0.7906,1.0,0.7
i'll be so lonesome oh i bought you a,511.759,4.001,513.7595,-0.5009,0.0,-0.7
going-away present dear daddy,515.76,6.399,518.9594999999999,0.3818,0.0,0.8
dad sometimes i think there's only one,519.36,6.4,522.5600000000001,0.0,0.0,0.4
of you in the whole wide world,522.159,3.601,523.9595,0.0,0.05,0.8
oh sorry wrong room,526.48,4.16,528.5600000000001,-0.5267,-0.5,-0.7
who is that a stranger he had the wrong,531.68,3.36,533.3599999999999,-0.4767,-0.5,-0.7
yeah but he's good-looking hope he isn't,535.04,3.76,536.92,0.6652,0.0,0.2
just seeing someone off dorothy well,536.64,4.24,538.76,0.2732,0.0,0.4
quite a little place we have here,538.8,4.56,541.0799999999999,0.0,-0.1875,0.4
oh hello fellas come on in folks meet,540.88,4.079,542.9195,0.0,0.0,0.7
the relay team how do you do it nice to,543.36,2.88,544.8000000000001,0.4215,0.6,0.7
know you how do you do,544.959,2.56,546.2389999999999,0.0,0.0,0.2
we're gonna have ourselves a little bon,546.24,3.599,548.0395,0.0,-0.1875,0.7
voyage party skeeter put the phonograph,547.519,3.121,549.0795,0.4019,0.0,0.5
come on in everybody use that door come,550.64,4.0,552.64,0.0,0.0,0.7
on in here make yourselves at home i'll,552.64,3.36,554.3199999999999,0.0,0.0,0.7
get the glasses,554.64,6.199,557.7395,0.0,0.0,0.4
hello you're welcome who's got the,556.0,6.08,559.04,0.4588,0.8,0.4
a dorothy shaw i'm counting on you to,562.08,4.0,564.08,0.0,0.0,0.7
keep those athletes to yourself what a,564.32,4.8,566.72,0.0,0.0,-0.7
coincidence that's my plan too,566.08,7.759,569.9595,0.0,0.0,0.7
oh gangway pardon me who needs a blast,569.12,4.719,571.4795,0.3182,0.0,0.4
laura lye i want to talk to you sure,574.08,4.96,576.5600000000001,0.3818,0.5,0.7
dear i want to tell you,579.12,6.56,582.4,0.4404,0.0,0.7
i want to remind you of something,582.56,6.16,585.64,0.0772,0.0,0.3
very stop that please,585.68,6.64,589.0,0.0183,0.2,-0.8
it's most distracting dear,588.72,5.119,591.2795,0.099,0.5,-0.7
a lot depends on how you conduct,592.32,3.84,594.24,0.0,0.0,0.4
yourself on this trip,593.839,4.401,596.0395000000001,0.0,0.0,0.6
as you know dad is dead set against our,596.16,4.16,598.24,-0.6486,-0.2,-0.7
marriage and well,598.24,4.159,600.3195000000001,0.2732,0.0,0.7
even the slightest hint of any scandal,600.32,4.16,602.4000000000001,-0.4404,0.0,-0.7
even the slightest,602.399,4.241,604.5195,0.0,0.0,0.4
i don't know what i could do about it my,604.48,3.44,606.2,0.0,0.0,-0.7
goodness lover,606.64,3.92,608.6,0.7783,0.0,0.8
you don't have to tell me that oh i'd,607.92,4.159,609.9995,0.0,0.0,-0.7
give anything in the world if i were,610.56,3.12,612.1199999999999,0.0,0.0,0.8
sailing with you baby,612.079,3.681,613.9195,0.0,0.0,-0.7
me too i don't know what i'll do in,613.68,4.8,616.0799999999999,0.0,0.0,0.7
europe without you i don't know what,615.76,3.68,617.6,0.0,0.0,0.8
i'll do without you,618.48,4.96,620.96,0.0,0.0,-0.7
either you're not so sure about that,619.44,6.639,622.7595,-0.3556,0.5,0.2
you can be a pretty naughty boy sometime,623.44,3.28,625.08,0.4939,0.04999999999999999,0.4
you don't have to worry about trusting,626.72,3.679,628.5595000000001,0.6256,0.0,0.8
bye bye baby remember you're my baby,643.44,8.72,647.8000000000001,0.0,0.0,0.4
when they give you the eye,647.6,7.6,651.4,0.0,0.0,0.4
although i know that you care,652.16,6.16,655.24,0.4939,0.0,0.5
won't you write and declare,655.2,6.879,658.6395,0.0,0.0,0.4
that though on the loose you are still,658.32,8.8,662.72,-0.3182,-0.07692307692307693,-0.7
on the square i'll be gloomy,662.079,8.481,666.3195,-0.1531,0.0,0.4
but send that rainbow to me then,667.12,6.959,670.5995,0.0,0.0,0.7
my shadows will fly,670.56,7.6,674.3599999999999,0.0,0.8,0.7
though you'll be gone for a while,674.079,7.281,677.7194999999999,0.0,0.0,0.7
i know that i'll be smiling with,678.16,8.76,682.54,0.4588,0.0,0.2
my baby by and by and by with my baby,681.36,10.24,686.48,0.0,0.0,0.8
bye bye baby bye bye we will meet baby,691.6,12.239,697.7195,0.0,0.0,0.4
although i know,711.279,10.791,716.6745,0.0,0.0,0.2
[ __ ] send that rainbow to me,726.32,5.519,729.0795,0.0,0.0,0.7
i know that i'll be smiling with my,737.36,5.76,740.24,0.4588,0.0,0.7
and baby with my baby,743.36,16.479,751.5995,0.0,0.0,0.8
hi miss shaw what are you going to be,772.079,5.121,774.6395,-0.1531,0.0,0.7
doing all right you guys keep moving,773.76,3.44,775.48,0.0,0.2857142857142857,0.3
mr amos jones,778.48,6.64,781.8000000000001,0.0,0.0,0.4
invalid what are you doing i'm checking,781.68,5.04,784.1999999999999,0.0,0.0,0.2
the passenger list,785.12,4.8,787.52,0.0,0.0,0.4
mr alfred lowman invalid,786.72,7.04,790.24,0.0,0.0,-0.7
mr eugene martin and valit why the,789.92,6.479,793.1595,0.0,0.0,0.4
sudden interest in ballots,793.76,5.6,796.56,0.4588,0.0,0.4
when a man has and valid after his name,796.399,5.041,798.9195,0.0,0.0,0.5
he's definitely worthwhile,799.36,3.599,801.1595,0.6249,0.5,0.35
i've simply tried to find a suitable,801.44,3.199,803.0395000000001,0.0,0.275,0.7
gentleman escort for you,802.959,4.241,805.0794999999999,0.0,0.0,0.6
well don't bother i've just provided,804.639,5.601,807.4395000000001,0.4829,0.0,0.8
myself with about 20.,807.2,5.639,810.0195,0.0,0.0,-0.7
dorothy did you ever have a rich paul,810.24,3.76,812.12,0.5574,0.375,0.2
maybe not but who cares i like a man who,814.0,5.44,816.72,0.0077,0.0,0.7
can run faster than i can,817.12,4.56,819.4,0.0,0.0,0.7
i hate to think where you'll wind up,819.44,3.519,821.1995000000001,-0.5719,-0.8,-0.8
you're wasting all your time in,821.68,3.839,823.5994999999999,-0.4019,0.0,-0.7
unrefined persons without any money,822.959,4.32,825.1189999999999,0.0,0.0,-0.7
honey did it ever occur to you that some,825.519,4.32,827.679,0.0,0.0,0.3
people just don't care about money,827.279,4.641,829.5995,-0.3875,0.0,-0.7
please don't be silly we're talking,829.839,3.281,831.4795,0.3018,-0.5,0.2
you don't want to end up with a loveless,833.12,3.2,834.72,-0.0572,0.0,0.7
marriage do you me,834.56,4.88,837.0,0.0,0.0,0.4
loveless that's right because of a girl,836.32,4.56,838.6,0.0,0.2857142857142857,0.3
spending all of your time worrying about,839.44,3.12,841.0,-0.34,0.0,-0.7
the money she does in her,840.88,3.12,842.4399999999999,0.0,0.0,0.3
how is she going to have any time for,842.56,4.0,844.56,0.0,0.0,-0.7
being in love i want you to find,844.0,3.6,845.8,0.6705,0.5,0.9
and stop having fun that baffles me,847.6,8.0,851.6,0.2732,0.3,-0.7
you'll thank me someday here's a good,852.24,4.64,854.5600000000001,0.6597,0.7,0.7
henry spa for the third invalid,856.88,6.319,860.0395,0.0,0.0,0.2
i remember reading this buffett family,860.48,4.96,862.96,0.0,0.0,0.2
owns practically a whole state,863.199,5.681,866.0395,0.0,0.2,0.8
a big one too i think it's pennsylvania,865.44,4.72,867.8000000000001,0.0,0.0,0.5
well i guess i could settle for,868.88,3.28,870.52,0.2732,0.0,-0.7
pennsylvania,870.16,5.039,872.6795,0.0,0.0,0.4
hello there mrs henry spotford iii,872.16,4.88,874.6,0.0,0.0,0.2
this is henry spafford the third and,875.199,3.76,877.079,0.0,0.0,0.2
valet he's not going to have anything i,877.04,2.56,878.3199999999999,0.0,0.0,-0.7
don't have,878.959,2.641,880.2795,0.0,0.0,-0.5
i'll see you later don't forget the,879.6,3.039,881.1195,0.1695,0.0,0.5
cocktail party,881.6,4.239,883.7195,0.4019,0.0,0.7
all right 5 30.,882.639,3.2,884.239,0.0,0.2857142857142857,0.4
the whole team that's right until after,890.399,3.44,892.119,0.0,0.24285714285714285,0.4
you mean to tell me you eat at six and,893.839,3.281,895.4795,0.0,-0.3125,-0.7
have to be in bed at night,895.44,3.839,897.3595,0.0,0.0,-0.7
that's right coaches drink they check up,897.12,5.12,899.68,0.0,0.2857142857142857,0.4
on everybody holy smoke nine o'clock,899.279,13.151,905.8545,0.0,0.0,0.4
that's just when life begins not for us,902.24,12.8,908.64,0.0,0.0,0.6
one two three four one,915.04,7.44,918.76,0.0,0.0,0.2
two three four one two,918.8,7.44,922.52,0.0,0.0,0.2
three four one two three,922.48,7.52,926.24,0.0,0.0,0.2
four one two three four,926.24,7.519,929.9995,0.0,0.0,0.3
one two three four one,930.0,7.44,933.72,0.0,0.0,0.2
two three four one two,933.759,8.08,937.799,0.0,0.0,0.2
three four one two,937.44,4.399,939.6395,0.0,0.0,0.2
that's a fairly tidy sum just to get a,1147.12,3.84,1149.04,0.0,0.6,0.3
seat at a table that's the law of supply,1148.96,3.28,1150.6,0.0,0.0,0.2
and demand this year,1150.96,3.2,1152.56,-0.128,0.0,0.5
already i got many requests for a seat,1152.24,3.84,1154.16,0.0,0.5,0.7
that must leak at miss show's table,1154.16,5.84,1157.0800000000002,-0.4588,0.0,-0.7
and the price goes up and half and half,1156.08,6.8,1159.48,0.0,-0.16666666666666666,-0.5
that's inevitable,1160.0,2.88,1161.44,0.0,0.0,0.2
well sure regret it more than vu however,1163.679,6.24,1166.799,0.1531,0.5,-0.7
the name's malone better get it down,1167.919,5.281,1170.5595,0.4404,0.17222222222222222,0.7
there while i can still afford it,1169.919,3.281,1171.5595,0.0,0.0,0.4
are you the head waiter at your,1175.52,4.48,1177.76,0.0,0.0,0.2
serviceman was there i miss lee,1177.28,6.8,1180.68,-0.1531,0.0,0.3
oh miss lee well now i understand,1180.0,6.08,1183.04,0.128,0.0,0.5
what can i do for you miss lee put a,1184.08,3.92,1186.04,-0.1531,0.0,0.4
certain gentleman at my table,1186.08,5.2,1188.6799999999998,0.2732,0.21428571428571427,0.4
oh i'm humiliated there is nothing i can,1188.0,4.08,1190.04,-0.34,0.0,-0.9
do for you,1191.28,2.639,1192.5995,0.0,0.0,0.8
all sitting arrangements are completed,1192.08,3.76,1193.96,0.0,0.0,0.6
final finished complete,1193.919,4.481,1196.1595000000002,0.0,0.05,0.8
that's too bad once i was in atlantic,1195.84,4.32,1198.0,-0.5423,-0.6999999999999998,-0.7
city and all the gentlemen in the hotel,1198.4,3.12,1199.96,0.0,0.0,0.5
wanted to sit at my table,1200.16,4.16,1202.24,0.0,0.0,0.6
oh well i can't understand that some of,1201.52,4.8,1203.92,0.2732,0.0,-0.7
them even went to the headway to give,1204.32,2.8,1205.72,0.0,0.0,0.6
that happens what can one do one takes,1207.12,3.919,1209.0794999999998,0.0,0.0,0.2
it why not,1209.6,3.84,1211.52,0.0,0.0,-0.5
that headwaiter had to give it back,1211.039,3.601,1212.8395,0.0,0.0,-0.7
why because i had all my meals in my,1214.64,3.76,1216.5200000000002,0.0,0.0,0.4
i mean i didn't even come to the table,1218.4,3.12,1219.96,0.0,-0.3125,-0.7
so naturally the men wanted their money,1221.52,3.2,1223.12,0.0,0.1,-0.7
oh magnus and i beg you do you want me,1224.72,4.079,1226.7595,0.0772,0.0,0.4
to have all my meals in my room,1227.039,4.481,1229.2795,0.0,0.0,0.2
it must not be with myself of course if,1228.799,5.841,1231.7195,0.0,0.0,0.2
mr henry spa for the third is seated at,1231.52,6.32,1234.68,0.0,0.0,0.4
my table oh it shall be my lizard thank,1234.64,13.34,1241.3100000000002,0.3612,0.0,0.45
hi oh hi michelle well it's nice to see,1250.799,4.161,1252.8795,0.5994,0.6,0.5
in case you don't remember my name is,1254.96,3.92,1256.92,0.0,0.0,0.2
watson mr watson uh here we are,1256.48,5.84,1259.4,0.0,0.0,0.3
all ready for you thanks i need it,1258.88,5.36,1261.5600000000002,0.6597,0.2,0.7
what's the matter can you imagine the,1262.32,4.0,1264.32,0.0258,0.0,0.2
entire olympic team has to be in bed by,1264.24,3.04,1265.76,0.0,0.0,0.2
nine o'clock,1266.32,3.04,1267.84,0.0,0.0,0.3
what can you do about a thing like that,1267.28,3.84,1269.2,0.3612,0.0,0.2
send a letter to your congressman,1269.36,4.72,1271.7199999999998,0.0,0.0,0.2
catch me a pigeon i'd be glad to uh miss,1271.12,5.2,1273.7199999999998,0.34,0.5,0.4
shaw may i present sir francis beekman,1274.08,3.52,1275.84,0.0,0.0,0.2
how'd you do it how do you do it a,1276.32,3.12,1277.88,0.0,0.0,0.2
pigeon if there ever was one note the,1277.6,4.16,1279.6799999999998,0.0,0.0,0.3
blood red ruby eyes oh i see it i watch,1279.44,4.0,1281.44,0.0,0.0,0.7
them there's no need to run a fella down,1281.76,3.2,1283.36,-0.296,-0.15555555555555559,0.4
he's jealous because i have a way with,1283.44,3.119,1284.9995,-0.4588,0.0,0.7
the ladies how do you do it what makes a,1284.96,2.8,1286.36,0.0,0.0,0.3
difference with the ladies is that,1286.559,3.12,1288.119,0.0,0.0,0.3
diamond mine of yours diamond now if,1287.76,3.52,1289.52,0.5859,0.0,0.4
you'll excuse me i'll go on being the,1289.679,3.921,1291.6395,0.0772,-0.05,0.2
let's see if we sit down and make,1293.679,3.441,1295.3995,0.0,-0.15555555555555559,0.3
ourselves comfortable what,1295.12,3.76,1297.0,0.5106,0.4,0.6
i understand that you're an entertainer,1297.12,3.6,1298.9199999999998,0.3818,0.0,0.4
miss shaw if i do i bet you're a good,1298.88,2.48,1300.12,0.3182,0.7,0.7
one though,1300.72,3.04,1302.24,0.0,0.0,0.8
thanks say is that on the level do you,1301.36,4.16,1303.4399999999998,0.4404,0.2,0.4
own a diamond mine well i'm happy to say,1303.76,2.88,1305.2,0.802,0.7,0.7
i do my dear,1305.52,3.36,1307.2,0.3818,0.0,0.7
are you interested in diamonds no no not,1306.64,3.76,1308.5200000000002,0.5556,0.25,-0.7
particularly britain,1308.88,2.799,1310.2795,0.0,0.16666666666666666,0.3
really you must be a very uh,1310.4,3.2,1312.0,0.0,0.2,-0.7
extraordinary girl will you do me a,1311.679,3.441,1313.3995,0.0,0.3333333333333333,0.7
piggy just call me piggy could you do me,1315.12,4.08,1317.16,0.0,0.0,0.7
a favor anything like that name it,1316.96,3.92,1318.92,0.6369,0.0,0.8
would you be careful not to spread it,1319.2,3.68,1321.04,0.1531,-0.1,0.3
around about your diamond mine,1320.88,3.52,1322.64,0.34,0.0,0.6
i wouldn't want my girlfriend to hear,1322.88,3.12,1324.44,-0.0572,0.0,-0.7
about that oh she doesn't care for,1324.4,2.48,1325.64,-0.3875,0.0,-0.7
diamonds either,1326.0,2.799,1327.3995,0.0,0.0,0.4
believe me piggy i'm only trying to save,1326.88,3.12,1328.44,0.4939,0.0,0.5
everybody trouble,1328.799,3.921,1330.7595,-0.4019,-0.2,-0.7
do not tell her about the diamonds did,1330.0,4.72,1332.36,0.0,0.0,-0.7
you say diamond,1332.72,6.0,1335.72,0.34,0.0,0.6
well well well by george i must say,1334.72,7.36,1338.4,0.6486,0.0,0.8
no doubt about it no sir i judge no,1338.72,4.72,1341.08,-0.316,0.0,0.6
doubt about it at all,1342.08,7.04,1345.6,-0.3612,0.0,-0.7
miss lee meet peggy delighted,1343.44,5.68,1346.28,0.4019,0.7,0.7
you did say diamonds i can tell yes my,1351.52,3.68,1353.36,0.4019,0.0,0.6
you see my firm controls the second,1355.2,3.92,1357.16,0.0,-0.1,0.4
largest diamond diggins in south africa,1356.96,3.44,1358.68,0.34,0.0,0.6
but it seems that we mustn't say,1359.12,3.36,1360.8,0.0,0.0,-0.7
anything about it this young lady has a,1360.4,4.24,1362.52,0.0,0.1,0.6
friend she doesn't want to know about me,1362.48,5.76,1365.36,0.4548,0.0,-0.7
i wonder why oh no you don't,1364.64,5.76,1367.5200000000002,-0.296,0.0,-0.7
god am i saying so but having heard so,1368.24,3.76,1370.12,0.1406,0.0,0.4
much about you and all,1370.4,4.639,1372.7195000000002,0.0,0.2,0.6
i expected you'd be much older me oh,1372.0,6.4,1375.2,0.0,0.033333333333333326,0.4
my you don't say well by george,1375.039,6.64,1378.359,-0.2057,0.0,0.2
older than what the pyramids of course i,1378.4,5.68,1381.24,0.0,0.16666666666666666,0.2
always say if a man is in a certain age,1381.679,5.281,1384.3195,0.2732,0.21428571428571427,0.3
he just isn't interesting oh honey,1384.08,4.16,1386.16,-0.3089,0.5,-0.7
bless my soul bless my would you care to,1388.24,4.72,1390.6,0.8316,0.0,0.2
dance you should enjoy today,1390.64,4.03,1392.6550000000002,0.4939,0.4,0.8
thank you ever sir,1392.96,4.809,1395.3645,0.3612,0.0,0.7
could you use another drink no thanks i,1398.159,3.281,1399.7995,-0.3412,-0.1,0.3
still have i can't tell the players,1400.08,2.64,1401.4,0.0,0.0,-0.5
without a program,1401.44,2.64,1402.76,0.0,0.0,-0.5
well i certainly want to know who the,1402.72,3.52,1404.48,0.5859,0.21428571428571427,0.2
players are,1404.08,4.16,1406.16,0.0,0.0,0.4
