text,start,duration,time_midpoint
well let's get going oh i i tore my,755.839,3.68,757.6790000000001
martin i'll have to go back to the house,759.519,3.12,761.079
we'll go to your house first uh skip the,762.639,6.161,765.7195
theater directly to the blue angel,765.04,3.76,766.92
what's the matter nothing it's it's just,769.68,4.48,771.92
that it's so late and i'm a little upset,772.48,4.24,774.6
could we make it some other night,774.16,5.84,777.0799999999999
of course you sure you understand,776.72,5.359,779.3995
when it concerns you christine there's,780.0,7.839,783.9195
nothing i don't understand,782.079,5.76,784.959
uh here you better take this off my,792.959,3.12,794.5189999999999
hands or i'll have to wear it to the,794.88,2.72,796.24
office tomorrow fix yourself a drink,796.079,2.961,797.5595
i've got to change this torn dress,797.6,4.239,799.7195
martin how flattering i should have,829.199,3.281,830.8394999999999
thought of this in the first place,831.12,3.12,832.68
this is much better than any nightclub,832.48,4.08,834.52
yes and just think no headwaiter,834.24,4.8,836.64
no smoke no people and at the end of the,836.56,3.2,838.16
no check oh martin you think in such,839.76,6.079,842.7995
practical terms i'm a very practical man,842.639,4.64,844.9590000000001
for instance i just said that to make,845.839,3.521,847.5995
you better to do this,849.36,3.039,850.8795
i've been trapped right now if you'll,854.639,4.401,856.8395
just step over here to the sofa by the,857.279,2.321,858.4395
another trap definitely,859.6,12.239,865.7195
darling what's the matter that music,893.36,4.0,895.36
it's just a phonograph but we don't have,895.6,2.4,896.8000000000001
that record,897.36,2.08,898.4
of course you do it was right on top of,898.0,4.0,900.0
the cabinet,899.44,2.56,900.72
that's strange what's the matter chris,902.079,3.601,903.8795
i'm sorry but that was paul's favorite,905.68,3.76,907.56
i've heard him played a hundred times,909.44,3.92,911.4000000000001
right here in this room,910.8,5.44,913.52
turn it off will you,913.36,2.88,914.8000000000001
no i won't,916.48,2.719,917.8395
look darling paul's been gone too long,921.12,5.44,923.84
for you to act like this,924.0,6.24,927.12
i know chris,926.56,6.88,930.0
i'm not saying this for my sake but your,930.24,5.12,932.8
whole life's ahead of you you can't,933.44,5.28,936.08
waste it probing into the past,935.36,6.479,938.5995
if i can't make you forget paul we'll,938.72,5.84,941.64
find someone else who can,941.839,5.44,944.5590000000001
you're right martin i'm sorry i acted,944.56,5.04,947.0799999999999
like a child,947.279,4.48,949.519
would you get me a drink right here,949.6,6.239,952.7195
ready for it,951.759,4.08,953.799
so you think i should go find somebody,957.519,4.32,959.679
um only if it's absolutely necessary but,961.839,5.12,964.399
i've been so out of,965.759,4.721,968.1195
touch with people lately especially men,966.959,4.961,969.4395
what do you expect me to do bring some,970.48,3.76,972.36
around well that would be very nice have,971.92,3.039,973.4395
well you know how hard it is for me to,974.959,3.921,976.9195
meet new people,976.72,5.679,979.5595000000001
i can see i'll just have to propose to,982.399,3.68,984.239
you oh martin i talked you into it and,983.92,3.359,985.5994999999999
you sure did,986.079,3.601,987.8795
and very fortunately for you i just,987.279,6.081,990.3195
happened to have an engagement ring on,989.68,3.68,991.52
martin it's lovely,1001.36,10.479,1006.5995
can't you hear is ocean calling,1065.039,16.261,1073.1695
come on chris race you to the beach,1068.799,15.661,1076.6295
chris darling,1243.44,9.52,1248.2
janet what happened i don't know,1248.08,4.88,1250.52
the music paul let me help you up,1254.72,9.92,1259.68
darling you must have had a nightmare,1262.08,4.24,1264.1999999999998
it's all right now,1264.64,4.8,1267.0400000000002
it's over you're awake and i'm here,1266.32,6.239,1269.4395
janet it wasn't a dream the windows blew,1269.44,3.599,1271.2395000000001
what's so unusual about a window blowing,1273.039,5.12,1275.599
open my engagement ring was gone,1274.88,6.48,1278.1200000000001
the flowers were all with it chris,1278.159,5.52,1280.919
put the picture paul's picture,1286.32,5.52,1289.08
you see just a bad dream i was awake,1294.559,6.961,1298.0394999999999
my wedding gown there in the closet it,1299.6,3.199,1301.1995
came toward me,1301.52,4.32,1303.68
i swear it did,1302.799,3.041,1304.3195
it's just your bathrobe you probably,1307.84,5.12,1310.3999999999999
pulled the door open like this,1310.799,5.441,1313.5194999999999
and it flung out like that,1312.96,3.28,1314.6000000000001
and my wedding dress isn't there how,1316.4,4.399,1318.5995
could it be chris,1318.96,3.44,1320.68
it's been locked in the trunk room for,1320.799,4.0,1322.799
it wasn't a nightmare i tell you i saw,1325.679,3.441,1327.3995
those things,1327.6,3.199,1329.1995
i think it was paul when he doesn't want,1329.12,3.84,1331.04
me to marry got some feeling that is not,1330.799,4.481,1333.0395
loyal to paul if you marry again,1332.96,3.76,1334.8400000000001
it's on your conscience and it makes you,1335.28,4.24,1337.3999999999999
dream why don't you talk it over with an,1336.72,3.68,1338.56
he wouldn't understand think i was,1340.4,5.759,1343.2795
losing my mind nobody would understand,1341.919,7.521,1345.6795000000002
except perhaps alexis alexis,1346.159,7.76,1350.0390000000002
just somebody i once met come on,1349.44,4.479,1351.6795
get to bed,1355.28,2.639,1356.5995
it's after three you haven't got time,1358.88,5.12,1361.44
for any more dreams tonight,1360.799,3.201,1362.3995
janet while you're up would you,1366.96,5.28,1369.6000000000001
get me a glass of water,1372.48,3.36,1374.16
thanks janet,1384.88,4.88,1387.3200000000002
i thought i was supposed to be the baby,1388.159,5.441,1390.8795
in the family here give me that water,1389.76,7.84,1393.68
move over baby,1393.6,4.0,1395.6
night chris night,1399.52,4.32,1401.68
childish isn't it i think the ocean and,1489.52,6.96,1493.0
the fog were more effective,1493.039,3.441,1494.7595
i agree but in my work i deal with many,1496.88,4.72,1499.24
different kinds of minds,1499.76,3.44,1501.48
generally speaking i think you could say,1501.6,3.76,1503.48
that three types of people come here to,1503.2,2.959,1504.6795
the first a fairly large group come here,1506.159,4.64,1508.479
and sometimes a few of them remain to,1510.799,3.441,1512.5194999999999
the seconds have child-like credulous,1514.24,4.96,1516.72
minds they long to believe,1517.12,6.72,1520.4799999999998
they're tired and sad and need comfort,1519.2,8.079,1523.2395000000001
all this helps them it creates,1523.84,6.48,1527.08
an atmosphere you see,1527.279,5.76,1530.159
a mood like music and in it they find a,1530.32,4.8,1532.72
few brief moments of comfort which,1533.039,3.921,1534.9995
helps them to continue with their grey,1535.12,3.919,1537.0794999999998
little lives,1536.96,3.92,1538.92
and so i do not think it is so childish,1539.039,3.681,1540.8795
after all do you,1540.88,5.679,1543.7195000000002
and the third group the third group is,1542.72,4.959,1545.1995
those of us who,1546.559,3.12,1548.119
honestly explore the secrets of the,1547.679,4.401,1549.8795
outer world,1549.679,4.88,1552.1190000000001
i feel that you have come here today to,1552.08,4.56,1554.36
join that group,1554.559,4.72,1556.9189999999999
well i i did want to talk to you about,1556.64,3.12,1558.2
i know he was close to you last night,1559.76,5.36,1562.44
and he's close to you now but wait,1565.52,7.039,1569.0395
maybe i should repel him not bring him,1569.679,4.24,1571.799
why his presence is so strong,1573.919,7.36,1577.5990000000002
it might be dangerous how could paul's,1578.08,6.16,1581.1599999999999
presence possibly be dangerous to me,1581.279,6.241,1584.3995
to your plans you want to get married,1584.24,4.4,1586.44
lead what is termed the normal life,1588.64,6.24,1591.76
but if paul is trying to reach me then i,1592.799,4.48,1595.039
want to help him,1594.88,4.88,1597.3200000000002
have you thought what people will think,1597.279,3.201,1598.8795
martin will think i'm not afraid to,1600.48,5.92,1603.44
think as i choose,1603.52,2.88,1604.96
then christine if you have the courage,1606.799,3.521,1608.5595
and the will to explore,1608.32,5.76,1611.2
i will help you now relax,1610.32,8.64,1614.6399999999999
let your mind be free and receptive,1614.08,4.88,1616.52
janet you do have a tendency to,1625.36,3.679,1627.1995
dramatize and stop treating me like a,1626.96,2.959,1628.4395
i tell you she's been going to see him,1629.919,4.0,1631.919
now do you believe me hmm,1637.279,4.561,1639.5595
she's been reading psychic books too and,1644.48,4.24,1646.6
talking about paul as if he was still,1647.039,3.36,1648.719
gives me the creeps let's go,1650.399,4.64,1652.7189999999998
now what are we gonna do we're gonna get,1653.6,2.88,1655.04
a detective see what he can find out,1655.039,2.161,1656.1195
about this,1656.48,3.84,1658.4
this spook chaser,1657.2,4.959,1659.6795
for 20 years i've been operating among,1660.32,3.359,1661.9995
these phony mediums as a private,1662.159,2.88,1663.5990000000002
and i've yet to find one concrete bit of,1665.039,4.081,1667.0795
evidence of communication with the dead,1667.039,4.64,1669.359
but my sister's absolutely convinced,1669.12,4.48,1671.36
he's told her things he couldn't know,1671.679,3.921,1673.6395
unless he were psychic he's probably,1673.6,3.6,1675.3999999999999
gone to a lot of trouble to investigate,1675.6,2.48,1676.84
they're thorough and clever what i can't,1678.08,3.92,1680.04
understand is christine falling,1680.399,5.121,1682.9595
for such a dribble you'd be amazed at,1682.0,5.279,1684.6395
the people who do,1685.52,3.84,1687.44
not think but there's a millionaire,1687.279,3.12,1688.839
right in this town,1689.36,3.039,1690.8795
wouldn't buy a bag of popcorn without,1690.399,4.481,1692.6395
consulting his medium,1692.399,6.481,1695.6395
what's this one's name alexis,1694.88,4.0,1696.88
it's a new one on me then they change,1699.919,5.681,1702.7595000000001
their names often enough,1702.799,6.081,1705.8395
how about a description there's a,1705.6,7.04,1709.12
picture of him in this pamphlet he wrote,1708.88,3.76,1710.7600000000002
this i used to be a magician,1717.12,8.72,1721.4799999999998
so i got into this right,1720.24,5.6,1723.04
i know all their tricks,1733.679,7.521,1737.4395000000002
it's called a chicago in the case once,1742.24,4.559,1744.5195
young man named meru,1744.72,4.16,1746.8
swindled a society lady out of a whole,1746.799,4.0,1748.799
hat full of money,1748.88,3.6,1750.68
that's alexis he certainly used to look,1750.799,3.681,1752.6395
corny that's alexis we can report him to,1752.48,3.679,1754.3195
the police,1754.48,3.36,1756.16
what charge he served the stretch and,1756.159,3.681,1757.9995000000001
that's that,1757.84,3.439,1759.5594999999998
at least christine will be through with,1759.84,3.52,1761.6
him i mean if we can prove he's a crook,1761.279,4.241,1763.3995
how can we identify him well he could go,1763.36,3.12,1764.9199999999998
out there and try to get his,1765.52,3.279,1767.1595
fingerprints,1766.48,4.4,1768.68
but i think the only times these fakes,1768.799,3.841,1770.7195
are really psychic,1770.88,4.24,1773.0
is when there's a detective around yeah,1772.64,3.2,1774.24
they look in their crystals and see you,1775.84,3.839,1777.7595
coming maybe we could send somebody you,1777.36,2.64,1778.6799999999998
know oh no i i think that,1780.0,15.84,1787.92
your name please harper,1949.519,6.801,1952.9195
this is charles harper not mrs charles,1952.799,11.041,1958.3195
g-hop yes i mean no,1956.32,7.52,1960.08
now concentrate and soon your thoughts,1971.76,5.2,1974.36
will merge with mine,1973.919,7.6,1977.719
perhaps both hands would be better,1976.96,7.92,1980.92
so much better i can feel your,1984.88,6.56,1988.16
vibrations much more clearly now,1987.6,8.4,1991.8
but but your pulse is racing,1991.44,7.76,1995.3200000000002
are you excited nervous,1996.0,5.679,1998.8395
no no but of course this problem is,1999.2,6.4,2002.4
troubling you the question you wrote,2001.679,7.521,2005.4395000000002
comes to me but faintly,2005.6,8.64,2009.9199999999998
almost as though it were false,2009.2,5.04,2011.72
but another question comes through with,2016.48,4.0,2018.48
all the power and strength of,2018.64,5.039,2021.1595000000002
love and truth you are concerned about,2020.48,4.72,2022.84
someone you love,2023.679,5.281,2026.3195
a woman your sister is it your sister,2025.2,7.12,2028.76
yes older than you but still you have a,2028.96,6.88,2032.4
maternal protective feeling about her,2032.32,5.44,2035.04
in many ways you are more mature than,2035.84,3.92,2037.8
golly i'm glad somebody finally realized,2039.76,4.159,2041.8395
of course you didn't always feel that,2043.919,4.561,2046.1995000000002
way once you were jealous of her,2045.6,4.72,2047.9599999999998
you envied her popularity in her pretty,2048.48,4.0,2050.48
clothes and you used to try them on when,2050.32,3.839,2052.2395
she went out,2052.48,3.359,2054.1595
and this suited you because there is an,2054.159,4.321,2056.3195
air of of maturity and sophistication,2055.839,4.401,2058.0395
in many ways especially intellectually,2060.24,4.72,2062.6
you are much older than the many young,2063.2,3.199,2064.7994999999996
men who admire you,2064.96,4.8,2067.36
you know i'd noticed that,2066.399,3.361,2068.0795
does this feel uncomfortable to you i,2069.839,6.24,2072.959
i think i'll have a cigarette,2076.72,3.52,2078.48
mrs harper,2081.76,2.72,2083.1200000000003
mrs harper,2087.599,2.8,2088.9990000000003
it's an attractive case,2119.44,12.399,2125.6395
did you know why i wanted them no,2140.4,6.56,2143.6800000000003
nor do i need to it is enough for me to,2144.56,5.44,2147.2799999999997
know that you wanted them,2146.96,3.04,2148.48
alexis i hope that nothing you've done,2157.119,4.561,2159.3995
to help my sister will get you into,2160.0,3.2,2161.6
trouble with the police,2161.68,3.84,2163.6
i mean if they should investigate you or,2163.2,4.08,2165.24
your past life,2165.52,3.2,2167.12
would they find anything that would make,2167.28,3.559,2169.0595000000003
trouble for you,2168.72,5.6,2171.52
well there are there are many things in,2170.839,5.881,2173.7795
my life of which i'm ashamed,2174.32,6.08,2177.36
but and this may sound strange,2176.72,6.879,2180.1594999999998
the memory that i cherish is a term in,2180.4,4.439,2182.6195000000002
oh there are many brave men who were,2184.839,4.841,2187.2595
imprisoned in their fight for science,2187.599,3.681,2189.4395
and i'm proud to be one of them,2191.28,6.48,2194.52
i think you may be able to understand,2194.64,4.8,2197.04
but anyway do with this as you think,2199.44,3.44,2201.16
i trust you,2202.88,12.959,2209.3595
hey janet oh hello martin,2254.88,6.719,2258.2395
did you get the fingerprints yes good i,2258.56,4.799,2260.9595
erased them,2261.599,4.321,2263.7595
oh martin he isn't at all the kind of a,2263.359,7.381,2267.0495
man we thought he was,2265.92,10.95,2271.395
oh hello dear did you get the day off,2296.4,4.08,2298.44
not time to,2298.96,4.72,2301.32
yeah mrs faber no mr favor,2300.48,6.08,2303.52
i'm getting sick of it and how is our,2303.68,3.6,2305.48
she's hooked good hmm good she is,2307.28,5.44,2310.0
and uh does she feel that her beloved,2310.8,3.2,2312.4
husband is close to her,2312.72,2.72,2314.08
surprise she hasn't asked me to lay an,2314.0,4.4,2316.2
extra place at the dinner table,2315.44,4.8,2317.84
there's a photograph of her parents it,2318.4,2.88,2319.84
was in the trunk where i found the,2320.24,2.16,2321.3199999999997
wedding dress,2321.28,6.4,2324.48
oh that would be very useful,2322.4,7.439,2326.1195000000002
when are you gonna put the bite on it oh,2327.68,4.8,2330.08
vivian you put things so crudely,2329.839,4.881,2332.2795
i imagine that very soon mrs faber is,2332.48,4.0,2334.48
going to press money on me to continue,2334.72,3.119,2336.2794999999996
my psychic research,2336.48,3.28,2338.12
good i'm getting sick of this swedish,2337.839,3.28,2339.479
accent i need a new role,2339.76,3.599,2341.5595000000003
well i have a new assignment for you,2341.119,4.48,2343.359
straight from the obituary column,2343.359,5.681,2346.1994999999997
a lonely millionaire who,2345.599,3.441,2347.3195
i have no more appointments today oh,2349.599,5.361,2352.2795
here help me get these things out of the,2352.839,3.24,2354.459
what do you pay for those chunks of,2356.079,3.76,2357.9590000000003
glass these days three dollars a piece,2357.28,4.4,2359.48
used to be a dollar ninety-five you know,2359.839,3.121,2361.3995
somebody ought to do something about,2361.68,3.679,2363.5195
this high cost of living,2362.96,4.24,2365.08
you should complain you're selling them,2365.359,3.601,2367.1594999999998
for 25 bucks to your,2367.2,5.04,2369.72
psychic students i used to but who am i,2368.96,4.8,2371.36
to fight inflation,2372.24,4.96,2374.72
i'm charging 50 now,2373.76,3.44,2375.48
expensive car,2378.96,6.8,2382.36
expensive clothes i would say,2382.72,5.44,2385.4399999999996
no brains and lots of money so long as,2385.76,3.76,2387.6400000000003
you're here even you might as well check,2388.16,2.8,2389.56
the car for me there might be some,2389.52,2.64,2390.84
papers or something,2390.96,4.159,2393.0395
in the glove compartment okay i'll use a,2392.16,19.679,2401.9995
turban in case you find out something,2395.119,16.72,2403.4790000000003
this is such a pleasure i mean i've i've,2455.76,4.079,2457.7995
i'd rather not tonight martin really i'm,2478.24,4.8,2480.64
much too tired,2480.079,2.961,2481.5595000000003
well let's decide about friday later,2483.68,4.88,2486.12
call me tomorrow,2485.839,8.24,2489.959
good night will that be on mrs vape,2488.56,8.48,2492.7999999999997
all emily thanks,2494.079,2.961,2495.5595000000003
chris let you and i spend the evening,2502.72,4.16,2504.7999999999997
if you're tired we could go to a movie,2506.88,3.439,2508.5995000000003
actually i'm busy tonight janet i have,2508.64,3.84,2510.56
an appointment,2510.319,5.52,2513.079
chris don't see alexis tonight don't see,2512.48,4.879,2514.9195
him ever again,2515.839,3.52,2517.599
janet i thought we agreed not to discuss,2517.359,4.641,2519.6794999999997
this i'm not attacking alexis honest i,2519.359,4.561,2521.6394999999998
think he'd be very good,2522.0,5.68,2524.84
for certain people but not for me,2523.92,6.48,2527.16
well you see when some people meet a,2527.68,4.48,2529.9199999999996
fascinating personality,2530.4,4.24,2532.52
they're swept right off their feet like,2532.16,3.679,2533.9995
yes but other people can be more,2535.839,4.24,2537.959
like me it's true chris,2540.079,6.24,2543.199
in many ways i'm more mature than you,2543.68,3.36,2545.3599999999997
janet i have lived through most of your,2547.04,4.16,2549.12
growing pains and oftentimes you've been,2548.96,4.32,2551.12
insufferable but tonight you see,2551.2,4.08,2553.24
you can't be objective you're getting,2553.28,3.44,2555.0
sore just because i'm trying to give you,2555.28,3.039,2556.7995
some good advice,2556.72,4.96,2559.2
give me advice janet it is good advice,2558.319,7.28,2561.959
alexis agrees with me alexis agrees with,2561.68,6.08,2564.72
you see i've talked to him a few times,2568.64,8.4,2572.8399999999997
about your problem i,2572.48,10.24,2577.6
i went to his house how did you find him,2577.04,9.2,2581.64
fascinating absolutely,2582.72,7.76,2586.6
fascinating you know,2586.24,7.0,2589.74
he has one of the most vibrant,2590.48,4.639,2592.7995
personalities,2593.24,3.64,2595.06
and you came to this conclusion while,2595.119,4.641,2597.4395
discussing my problem,2596.88,5.92,2599.84
well we talked a little about me too,2599.76,7.76,2603.6400000000003
janet good night,2602.8,8.16,2606.88
i'll leave you alone with your,2607.52,3.44,2609.24
objectivity,2618.839,49.1,2643.389
i feel a disturbance if we are to reach,2668.24,4.48,2670.4799999999996
the outer world tonight,2670.88,3.76,2672.76
we must leave behind us all thoughts,2672.72,3.599,2674.5195
that are hostile,2674.64,5.6,2677.44
and on a low emotional level,2676.319,3.921,2678.2795
now janet this is your first seance,2682.0,3.92,2683.96
there must be some skepticism in your,2684.319,2.0,2685.319
oh no perhaps only in your subconscious,2686.319,3.841,2688.2395
mind but nevertheless we shall proceed,2688.56,3.12,2690.12
under test conditions,2690.16,2.8,2691.56
if you would be good enough to hold this,2691.68,3.6,2693.48
key for me,2692.96,4.399,2695.1595
and christine will you tie my wrists,2695.28,3.839,2697.1995
together securely oh there's no need to,2697.359,3.681,2699.1994999999997
do that alexis i have every faith in you,2699.119,3.2,2700.719
oh but i insist,2701.04,3.279,2702.6795
for my own sake here chris you take the,2702.319,3.52,2704.079
key out his wrist,2704.319,5.52,2707.079
all right janet start with the right one,2705.839,4.0,2707.839
tie one knot in the center,2710.24,6.079,2713.2794999999996
tightly that's good now,2713.28,6.559,2716.5595000000003
tie my hands behind my back,2716.319,3.52,2718.079
very tightly,2720.8,2.799,2722.1995
now lock the cabinet so that you know,2729.92,4.88,2732.36
that i cannot possibly move from this,2733.2,3.919,2735.1594999999998
now christine will you switch off the,2742.56,6.32,2745.72
light the switch is right in behind you,2744.079,4.801,2746.4795000000004
the room must be completely dark,2750.96,9.92,2755.92
sit down on a table,2754.64,8.959,2759.1195
and clasp your hands together tightly,2760.88,6.56,2764.1600000000003
with a key between your palms,2763.599,3.841,2765.5195000000003
if you see anything at all do not move,2770.96,4.08,2773.0
or cry out,2775.04,14.799,2782.4395
chris look,2814.8,3.039,2816.3195
i remember him very well isn't that,2818.8,4.4,2821.0
do you feel it janet the chill,2842.16,4.64,2844.48
cold breeze like ice,2849.68,10.159,2854.7594999999997
i'd sure like to know what's going on in,2894.079,4.561,2896.3595
there if he's staging a sea answer it'd,2895.839,4.561,2898.1195
be a good opportunity to prove he's a,2898.64,3.199,2900.2394999999997
phony let's sneak around back there may,2900.4,3.04,2901.92
be a window we can look through,2901.839,14.0,2908.839
i'll climb through,2903.44,12.399,2909.6395
martin what are you doing showing you,2952.64,5.199,2955.2394999999997
what a pony this man is where's the key,2954.24,3.599,2956.0395
if you think he's still in here,2959.52,12.319,2965.6795
what is it he's quick on his feet i'll,2974.4,5.36,2977.08
say that for him how could he get out,2978.319,2.8,2979.719
when i locked him in,2979.76,3.44,2981.48
he could show you if he wanted to you,2981.119,4.24,2983.239
