text,start,duration,time_midpoint,vader,textblob,llama3
me I left the Hammond's phone number,763.98,3.72,765.84,0.0772,0.0,0.3
there on the desk oh yeah here it is,765.18,5.399,767.8794999999999,0.296,0.0,0.6
ginger oh thank you Mr King,767.7,8.16,771.7800000000001,0.3612,0.0,0.7
have a nice time yes Ginger we will,770.579,7.081,774.1194999999999,0.6705,0.6,0.7
you don't mind if I make a few phone,775.86,4.2,777.96,0.0,-0.2,0.2
calls do you a person gets so bored just,777.66,4.739,780.0295,-0.4101,-0.5,-0.7
sitting all right Ginger but please,780.06,4.56,782.3399999999999,0.4497,0.2857142857142857,0.5
don't stay on the phone all the time and,782.399,4.68,784.739,0.0,0.0,0.3
remember that the children are asleep I,784.62,6.62,787.93,0.0,0.0,0.6
will goodnight ginger good night,787.079,4.161,789.1595,0.4404,0.7,0.6
she's so cute are you quite sure you,793.44,4.56,795.72,0.7083,0.5,0.4
wouldn't like to stay home and sit with,796.5,4.22,798.61,-0.2755,0.0,0.7
well what brought that on it's that,803.899,5.021,806.4095,0.2732,0.0,-0.7
perfume of gingers,807.54,3.84,809.4599999999999,0.0,0.0,0.4
brings out the beast in me how about,808.92,4.46,811.15,0.0,0.0,0.4
I'm in 611 carry one,813.38,6.399,816.5794999999999,0.0,0.0,0.7
hey we'd have a little more gin this,817.32,4.139,819.3895,0.0,0.15625,0.4
evening and less rummy yes it wouldn't,819.779,4.5,822.029,0.3446,-0.16666666666666666,0.2
have been quite so gruesome quite Edna,821.459,5.041,823.9794999999999,0.0,-1.0,-0.7
how you talk we ought to be honor that,824.279,4.56,826.559,0.4939,0.0,0.7
the Hammonds invited us over bite down,826.5,3.6,828.3,0.0,-0.15555555555555559,0.4
you two broke even but the Hammers lost,830.1,5.28,832.74,-0.5927,0.0,-0.5
five dollars and twenty cents to us lost,832.139,5.76,835.019,-0.3182,0.0,-0.7
look here pal the Hammonds better win,835.38,6.24,838.5,0.7717,0.65,-0.7
that is if you expect to get that raise,837.899,6.361,841.0795,0.0,0.0,0.4
and so I said to the woman you couldn't,841.62,4.38,843.8100000000001,0.0,0.0,-0.7
possibly find a better lawyer than Mr,844.26,4.019,846.2695,0.4404,0.25,-0.5
Hammond well Harry figure the score,846.0,4.74,848.37,0.2732,0.0,0.3
what's the bad news good news sir you,848.279,3.841,850.1995,-0.1531,5.551115123125783e-17,-0.5
and Mrs Hammond are the Only Winners,850.74,3.899,852.6895,0.4767,0.0,0.4
five dollars and twenty cents aha you,852.12,5.219,854.7295,0.0,0.0,0.7
see concentration and memory qualities,854.639,4.14,856.7090000000001,0.0,0.0,0.6
with you two young fellas would do well,857.339,3.601,859.1395000000001,0.2732,0.1,0.7
to acquire yes sir you won a dollar,858.779,4.86,861.209,0.7506,0.0,0.7
twenty from us and uh four dollars from,860.94,6.12,864.0,0.0,0.0,0.7
the philbies good good I should say it,863.639,6.541,866.9095,0.7003,0.7,0.2
is we never win,867.06,5.7,869.91,-0.4717,-0.4,-0.8
Corners Could That Be At This Hour I'll,870.18,3.599,871.9794999999999,0.0,0.0,0.7
you take cream and sugar don't you tasty,873.779,4.941,876.2495,0.0,0.0,0.2
how do you do Horatio why hello Clarence,880.56,4.32,882.7199999999999,0.0,0.0,0.2
come in come in I think this is rather,882.779,4.201,884.8795,0.0,0.0,0.4
late for a social call but I found a,884.88,4.019,886.8895,0.0,-0.13333333333333333,0.3
letter in my mailbox intended for you,886.98,4.32,889.14,0.0,0.0,0.5
horizio and as I happen to be passing I,888.899,3.18,890.489,0.0,0.0,0.4
good evening mother hello Clarence how,892.079,5.041,894.5994999999999,0.4404,0.7,0.6
you doing good evening how do you do ah,894.24,4.8,896.64,0.4404,0.7,0.4
here we are I cannot think how the,897.12,3.719,898.9795,0.0,0.0,-0.7
mailman could have been so careless oh,899.04,3.599,900.8395,-0.5009,-0.5,-0.7
I'm very sorry but I'm afraid I opened,900.839,3.901,902.7895,-0.0763,-0.625,-0.7
it before I realized of course I didn't,902.639,4.081,904.6795,0.0,0.0,0.2
read it thank you Clarence anything,904.74,4.5,906.99,0.3612,0.0,0.4
important here no no just a circular,906.72,4.02,908.73,0.3995,0.4,0.2
won't you join us in a cup of coffee,909.24,3.599,911.0395,-0.2235,0.0,0.7
Clarence send a sandwich oh dude there's,910.74,3.959,912.7195,0.0,0.0,0.4
more than a plenty well I really should,912.839,3.36,914.519,0.2732,0.35,0.4
be getting back to mother but perhaps I,914.699,3.601,916.4995,0.0,0.0,0.3
could stay for just a snack of course,916.199,4.621,918.5095,0.0,0.0,0.4
you can she'll be all right you take,918.3,3.839,920.2195,0.0,0.2857142857142857,0.3
sugar though to play a little three,920.82,3.42,922.53,0.34,-0.1875,0.6
lumps please,922.139,4.021,924.1495,0.3182,0.0,-0.5
how are all the little irises coming,924.24,4.74,926.61,0.0,-0.1875,0.7
along Mr Appleton,926.16,4.739,928.5295,0.0,0.0,0.4
I must confess I'm quite surprised to,928.98,4.62,931.29,0.2944,0.1,0.4
find you and your wife here Mr King,930.899,5.641,933.7195,0.0,0.0,0.4
why I just drove past your house and I,933.6,5.099,936.1495,0.0,-0.25,-0.7
felt sure you would be a chore boom,936.54,3.859,938.4695,0.3182,0.5,0.4
not at our house oh yes indeed the house,940.399,4.961,942.8795,0.4019,0.0,0.4
was Blazing with lights and I could hear,943.62,3.54,945.39,0.0,0.0,0.8
the music halfway down the block and as,945.36,5.9,948.31,-0.4404,-0.15555555555555559,0.2
I went by I saw your guests dancing,947.16,4.1,949.21,0.0,0.0,0.7
you when you're a ginger,952.139,17.731,961.0045,0.0,0.0,0.3
we uh we didn't think you'd be back so,977.3,6.82,980.71,0.0,0.0,-0.7
soon so it appears hi pop,980.76,5.84,983.68,0.0,0.0,0.4
we've been watching them dance,984.12,5.1,986.67,0.0,0.0,0.7
you kids run upstairs to bed go ahead,986.6,5.44,989.32,0.0,0.0,0.6
hurry up the idea letting the baby out,989.22,4.38,991.41,0.0,0.0,0.4
the bed at this hour are you out of your,992.04,3.419,993.7495,0.0,0.0,-0.7
mind gosh Mrs King I hope you're not,993.6,3.599,995.3995,0.4404,0.0,-0.7
sore just because I invited a few,995.459,4.5,997.709,-0.3612,-0.2,0.2
friends golly a person go absolutely mad,997.199,5.101,999.7495,-0.101,-0.625,0.7
with nothing to do but sit if I were,999.959,4.081,1001.9995,0.0,0.0,-0.7
your mother which heaven forbid I'd make,1002.3,3.479,1004.0395,0.25,0.0,-0.7
it extremely painful for you to sit for,1004.04,4.34,1006.21,-0.4927,-0.7,-0.8
the next few days,1005.779,2.601,1007.0795,0.0,-0.1,0.2
look Ginger I think you'd better have,1008.66,4.2,1010.76,0.4404,0.5,-0.7
your friends gosh Mr King I feel so,1010.399,4.261,1012.5295,0.4767,0.0,-0.7
sorry for you,1012.86,6.26,1015.99,-0.0772,-0.5,0.7
as a terrible disposition hasn't she,1014.66,4.46,1016.89,-0.4767,-1.0,-0.8
well what do you want good morning Mr,1040.22,5.94,1043.19,0.6486,0.7,0.4
Taylor I was just admiring your band of,1043.28,5.22,1045.89,0.3818,0.0,0.4
black Iris you keep away from my Irish I,1046.16,3.66,1047.99,0.0,-0.08333333333333333,-0.7
haven't forgotten yet what you said,1048.5,2.76,1049.88,0.1695,0.0,-0.7
about me and that girl from the florist,1049.82,4.02,1051.83,0.0,0.0,0.3
shop I merely said just merely keep your,1051.26,3.72,1053.12,0.0,-0.5,-0.7
mouth shut,1053.84,3.86,1055.77,0.0,0.0,-0.7
oh good morning Mr McPherson I must have,1065.24,4.679,1067.5795,0.4404,0.7,0.5
been quite a party you had last night,1068.539,3.481,1070.2795,0.4549,0.0,0.7
would you like Alyssa the guess who got,1069.919,3.901,1071.8695,0.3612,0.0,0.2
cockeyed or have you already got it,1072.02,3.539,1073.7895,0.0,0.0,0.2
there's no need to be unpleasant I,1073.82,3.66,1075.65,-0.6486,-0.6499999999999999,0.5
merely made a friendly observation well,1075.559,5.181,1078.1495,0.6486,-0.0625,0.7
make it someplace else,1077.48,3.26,1079.11,0.0,0.0,-0.7
you're taking that flower yeah why I am,1102.98,5.28,1105.62,0.296,0.0,0.6
not tickling it little boy I am,1106.82,2.58,1108.11,0.0,-0.1875,-0.7
just run along and don't bother me I,1109.4,3.72,1111.26,0.2584,0.0,-0.7
have your mother's permission we won't,1111.32,3.18,1112.91,0.0,0.0,-0.7
bother you tell us what you're doing,1113.12,3.84,1115.04,-0.34,0.0,0.4
have you boys ever watched a bumblebee,1114.5,5.22,1117.11,0.0,0.0,0.2
flitting from flower to flower sure well,1116.96,5.18,1119.55,0.5267,0.5,0.7
I am doing just what the Bumblebee does,1119.72,6.12,1122.78,0.0,0.0,0.7
guys can you sting too,1122.14,6.64,1125.46,0.0,0.0,0.4
run away and play,1125.84,5.82,1128.75,0.34,0.0,0.7
provided hitting upstairs oh what did I,1128.78,6.68,1132.12,0.0,0.0,-0.5
do with that thing oh there it is,1131.66,3.8,1133.5600000000002,0.0,0.0,0.7
what the devil is he doing,1140.179,5.281,1142.8195,-0.6597,0.0,0.7
seems we have a very healthy male Iris,1143.059,3.661,1144.8895,0.4576,0.325,-0.7
and he asked if he could have some,1145.46,2.64,1146.78,0.0,0.0,0.2
pollen so he could breed it to one of,1146.72,3.56,1148.5,0.0,0.0,0.2
well I tried him a stud fee Brian,1150.38,4.56,1152.66,0.2732,0.0,0.4
oh good morning John good morning I'll,1155.72,6.38,1158.91,0.7003,0.7,0.6
receive your trip okay,1158.78,3.32,1160.44,0.2263,0.5,0.6
anything interesting good morning Mr Mrs,1162.799,5.641,1165.6195,0.6808,0.6,0.6
King uh the mailman asked me to hand,1166.52,3.539,1168.2895,0.4939,0.0,0.2
these to you,1168.44,4.92,1170.9,0.0,0.0,0.5
did you uh get all the pollen you needed,1170.059,4.98,1172.549,0.0,0.0,-0.7
well yes I believe it may produce a,1173.36,4.62,1175.6699999999998,0.5859,0.0,0.4
fascinating hybrid glad to hear it well,1175.039,4.621,1177.3495,0.8225,0.6,0.7
Goodbye Mr King don't forget we're,1177.98,4.88,1180.42,0.1695,0.0,0.4
entitled to The Pick of the litter,1179.66,3.2,1181.26,0.2732,0.0,0.6
Harry come here quick I've got an answer,1183.62,5.76,1186.5,0.0,0.3333333333333333,0.7
answer to what my ad huh darling I,1186.08,4.5,1188.33,0.5859,0.0,0.7
didn't want to tell you but after that,1189.38,2.88,1190.8200000000002,-0.0286,0.0,-0.7
Ginger episode I put an ad in the,1190.58,3.42,1192.29,0.0,0.0,0.4
Saturday review and I've got a wonderful,1192.26,4.98,1194.75,0.5719,1.0,0.7
answer and for what a babysitter dialing,1194.0,5.88,1196.94,0.0,0.0,0.2
a resident babysitter oh you're crazy I,1197.24,3.9,1199.19,-0.34,-0.6,-0.7
knew you'd say that that's why I didn't,1199.88,2.82,1201.2900000000002,0.0,0.0,-0.7
tell you listen to what I put in,1201.14,3.48,1202.88,0.0,0.0,0.4
somewhere there must be a struggling,1202.7,3.359,1204.3795,-0.4215,0.0,-0.7
young person who would welcome a,1204.62,3.66,1206.4499999999998,0.4588,0.45,0.7
delightful room private bath full board,1206.059,4.021,1208.0695,0.5859,0.45,0.8
in exchange for sitting with three,1208.28,3.66,1210.11,0.0,0.0,0.4
adorable children evenings and some,1210.08,4.02,1212.09,0.4939,0.5,0.7
Lighthouse work congenial cultured,1211.94,6.599,1215.2395,0.0,0.0,0.7
atmosphere rightfully box 2301 aren't,1214.1,6.36,1217.28,0.0,0.0,0.2
you stretching things a bit calling R3,1218.539,4.26,1220.669,0.0,0.0,-0.7
adorable well anyway it seems to have,1220.46,5.219,1223.0695,0.6486,0.5,0.7
snared her this is her answer Dear Sir,1222.799,5.281,1225.4395,0.3818,0.0,0.2
or Madam if not too late I wish to apply,1225.679,4.561,1227.9595000000002,0.4019,-0.3,0.6
for the position you advertised I am,1228.08,3.9,1230.03,0.0,0.0,0.2
engaged in a form of work which makes me,1230.24,3.84,1232.16,0.4019,0.0,0.7
indifferent to my surroundings providing,1231.98,3.48,1233.72,-0.2023,0.0,0.2
I have a place in which I can find,1234.08,4.26,1236.21,0.0,0.0,0.7
Solitude I have studied psychology and,1235.46,4.5,1237.71,0.0,0.0,0.4
I'm perfectly competent to handle,1238.34,4.44,1240.56,0.7579,0.5,0.7
children of all ages with efficiency and,1239.96,5.219,1242.5695,0.3612,0.0,0.7
dispatch you more sincerely Lynn,1242.78,4.139,1244.8495,0.5256,0.5,0.7
Belvedere don't you think she sounds,1245.179,2.88,1246.619,0.0,0.0,0.7
well she writes a short business-like,1248.059,4.021,1250.0695,0.2732,0.0,0.2
letter yes but what do we know about it,1250.34,3.9,1252.29,0.2144,0.0,0.3
well anyway I'm going to follow this up,1252.08,5.459,1254.8094999999998,0.2732,0.0,0.2
okay go ahead what can you lose,1254.24,6.74,1257.61,-0.2023,0.5,0.4
see you tonight bye honey,1257.539,3.441,1259.2595,0.0,0.0,0.7
that looks good,1272.08,5.44,1274.8,0.4404,0.7,0.7
quit that did you get it out sure it,1274.52,5.1,1277.07,0.3182,0.5,0.2
hardly shows now a few kids let that dog,1277.52,3.96,1279.5,0.0,-0.24583333333333335,-0.7
in this house again I'll Wallop both of,1279.62,3.39,1281.3149999999998,0.0,0.0,0.8
Hey where's everybody,1290.9,5.399,1293.5995,0.0,0.0,0.2
's room come on up,1293.679,5.62,1296.489,0.0,0.0,0.7
I can't there's a chair in a way I know,1296.299,5.521,1299.0595,0.0,0.0,-0.5
it's stuck don't be so helpless climb,1299.299,4.88,1301.739,-0.7065,0.0,0.4
Tony would you leave that alone,1313.299,5.74,1316.169,-0.296,0.0,-0.7
look boys when you go downstairs and,1317.36,3.86,1319.29,0.0,0.0,-0.7
bring me up that thing I told you okay,1319.039,6.421,1322.2495,0.2263,0.5,0.4
hi hello hi pop hello hello Danny all,1321.22,6.04,1324.24,0.0,0.0,0.4
