text,start,duration,time_midpoint,vader,textblob,llama3
big man now since we folded in the game,507.12,3.639,508.9395,0.0,-0.2,-0.7
ladies I've been going places in Show,509.28,3.84,511.2,0.0,0.0,0.6
Business I hear it's wind place in show,510.759,4.601,513.0595000000001,0.0,0.0,0.2
business so I'm hustling bets it's a,513.12,5.359,515.7995,0.0,0.0,0.4
living practically honest well I have to,515.36,5.159,517.9395000000001,0.6597,0.6,0.4
make a living too and this is,518.479,3.56,520.259,0.0,0.0,0.2
hey nice picture beautiful job of,522.039,6.8,525.439,0.7717,0.725,0.7
rouching I've been here four months I,526.68,4.2,528.78,0.0,0.0,0.2
wondered why you didn't drop by just for,528.839,4.481,531.0795,0.2057,0.0,0.7
old time's sake well I understood you,530.88,4.56,533.16,0.2732,0.1,0.4
were going with big Steve and I happen,533.32,3.24,534.94,0.0,0.0,0.7
to know Big,535.44,4.04,537.46,0.0,0.0,0.5
Steve oh well Steve doesn't like like me,536.56,4.6,538.8599999999999,-0.2778,0.0,-0.7
to have other boyfriends but I could,539.48,3.84,541.4,0.0,-0.125,-0.7
tell them you were my,541.16,5.64,543.98,0.0,0.0,0.5
aunt look at here look at,543.32,6.48,546.5600000000001,0.0,0.0,0.3
hey well fun is fun but big Steve can,549.959,4.721,552.3195,0.5927,0.19999999999999998,0.5
get awful nasty yeah well while I'm here,552.76,3.56,554.54,-0.5106,-1.0,-0.7
I thought I'd droing and see him you,554.68,3.24,556.3,0.0,0.0,-0.7
don't think I'm afraid of big Steve do,556.32,4.199,558.4195000000001,0.0,-0.3,0.4
you well some people are not me kid I,557.92,5.12,560.4799999999999,0.2732,0.0,0.2
can handle my fist yes I remember while,560.519,3.841,562.4395,0.4019,0.0,0.5
you were handling your fist somebody,563.04,3.88,564.98,0.0,0.0,0.6
else was handling your head but you've,564.36,5.12,566.92,0.0,0.0,-0.7
never heard my courage question I never,566.92,5.159,569.4995,-0.3875,0.0,-0.7
heard it mentioned keep your baby blues,569.48,5.04,572.0,0.0,0.0,0.4
on me I'm a buzz,572.079,5.931,575.0445,0.0,0.0,0.4
s Big Steve in there,578.2,4.72,580.5600000000001,0.0,0.0,0.7
come hi fellas don't get up sit,585.399,7.601,589.1995000000001,0.0,0.0,0.4
on well every bookmaker in town is here,589.6,5.88,592.5400000000001,0.2732,0.0,0.4
except Whitey by the way Steve what ever,593.0,3.92,594.96,0.0,0.0,-0.7
happened to whitey I haven't seen Whitey,595.48,2.799,596.8795,0.0,0.0,-0.7
since the two of you had the run in and,596.92,4.2,599.02,0.0,0.0,-0.7
anybody taking up a collection for Mrs,602.24,3.68,604.08,0.0,0.0,0.4
Whitey sit,604.04,6.039,607.0595,0.0,0.0,0.3
on okay Ste all here what's on your mind,605.92,6.599,609.2194999999999,0.2263,0.5,-0.8
I told a few small fry about dreamy Joe,610.079,4.641,612.3995,0.0,-0.225,0.3
today guess you guys went for a bundle,612.519,3.281,614.1595,0.0,0.0,0.4
huh I was scarred next week I'm giving,615.8,5.4,618.5,0.34,0.0,0.4
the word to some important money what,619.16,3.64,620.98,0.2023,0.4,0.2
are you trying to do run us out of town,621.2,4.319,623.3595,0.0,0.0,-0.7
just a minute let me finish next time he,622.8,4.719,625.1595,0.0,0.0,-0.7
runs dreamy Joe is going to lose that's,625.519,4.44,627.739,-0.4019,0.0,-0.7
different but I want a th000 bucks a,627.519,5.081,630.0595,0.1154,0.0,0.4
piece from you guys just for making him,629.959,4.44,632.179,0.0,0.0,0.4
lose thousand bucks what do you need,632.6,4.239,634.7195,-0.4019,0.0,-0.7
money for ran into some bad dice last,634.399,3.601,636.1995000000001,-0.5423,-0.3499999999999999,-0.7
night need,636.839,3.361,638.5195000000001,0.0,0.0,-0.5
cash anyhow what are you belly aching,638.0,4.6,640.3,-0.4939,0.0,-0.7
about I pick up a few grand you guys,640.2,5.079,642.7395,0.4588,0.15,0.7
make a fortune now wait a minute Steve,642.6,3.799,644.4995,0.0,0.0,0.4
how do we know you won't collect the,645.279,2.521,646.5395,0.0,0.0,0.2
grand from each of us and then turn,646.399,5.481,649.1395,0.4588,0.5,0.7
right around and and what sorrowful yeah,647.8,5.24,650.42,-0.25,0.2857142857142857,-0.7
sorrowful well you turn around and and,653.04,8.0,657.04,-0.2732,0.0,0.2
around and F can get dizzy that way,656.56,4.48,658.8,-0.2263,0.0,0.3
you know sville you're a very suspicious,663.0,4.68,665.34,-0.4201,0.2,-0.7
man hey Doc come,665.12,6.839,668.5395,0.0,0.0,0.4
here explain it to him dreamy Joe wins,667.68,6.36,670.8599999999999,0.5719,0.3,0.7
only when I give him one of these speed,671.959,5.161,674.5395,0.0,0.0,0.5
balls it won't show up in the test won't,674.04,6.0,677.04,0.0,0.0,-0.7
show up any place except his heart one,677.12,6.08,680.16,0.6369,0.0,0.7
more speed ball and he'll win the race,680.04,6.2,683.14,0.5859,0.65,0.4
but an hour later he'll be dead we could,683.2,5.36,685.88,-0.7876,-0.1,-0.7
give him the speed ball now and he'd win,686.24,3.8,688.14,0.5859,0.8,0.7
but I'm with till I've got a big bank,688.56,4.0,690.56,0.0,0.0,0.3
roll to bet on him so for now I'll just,690.04,4.12,692.0999999999999,0.0,0.0,0.6
take a grand a piece and the next time,692.56,4.8,694.9599999999999,0.4588,0.25,0.2
I'll dreamy Joe loses that fair enough,694.16,5.04,696.68,0.0,0.13333333333333333,0.4
all right boys come up with a grand a,697.36,4.159,699.4395000000001,0.4588,0.39285714285714285,0.3
piece sounds like a good deal it's okay,699.2,8.04,703.22,0.743,0.6,0.3
for me not me I'll go for that,701.519,5.721,704.3795,0.0,0.0,0.7
yeah oh you forgot to pay your fair oh I,710.04,4.799,712.4395,0.4767,0.7,0.4
don't handle that kind of money I'm in a,713.36,3.12,714.92,0.0,0.6,-0.7
photograph finish with my land lady,714.839,4.881,717.2795000000001,0.0,0.0,0.2
right now I hear different,716.48,6.08,719.52,0.0,0.14285714285714285,0.2
I he tell you very Thrifty no no I'm,719.72,5.6,722.52,0.3464,0.2,0.2
just just a little careful I have a,722.56,5.92,725.52,0.079,-0.14375,0.2
little here here's 115 I'll owe you the,725.32,5.68,728.1600000000001,0.0,-0.1875,-0.7
rest 885 I suppose we have to get the,728.48,4.76,730.86,0.0,0.0,0.4
hard way huh what no I I'm good where,731.0,4.92,733.46,0.0772,-0.3208333333333333,-0.5
you going into the Vault oh I didn't,733.24,5.279,735.8795,0.0,0.0,0.2
know I had it on I might have a little,735.92,4.719,738.2795,0.0,-0.1875,0.3
here it's my Mad,738.519,5.44,741.239,-0.4939,-0.625,0.7
Money there's a,740.639,3.32,742.299,0.0,0.0,0.2
and don't let it happen again next time,750.839,4.041,752.8595,0.0,0.0,-0.7
I'll lose my,752.32,2.56,753.6,-0.4019,0.0,-0.7
temper hey sorrowful you're,757.519,4.44,759.739,-0.7184,0.0,-0.7
bleeding drop in again but come 4 6,762.88,5.68,765.72,-0.1406,0.0,0.2
that's when the prices change pick it up,765.8,5.479,768.5395,0.0,0.0,0.4
Joe couples on the corner laughing,771.279,9.56,776.059,0.4939,0.0,-0.7
loving make me feel so alone,775.839,5.0,778.339,0.3146,0.6,0.7
I'd really like to do some l in a some,781.12,7.88,785.0600000000001,0.6997,0.2,0.7
own why must they keep the moon so,789.0,10.48,794.24,0.0,0.6,-0.7
bright I won't sleep wink,793.76,5.72,796.62,0.4404,0.7000000000000001,0.7
tonight you're off key like,800.36,3.96,802.34,0.3612,0.0,-0.7
hi Eddie hi sorrowful Eddie hi,818.04,4.599,820.3394999999999,-0.4939,0.0,0.2
sorrowful well good evening Miss Newton,823.279,3.56,825.059,0.0516,0.7,0.3
say you're loaded with germs there must,825.519,3.361,827.1995000000001,0.0,0.0,-0.7
be drafty on that Runway huh yeah say,826.839,3.601,828.6395000000001,0.296,0.0,0.3
the other day when dreamy Joe won I,828.88,3.48,830.62,0.5719,-0.125,0.8
didn't get on him next time out I won,830.44,4.24,832.5600000000001,0.5719,0.0,0.4
five across the board oh wonderful,832.36,4.279,834.4995,0.5719,1.0,0.8
animal dreamy Joe great Bloodlines like,834.68,3.36,836.3599999999999,0.765,0.8,0.7
investing in a bank you better make a t,836.639,4.081,838.6795,0.4404,0.5,0.3
across it's too much for me I'll give,838.04,3.64,839.86,0.0,0.2,0.3
the oh good evening Mr R I presume you,847.48,5.479,850.2195,0.4404,0.7,0.4
know Miss Agnes Happy Hips Nan yes we're,850.72,4.72,853.08,0.7003,0.8,0.4
all petty wagon friends Mr ridden is one,852.959,4.921,855.4195,0.3182,0.0,0.6
of the finest in the won he always sees,855.44,4.48,857.6800000000001,0.5719,0.0,0.2
that us ladies have the seats one of,857.88,3.84,859.8,0.0,0.0,0.4
these nights I'll walk in on you taking,859.92,4.24,862.04,0.0,0.0,0.5
the BET sorrowful sir are you,861.72,4.0,863.72,-0.4939,0.0,-0.7
insinuating that I would break the law,864.16,3.599,865.9594999999999,0.0,0.0,-0.7
by taking wages on the races there is,865.72,4.28,867.86,0.0,0.0,-0.7
such a rumor around Broadway yeah well,867.759,3.76,869.639,0.5106,0.0,0.2
I'm innocent I'll lay you 10 to one I,870.0,5.839,872.9195,0.34,0.5,0.6
never took a bet in my life nice,871.519,4.32,873.679,0.4215,0.6,0.6
odds you couldn't ask for a nicer man to,876.56,5.44,879.28,0.4404,0.0,-0.7
arrest you I give him all my business,879.16,5.84,882.0799999999999,-0.34,-0.05,0.8
now what was that again five,882.0,3.0,883.5,0.0,0.0,0.2
across well what does it look like Jo,887.399,5.201,889.9995,0.5574,0.0,0.3
"can't do big Steve has betting $10,000",889.959,5.201,892.5595,0.0,0.0,0.3
to win Steve gave me the tip himself,892.6,4.72,894.96,0.5859,0.8,0.7
that's good enough for me dreamy Joe on,895.16,5.08,897.6999999999999,0.4404,0.35,0.5
5 on Joe to,900.24,3.039,901.7595,0.0,0.0,0.7
win five to win on green,903.68,6.159,906.7595,0.8225,0.46666666666666673,0.7
Demon House Rules no bets on credit take,907.0,6.8,910.4,0.1027,0.0,0.2
your Market someplace else where's,909.839,6.521,913.0995,0.0,0.0,-0.5
har sful I got to get down on green,913.8,4.56,916.08,0.0,-0.1777777777777778,0.4
demon will you take my marker for five,916.36,4.0,918.36,0.0,0.0,0.4
green demon eh Jack I was just down the,918.36,3.56,920.14,0.0,-0.1777777777777778,0.4
PO house conditions are terrible down,920.36,3.279,921.9995,-0.8143,-0.5777777777777778,-0.7
there bookmakers a sleeping three in a,921.92,2.68,923.26,0.0,0.0,0.2
bed you know what they're using for,923.639,3.361,925.3195,0.0,0.0,0.2
markers don't get the come back when you,927.0,3.8,928.9,0.0,0.0,-0.7
got a little money always happy to see,929.319,5.281,931.9595,0.5325,0.30625,0.7
you 10 across on dreamy,930.8,6.88,934.24,0.0,0.0,0.4
Joe how's the action everybody is,934.6,5.32,937.26,0.0,0.1,0.7
torching in on dreamy Joe we better lay,937.68,4.12,939.74,0.4404,0.5,0.4
some off at the track let's gamble book,939.92,2.919,941.3795,0.0,0.0,0.2
all last time you gambled you bet,942.839,4.321,944.9995,0.0,0.0,0.4
Tuesday came after Monday and you spent,945.16,3.76,947.04,0.0,-0.1,0.2
half an hour checking the calendar first,947.16,4.76,949.54,0.0,0.04166666666666667,0.2
I had to I gave OD $20 on dreamy Joe to,948.92,5.96,951.9,0.0,0.0,0.3
win look Mister we don't take markers,951.92,4.8,954.32,0.5859,0.8,0.4
from three kinds of people men women and,954.88,3.16,956.46,0.0,0.0,0.2
children but I've already dropped my,956.72,2.919,958.1795,0.0,0.0,-0.7
whole week s all right get this died,958.04,3.32,959.7,-0.6428,0.24285714285714285,-0.7
green and come back I might not be in,959.639,3.44,961.359,0.0,-0.1,0.3
time for the race we'll tell the horses,961.36,3.479,963.0995,0.0,0.0,0.4
next hey hey somebody Heist the kid up,973.839,5.68,976.679,0.0,0.0,0.5
the counter so she can make her bed oh,977.079,5.68,979.919,0.0,0.0,0.2
yeah this is my little,979.519,6.601,982.8195,0.296,-0.1875,0.7
girl he thek home hey but I don't want,982.759,4.601,985.0595,-0.0857,0.0,0.2
home hey you're pretty smart I'm 4 years,987.36,5.44,990.08,0.7096,0.23214285714285715,0.5
old and I can count to 10 yeah that's,990.199,4.32,992.359,0.296,0.1,0.2
big talk let's see you back it up give,992.8,5.08,995.34,0.0,0.0,0.4
me something to count she's over four,994.519,6.361,997.6995,0.0,0.0,0.3
out out Mr Jones I've got a watch here,997.88,5.48,1000.62,0.0,0.0,0.4
so that I paid over $100 for see when,1000.88,4.72,1003.24,0.0,0.0,-0.7
you open it up it plays Yankee Doodle,1003.36,3.599,1005.1595,0.25,0.0,-0.7
yeah well horses can't sing they don't,1005.6,4.359,1007.7795,0.5106,0.0,0.6
know what time it is take the kid,1006.959,6.56,1010.239,0.0,0.0,0.4
home let's go Daddy I remember him that,1009.959,7.481,1013.6995,0.0,0.0,0.4
book you read he's the monster hey what,1013.519,6.041,1016.5395,0.0,0.0,0.2
your language I'm the boss I run this,1017.44,4.0,1019.44,0.0,0.0,0.8
joint I got plenty of friends around on,1019.56,4.879,1021.9995,0.4767,0.0,0.7
my side I I'm,1021.44,6.479,1024.6795,0.0,0.0,0.2
sorry yeah well,1024.439,3.48,1026.179,0.4588,-0.5,0.2
yeah here's a,1033.839,7.0,1037.339,0.296,0.0,0.4
penny even ni C two pennies Martha Jane,1035.76,6.76,1039.14,0.0,0.0,0.2
right here there's a Douce Go stuff,1042.52,7.12,1046.08,0.0,0.2857142857142857,0.7
yourself thank you thank you very,1045.959,7.08,1049.499,0.6124,0.2,0.8
much Mr Jones I've Got a Friend sir down,1049.64,5.24,1052.26,0.4939,0.022222222222222213,0.4
the street to let me have the 20 hurry,1053.039,3.481,1054.7795,0.0,0.0,0.3
down well if you could let me place my,1054.88,3.679,1056.7195000000002,0.2732,-0.15555555555555559,0.4
bet now i' I'll leave Martha Jane here,1056.52,3.84,1058.44,-0.0516,0.0,0.7
with you till I get back you'll see,1058.559,4.24,1060.679,0.0,0.0,0.3
dreamy Joe's my only chance to get,1060.36,5.84,1063.28,0.25,0.0,0.7
even oh you want to bet on dreamy Joe,1062.799,5.841,1065.7195,0.0772,0.0,0.7
wow that's a very solid Philly should be,1068.64,4.36,1070.8200000000002,0.6901,0.05,0.7
good for 20 bucks easy yes you ought to,1071.08,4.44,1073.3,0.8176,0.5666666666666667,0.7
melt down for that much take his marker,1073.0,4.4,1075.2,0.0,0.022222222222222213,-0.7
thank you Mr,1075.52,4.2,1077.62,0.3612,0.0,0.6
Martha Jame you'll be a good little girl,1079.72,3.8,1081.62,0.4404,0.25625,0.4
now hey what happened did he pull a gun,1083.799,5.12,1086.359,-0.34,0.0,-0.7
on you don't you understand he wants to,1087.2,4.88,1089.64,0.0,0.2,-0.7
bet on dreamy Joe he can't possibly win,1088.919,7.161,1092.4995,-0.4717,0.8,-0.7
it's a frame up a fix oh so it's what,1092.08,5.92,1095.04,0.0,0.0,0.3
horse players another gentleman in the,1096.08,4.36,1098.26,0.0,0.0,0.4
turf referred to as a boat race of,1098.0,4.08,1100.04,0.0,0.0,0.2
course it's a boat race and dreamy Joe,1100.44,4.239,1102.5595,0.0,0.0,0.5
is on the slowest boat his Jacky won't,1102.08,4.44,1104.3,0.0,0.0,-0.7
rowing take anything anybody wants to,1106.52,4.12,1108.58,0.0,0.2,0.6
bet on dreamy Joe including inlays,1108.72,4.839,1111.1395,0.0,0.0,0.7
Marbles and moose,1110.64,2.919,1112.0995,0.0,0.0,0.2
uhoh put that,1118.32,4.68,1120.66,0.0,0.0,-0.7
down yes sir you want to give the joint,1120.4,4.96,1122.88,0.4588,-0.15555555555555559,0.4
name say is Big Steve in the office say,1134.159,6.0,1137.159,0.0,0.0,0.4
pardon me is Big Steve in his office Hey,1137.64,4.279,1139.7795,0.3182,0.0,0.2
Big Steve he's a friend of mine he gave,1140.159,4.441,1142.3795,0.4939,0.0,0.7
me tip on a race huh well if he's not in,1141.919,4.361,1144.0995,0.2732,0.0,0.2
the office maybe I can use a phone oh,1144.6,4.84,1147.02,0.0,0.0,0.2
never mind I haven't got much,1146.28,3.16,1147.86,0.0,0.2,-0.7
time y Steve that jockey ought to be,1159.799,6.481,1163.0395,0.0,0.0,0.2
fixed he might accidentally make dreamy,1163.44,6.16,1166.52,-0.34,0.1,0.4
Joe win do you hear me,1166.28,7.0,1169.78,0.5859,0.8,0.5
Steve Steve you sound awfully,1169.6,8.72,1173.9599999999998,0.0,-0.3,-0.7
strange I I got a sort of a cold I hey,1173.28,7.48,1177.02,-0.2023,-0.325,0.2
this hello,1181.32,3.599,1183.1195,0.0,0.0,0.5
hello oh Steve I came over to see you,1192.32,6.08,1195.36,0.0,0.0,0.2
want to borrow 20 bucks door was was,1196.159,5.161,1198.7395,0.0772,0.0,0.2
open I used your telephone had to make a,1198.4,5.2,1201.0,0.0,0.0,0.2
call I heard the phone ring I I called a,1204.48,7.52,1208.24,0.0,0.0,0.3
friend of mine I had him call me right,1209.48,4.559,1211.7595,0.4939,0.2857142857142857,0.7
see what's the number of this phone the,1214.039,6.64,1217.359,0.0772,0.0,0.2
number I don't know I guess I forgot I,1218.24,5.04,1220.76,0.0772,0.0,-0.7
never could remember,1220.679,4.901,1223.1295,0.0,0.0,-0.5
numbers shut the,1223.28,3.879,1225.2195,0.0,0.0,-0.7
steeve you can't get away with fixing,1233.44,3.52,1235.2,0.0,0.0,-0.7
that race I'm getting out of here I'm,1234.72,4.68,1237.06,0.0,0.0,0.2
police you're now seeing the eighth race,1239.76,3.96,1241.74,0.0,0.0,-0.7
at dington Park through the television,1242.039,3.88,1243.979,0.0,0.0,0.2
cameras the horses operating in front of,1243.72,4.24,1245.84,0.0,0.0,0.4
the grand stand on their way to the post,1245.919,3.721,1247.7795,0.4588,0.5,0.6
over a million dollars has been waged on,1247.96,4.92,1250.42,0.0,0.0,0.6
this you going going down there why I,1249.64,5.039,1252.1595000000002,0.0,-0.15555555555555559,-0.7
get down with,1252.88,6.44,1256.1,0.0,-0.15555555555555559,0.7
you it's better than chaining you open,1254.679,6.761,1258.0595,0.4404,0.25,0.7
green demon at 7 to1 next his half,1259.32,4.88,1261.76,0.0,-0.12222222222222223,0.6
sister at 10 to1 post position number,1261.44,5.88,1264.38,0.0772,0.0,0.7
