text,start,duration,time_midpoint
huh but you're never open on time,1234.02,3.42,1235.73
whenever you mind when I open you open,1235.7,4.44,1237.92
on time what's the matter your nose,1237.44,4.739,1239.8095
I won last night by a knockout in the,1240.14,4.38,1242.3300000000002
second round what would you get I can't,1242.179,4.021,1244.1895000000002
take money it would hurt my amateur,1244.52,4.98,1247.01
standing no money and why you fight,1246.2,6.96,1249.68
par you fight too I'm his manager he's,1249.5,5.4,1252.2
also a sport huh,1253.16,3.899,1255.1095
I got to work,1254.9,5.48,1257.64
do Sports I guess,1257.059,3.321,1258.7195
this is too much oh I'm sorry I make a,1264.26,4.94,1266.73
no no no no no bye bye bye bye,1269.86,7.559,1273.6395
pop will you come here a minute I want,1277.539,5.52,1280.299
to show you something,1280.58,2.479,1281.8194999999998
you've got to make Max get in office,1289.76,3.84,1291.68
somewhere else look at those characters,1291.559,3.48,1293.299
hanging around they're getting waste and,1293.6,3.0,1295.1
worse all the time they give the bank a,1295.039,3.361,1296.7195
black eye well Maxi bring good business,1296.6,4.079,1298.6395
bail bonds for criminals after all we're,1298.4,5.159,1300.9795000000001
running a Bangkok what do you mean to we,1300.679,5.461,1303.4095
I am the bank hold on go back to your,1303.559,4.821,1305.9695
momento no freeing here you want to fill,1316.36,4.179,1318.4495
the fountain then you go to post office,1319.34,4.16,1321.4199999999998
go see what the lady wants,1330.88,4.74,1333.25
yes ma'am where will I find Mr minetti,1336.02,4.74,1338.3899999999999
we got lots of manettes here my father,1338.84,4.56,1341.12
my brother Joe which one is the attorney,1340.76,6.06,1343.79
oh the lawyer Max,1343.4,6.2,1346.5
son of a gun,1350.539,3.441,1352.2595
oh wow you're lying yes go ahead you,1355.88,4.08,1357.92
told me that did he have a gun,1358.22,4.079,1360.2595000000001
that's bad any Witnesses,1359.96,3.66,1361.79
has he got any money,1363.62,4.52,1365.8799999999999
doors are made Tanaka I had time whoever,1373.88,6.44,1377.1000000000001
it is say you'll call him back,1377.179,3.141,1378.7495000000001
well I'll call you back,1380.78,3.139,1382.3495
where do your clients sit they don't,1385.28,3.24,1386.8999999999999
my name is Irene Bennett what's your,1388.52,3.24,1390.1399999999999
you were recommended to me by the film,1391.76,3.6,1393.56
of Hanford Sloan and Elliot oh it's a,1393.5,3.24,1395.12
very high class firm I used to work for,1395.36,2.16,1396.4399999999998
they don't recommend many clients to me,1397.52,3.42,1399.23
unless unless what unless they're low,1398.96,4.28,1401.1000000000001
a friend of mine is in trouble with the,1403.58,3.9,1405.53
police what did he do what makes you say,1405.5,3.9,1407.45
he don't look like you've got all the,1407.48,3.84,1409.4
trouble for a woman so what did he do,1409.4,4.8,1411.8000000000002
oh a lot of things bad checks took some,1411.32,5.4,1414.02
jewelry so someone else's car what's he,1414.2,3.479,1415.9395
I said he was a friend,1417.679,5.821,1420.5895
this car and jewelry yours weren't they,1420.679,4.5,1422.929
yes so what you've got to worry about,1423.5,3.539,1425.2695
are the bad checks why don't you make,1425.179,2.821,1426.5895
it's too late they were turned over to,1428.0,3.48,1429.74
the district attorney what do you want,1429.919,2.581,1431.2095000000002
I'll give you my check to cover them in,1432.5,4.44,1434.72
your Thief that should clean things up,1434.24,5.28,1436.88
money is a great cleanser,1436.94,5.52,1439.7
and expensive he was worth it maybe to,1439.52,5.72,1442.3799999999999
you but not to me,1442.46,2.78,1443.8500000000001
what's wrong I'm a lawyer not a garbage,1446.02,3.399,1447.7195
you think you can skip through life with,1449.419,3.061,1450.9495000000002
a checkbook opens and closes all the,1450.86,3.66,1452.6899999999998
doors I'm not that hard up take your,1452.48,4.079,1454.5195
business someplace else period that was,1454.52,3.36,1456.2
a pretty insulting little speech that's,1456.559,3.0,1458.059
what I had in mind but it didn't take,1457.88,4.14,1459.95
you can insult women you're not the type,1459.559,6.061,1462.5895
no no from you they love it,1462.02,5.34,1464.69
nothing touches you everything bounces,1465.62,3.66,1467.4499999999998
off that chromium finish,1467.36,4.38,1469.55
the chromium's wearing thin look I'm,1469.28,4.379,1471.4695
tired and I'm bored with this mess will,1471.74,3.36,1473.42
you take my case,1473.659,3.361,1475.3395
after what I said,1475.1,5.78,1477.99
especially after what you said,1477.02,3.86,1478.95
say please I'll pay my way thanks say,1481.1,5.24,1483.7199999999998
I'll take your case Miss uh,1492.62,4.98,1495.11
I'm not very good at remembering names,1497.6,5.66,1500.4299999999998
you'll remember my name,1499.36,3.9,1501.31
you busy come on in,1510.98,3.319,1512.6395
smell the air in here,1517.4,4.62,1519.71
they sell at a drop at a time,1522.02,3.48,1523.76
you gotta have a doctor's prescription,1524.179,3.421,1525.8895
like chloroform it gets in your brain,1525.5,5.52,1528.26
what was it a Dame how's things at home,1527.6,4.62,1529.9099999999999
how's the lane,1531.02,3.06,1532.55
what's on your mind,1534.08,3.06,1535.61
you remember PA promised to raise my,1537.14,3.48,1538.88
salary after I was married has he done,1538.88,3.84,1540.8000000000002
Elaine's getting pretty sore she says,1542.72,3.9,1544.67
she thought she married a banker,1544.46,4.02,1546.47
some Banker,1546.62,5.039,1549.1395
how can I entertain on 65 a week you're,1548.48,4.92,1550.94
married or do you have to Entertainer a,1551.659,3.0,1553.159
after all she comes from a fine,1554.659,3.0,1556.159
Philadelphia family,1556.039,3.12,1557.599
very social,1557.659,3.481,1559.3995000000002
take it downtown buy a new dress charger,1559.159,4.861,1561.5895
tonight no no that won't do any good,1561.14,5.22,1563.75
Elaine's proud,1564.02,3.899,1565.9695
first time she came into the bank and,1566.36,3.059,1567.8895
saw me behind the cage like I come and,1567.919,3.181,1569.5095000000001
collect she almost cried she censored it,1569.419,3.661,1571.2495000000001
you mean she's impatient slow her down,1571.1,3.72,1572.9599999999998
Joe you're gonna take over some day the,1573.08,3.479,1574.8194999999998
bank's gonna be yours who else all you,1574.82,3.599,1576.6195
got to do is wait it's the way he treats,1576.559,3.961,1578.5394999999999
me now in front of everybody go back to,1578.419,3.661,1580.2495000000001
your cage shut up drive me home do this,1580.52,3.84,1582.44
do that how do you think I feel Maxie,1582.08,3.9,1584.03
don't talk to you like that nobody talks,1584.36,3.299,1586.0095
to me like that I'm the oldest and I'm a,1585.98,3.24,1587.6
married man you don't have to treat me,1587.659,3.0,1589.159
like a servant all right all right I'll,1589.22,2.76,1590.6000000000001
talk to him tell him to talk to me like,1590.659,4.38,1592.8490000000002
he talks to you okay what else,1591.98,5.72,1594.84
okay don't go,1609.74,5.16,1612.32
sure I like you I'm talking to you,1612.08,4.26,1614.21
No not tonight it's Wednesday my mother,1614.9,4.32,1617.0600000000002
cooks supper on Wednesday I eat at home,1616.34,4.439,1618.5594999999998
I'll buy you a drink five minutes one,1619.22,4.11,1621.275
drink period,1620.779,11.72,1626.639
no no no no no no no no no no no no no,1636.86,4.679,1639.1995
no no no no no no no no no no,1639.32,5.219,1641.9295
that's about it,1663.44,5.4,1666.14
how much I give we'll give it the most,1665.72,6.839,1669.1395
Dominica huh how much you give well I,1668.84,6.06,1671.87
give a 5 000 more than him yeah and my,1672.559,3.801,1674.4595
name it goes on top,1674.9,4.92,1677.3600000000001
oh yeah okay okay you coming to the bank,1676.36,5.25,1678.985
we have to wait for Max but watch you,1746.659,4.081,1748.6995000000002
but we're expecting after then I guess,1750.74,3.24,1752.36
at our place well why don't you bring,1752.48,3.299,1754.1295
him here we got a plenty to eat lots of,1753.98,3.6,1755.78
room my friends don't happen to like,1755.779,4.321,1757.9395
spaghetti no I'm getting a little tired,1757.58,5.76,1760.46
of it myself sure me too,1760.1,6.6,1763.3999999999999
make you feel bad your stomach huh make,1763.34,6.839,1766.7595
you feel sick huh frankly yes you too,1766.7,5.82,1769.6100000000001
well you come here every Wednesday you,1772.52,5.519,1775.2794999999999
eat your Mama's spaghetti you get sick,1775.039,5.581,1777.8295
or you will go find jobs in some other,1778.039,4.88,1780.479
we waited for Max,1784.22,4.459,1786.4495
speed out of bread,1785.899,2.78,1787.289
hey PA can I give Maria some wine,1793.1,5.54,1795.87
Maria can have anything she wants,1798.64,4.919,1801.0995
no no no no no no no,1813.34,4.14,1815.4099999999999
I don't like a man coming late for,1817.48,4.48,1819.72
supper before he's married Max is busy,1819.74,4.4,1821.94
changing the record though man,1824.2,3.719,1826.0595
sorry I'm late everybody,1834.679,3.901,1836.6295
you're looking bigger and better every,1836.62,5.2,1839.2199999999998
we're engaged aren't we,1847.22,3.199,1848.8195
is it fun to get kissed you don't,1850.779,3.941,1852.7495
remember not till after you're married,1852.98,3.8,1854.88
oh then it's no more fun,1854.72,5.22,1857.33
oh Max did you what we talked about this,1859.94,5.7,1862.79
forgot we'll get it over with right now,1865.64,4.259,1867.7695
no no not here why not we're all family,1867.32,5.82,1870.23
huh how about giving Joe a raise the,1869.899,5.701,1872.7495
bank's doing good he works hard,1873.14,4.98,1875.63
hello you want the race,1875.6,4.319,1877.7595
well we don't have to talk about it now,1878.12,4.62,1880.4299999999998
Paul we talk about it tomorrow no Max is,1879.919,4.681,1882.2595000000001
quite right might as well know we stand,1882.74,3.9,1884.69
all right huh,1886.64,5.279,1889.2795
when the first I get married I make a 15,1889.34,5.459,1892.0694999999998
a week I have a four kids,1891.919,4.681,1894.2595000000001
how many kids you got,1894.799,3.661,1896.6295
I wouldn't raise a child in a two-room,1896.6,2.15,1897.675
well we all live in a one room,1900.82,5.92,1903.78
back at the barbershop I work seven days,1904.279,4.801,1906.6795
a week or 16 hours a day under my feet,1906.74,4.2,1908.84
never sit down you're sitting down now,1909.08,3.54,1910.85
Pam we're all out of the barbershop all,1910.94,3.3,1912.5900000000001
Joe wants a few more bucks a week you,1912.62,4.86,1915.05
promised him I promise you boy don't you,1914.24,6.12,1917.3
remember PA at the wedding,1917.48,6.54,1920.75
um wedding all of that Reno,1920.36,5.58,1923.1499999999999
I don't even remember even though we get,1924.02,4.1,1926.07
when I die you get all of the dollars,1932.679,5.681,1935.5195
the bank isn't for you,1936.02,5.89,1938.965
but Tony for Pietro all of the dollars,1938.36,5.819,1941.2694999999999
when I die,1944.179,5.781,1947.0695
hey answer the telephone,1974.779,20.64,1985.099
Max telephone excuse me,1996.82,4.44,1999.04
it's all taken care of,2011.159,4.961,2013.6395
something new,2014.32,4.079,2016.3595
right now my fee is double for evening,2016.12,4.679,2018.4595
be right over,2020.799,2.72,2022.1589999999999
Tony if I don't get back in time take,2027.899,4.78,2030.289
Maria to the show sure sure Max where do,2030.76,5.419,2033.4695
you go Max business power business,2032.679,3.5,2034.429
but I'll get back in time,2037.899,3.561,2039.6795
Prima classes,2064.899,3.321,2066.5595
you didn't waste any time,2086.26,3.379,2087.9495
looks like you're gonna afford a lot of,2095.2,3.899,2097.1495
trouble what is it now I've got cheers,2096.94,3.72,2098.8
my lawyers to sit in pick anyone you,2099.099,3.301,2100.7495000000004
like I haven't had any dinner I'm hungry,2100.66,3.54,2102.43
how about a drink before you eat you,2102.4,3.0,2103.9
said you had to see me right away what,2104.2,3.18,2105.79
about you know you don't really talk to,2105.4,4.08,2107.44
people you cross-examine them I'm a,2107.38,4.199,2109.4795
lawyer me you give facts sympathy you,2109.48,3.42,2111.19
get from doctors and relatives I don't,2111.579,3.061,2113.1095
want sympathy from anybody don't worry,2112.9,3.959,2114.8795
you're not likely to get it thank you so,2114.64,3.3,2116.29
look Miss Bennett can we get to the,2117.94,3.96,2119.92
point I'm here on an SOS an emergency,2119.5,4.68,2121.84
you said something very important it is,2121.9,4.02,2123.9100000000003
important well let's have the facts,2124.18,4.08,2126.22
they're not easy to find words for or,2125.92,3.84,2127.84
start looking I'm no good at reading,2128.26,3.78,2130.15
Minds you're a thoroughly unpleasant,2129.76,4.68,2132.1000000000004
young man but a wonderful lawyer the,2132.04,4.44,2134.2599999999998
facts where's your briefcase,2134.44,4.44,2136.66
I'm waiting for something to put in it,2136.48,4.8,2138.88
well it seems a friend of mine another,2138.88,4.68,2141.2200000000003
I have many friends as long as your,2143.56,4.08,2145.6
money holds out why not that's insulting,2145.54,5.1,2148.09
maybe I'm hungry that's no excuse what,2147.64,5.58,2150.43
about your friend you and your insults,2150.64,5.16,2153.22
why don't you stop trying,2153.22,4.56,2155.5
it's a girlfriend this time believe it,2157.78,3.839,2159.6995
or not she's in San Francisco that's my,2159.46,4.2,2161.56
home and she just called it's a long,2161.619,3.841,2163.5395000000003
involved mess,2163.66,3.84,2165.58
you'd probably have to go out there San,2165.46,3.84,2167.38
Francisco did she ask you to get hold of,2167.5,4.56,2169.78
me no of course not that was my idea she,2169.3,4.62,2171.61
was desperate no because what's the mess,2172.06,3.779,2173.9495
about well I couldn't possibly explain,2173.92,4.08,2175.96
it it's got to do with trust funds of,2175.839,4.201,2177.9395
father's estate all sorts of legal,2178.0,4.02,2180.01
complications I see I'm supposed to hop,2180.04,3.36,2181.72
a plane with a letter of introduction,2182.02,3.059,2183.5495
from you to her is that oh no nothing,2183.4,4.08,2185.44
like that after all she's my best friend,2185.079,4.5,2187.329
I'd want to be there too oh so we'd pop,2187.48,3.3,2189.13
a plane together,2189.579,4.701,2191.9295
if I can spare the time,2190.78,3.5,2192.53
have you got an empty bottle what four,2195.099,3.781,2196.9895
spin the bottle if we're gonna play like,2197.32,2.94,2198.79
kids let's make it a kissing game it's,2198.88,3.479,2200.6195000000002
much more fun the words were hard to,2200.26,3.839,2202.1795
find I told you I don't belong to the,2202.359,3.181,2203.9494999999997
California bar you're smart enough to,2204.099,3.661,2205.9295
know that but it is my home or was the,2205.54,3.84,2207.46
trust funds the father's estate yours,2207.76,3.24,2209.38
but no legal complications then you,2209.38,2.94,2210.85
don't need a lawyer,2211.0,4.619,2213.3095
I've got other complications,2212.32,5.759,2215.1995
still no drink I still don't know why,2215.619,4.74,2217.989
now who's playing a kid game,2220.359,5.22,2222.969
what goes with you anyway at the moment,2223.3,5.22,2225.9100000000003
I'm lonesome I resigned from the Lonely,2225.579,4.921,2228.0395000000003
Hearts Club your fears double at night,2228.52,3.72,2230.38
you made that perfectly clear,2230.5,4.7,2232.85
I'll get my ramp,2232.24,2.96,2233.72
you going someplace,2236.56,4.7,2238.91
we're going out,2238.42,2.84,2239.84
take off your wrap,2267.099,5.781,2269.9895
take off your rap and sit down,2269.5,3.38,2271.19
I'm going to give you a short history of,2277.2,4.24,2279.3199999999997
Max minetti born on the east side and,2279.28,4.14,2281.3500000000004
back of my old man's Barbershop today he,2281.44,3.659,2283.2695
owns a bank and Clips coupons instead of,2283.42,2.4,2284.62
but I still like the smell of garlic and,2285.82,2.94,2287.29
I'm engaged to a beautiful Italian girl,2288.76,4.02,2290.7700000000004
she can give me kids and make me a home,2291.16,4.62,2293.47
she knows only one man me Max minetti,2292.78,5.7,2295.63
period don't you want to know about me,2295.78,5.28,2298.42
I know about you you're Lonesome what,2298.48,3.599,2300.2795
what do you want lies what else is there,2302.079,5.821,2304.9895
you like to get hurt,2306.04,4.2,2308.14
always picking the wrong guy,2307.9,4.679,2310.2395
at the sickness with a lot of women,2310.24,3.96,2312.22
always looking for a new way to get hurt,2312.579,3.361,2314.2595
by a new man,2314.2,3.48,2315.9399999999996
get smart there hasn't been a new man,2315.94,4.5,2318.19
since Adam maybe you're a great lawyer,2317.68,5.399,2320.3795
as a psychiatrist you stink one man's,2320.44,5.159,2323.0195
opinion nothing hurts me Max that's one,2323.079,4.921,2325.5395000000003
of my complications,2325.599,3.841,2327.5195000000003
a good name I like it it's not,2329.44,3.54,2331.21
guaranteed for long wear I don't wear,2331.42,3.48,2333.16
anything for long,2332.98,3.66,2334.81
let's go where,2334.9,4.74,2337.27
all right boys,2346.839,2.721,2348.1994999999997
what it says on the bathroom that's me,2352.44,5.04,2354.96
give it to him,2359.2,2.96,2360.68
now in the valley,2379.96,3.32,2381.62
and what happened they stopped the fight,2417.46,4.04,2419.48
Ro got too much in the plaza,2422.28,4.26,2424.4100000000003
nice fatherly gesture,2452.04,4.6,2454.34
you lost didn't he and the menedes must,2454.66,3.48,2456.3999999999996
never lose,2456.64,3.78,2458.5299999999997
I suppose poor Pietro will now blow his,2458.14,4.02,2460.15
brains out in the dressing room he,2460.42,3.24,2462.04
didn't lose so bad at that he never even,2462.16,3.9,2464.1099999999997
got knocked off his feet,2463.66,4.34,2465.83
used to be a family characteristic,2466.06,4.279,2468.1995
you're throwing a few punches yourself,2468.0,4.9,2470.45
just light Jabs I haven't thrown a real,2470.339,4.901,2472.7895
let's go dance,2475.24,4.56,2477.52
because he has got me I like it here,2479.8,3.5,2481.55
how's that beautiful Italian girl you're,2486.339,4.081,2488.3795
engaged to,2488.26,3.599,2490.0595000000003
well that's it,2490.42,3.419,2492.1295
when do you see him,2491.859,4.201,2493.9595
she'll have me the rest of her life it's,2493.839,4.381,2496.0295
quite a sentence no time off or good,2496.06,5.22,2498.67
behavior she's none of your business,2498.22,4.56,2500.5
what about your time off for bad,2501.28,3.059,2502.8095000000003
behavior that's my business isn't it,2502.78,4.2,2504.88
come to think of it that's me what are,2504.339,4.441,2506.5595
you suddenly being sorry about did you,2506.98,4.98,2509.47
expect me to be and it's not fun do you,2508.78,4.68,2511.1200000000003
think women live in vacuum sealed,2511.96,4.08,2514.0
containers like tennis balls I just,2513.46,3.98,2515.45
thought you were different that's all,2516.04,4.68,2518.38
you'd love to find one wouldn't you get,2517.44,5.139,2520.0095
smart there has been a woman in love,2520.72,5.22,2523.33
difference indeed so it's love yes Max,2522.579,6.281,2525.7195
it's wrong,2525.94,5.7,2528.79
embarrassing isn't it I just don't like,2531.64,7.26,2535.27
complications I'll simplify it for you,2534.88,6.86,2538.31
goodbye next,2538.9,2.84,2540.32
it's a disgrace,2560.28,5.44,2563.0
that's what it is it's a disgrace why my,2562.839,4.621,2565.1495
Maria could have her pick of the finest,2565.72,4.379,2567.9094999999998
man around doctors Bankers big,2567.46,5.54,2570.23
businessmen it's a disgrace,2570.099,4.98,2572.589
why are you getting so excited would not,2573.0,4.359,2575.1795
be nothing you'll call it nothing for,2575.079,3.961,2577.0595000000003
Max engage to my daughter and running,2577.359,3.541,2579.1295
all over town with another woman oh he,2579.04,3.36,2580.72
said No Other Woman he's a client Max,2580.9,3.719,2582.7595
he's got lots of clients well sometimes,2582.4,3.959,2584.3795
you've got to mix up a little pleasure,2584.619,3.24,2586.239
with the business business with the,2586.359,3.841,2588.2795
pleasure but all the time is it strictly,2587.859,5.76,2590.739
business hey marks,2590.2,5.879,2593.1394999999998
you see he's got nothing to say he's,2593.619,4.681,2595.9595
guilty it's written all over his face,2596.079,4.441,2598.2995
you cannot see his face he's got his,2598.3,3.42,2600.01
back to you,2600.52,3.839,2602.4395
know the engagement is off giving back,2601.72,4.5,2603.97
his ring I won't,2604.359,4.561,2606.6394999999998
the engagement is not,2606.22,5.879,2609.1594999999998
that's my girl don't you come near her,2608.92,6.12,2611.98
give him back his race no no no no I,2612.099,4.921,2614.5595000000003
think you sit down and don't you tell me,2615.04,5.039,2617.5595
what to do now Elena sit down and hurry,2617.02,3.78,2618.91
whatever a man do before he's married,2622.24,3.839,2624.1594999999998
this is nobody's business it was when I,2623.74,4.14,2625.81
was a girl when you was a girl fastest,2626.079,3.78,2627.969
thing in the world was a horse I'll have,2627.88,4.26,2630.01
you know my husband died happy your,2629.859,4.321,2632.0195
husband was happy to die which is a,2632.14,4.74,2634.5099999999998
different thing oh I'm not going to sit,2634.18,6.0,2637.18
here and you sit down and you shut up oh,2636.88,4.86,2639.31
you know it's the time you learn,2640.18,3.659,2642.0094999999997
