text,start,duration,time_midpoint,vader,textblob,llama3
course I do,194.64,4.56,196.92,0.0,0.0,0.7
I believe in loneliness dull drab,196.019,5.161,198.5995,-0.6705,-0.2916666666666667,-0.7
endless days and nights,199.2,3.72,201.06,0.0,-0.125,-0.7
I wouldn't have to live my life out with,201.18,3.54,202.95,0.0,0.13636363636363635,0.6
a man I never see,202.92,5.66,205.75,0.0,0.0,-0.7
go on being married to a uniform,204.72,3.86,206.65,0.0,0.25,0.5
do you know what Garrison life is for me,208.8,4.74,211.17,0.0,0.0,0.5
while the man I married to is out,211.739,4.621,214.0495,0.0,0.25,-0.7
serving and living his precious Army,213.54,4.8,215.94,0.5719,0.5,0.8
I'm left at home with a collection of,216.36,4.92,218.82,0.0,0.0,0.2
females chattering over their teacups,218.34,5.34,221.01,0.0,0.0,0.2
and about what,221.28,4.98,223.77,0.0,0.0,0.2
the latest fashions and gowns cut from,223.68,5.46,226.41,-0.2732,0.5,0.7
Butterick patterns two years old,226.26,5.22,228.87,0.0,0.1,0.7
and sewing circles just ripe with the,229.14,4.019,231.1495,0.0,0.0,0.2
latest gossip on how the Colonel's horse,231.48,5.3,234.13,-0.1779,0.5,0.4
is getting along with the Mages horse,233.159,3.621,234.9695,0.0,0.0,0.5
but all that'll be changed if you resign,237.659,5.341,240.3295,-0.4767,0.0,0.5
and take me with you,240.659,4.981,243.1495,0.0,0.0,-0.7
you think I could change your life I,243.0,3.78,244.89,0.0,0.0,0.7
know you can,245.64,3.12,247.2,0.0,0.0,-0.7
it's all his fault,246.78,5.22,249.39,-0.4019,0.0,0.6
I'll never have to see him again,248.76,4.559,251.0395,0.0,0.0,-0.7
I hate him,252.0,4.76,254.38,-0.5719,-0.8,-1.0
and everything he stands for,253.319,3.441,255.0395,0.0,0.0,0.8
still don't think you know what you want,258.78,3.56,260.55999999999995,0.0772,0.0,-0.7
I'll make it very plain,265.8,5.35,268.475,0.0,-0.2785714285714286,0.3
that's pretty play,273.54,4.34,275.71000000000004,0.6808,0.25,0.7
no I should say Let Me Explain Phil,279.66,5.46,282.39000000000004,-0.296,0.0,0.7
you've heard about everything there is,283.62,3.859,285.5495,0.0,0.0,0.4
I don't want to ruin any anyone's life,292.62,4.62,294.93,0.431,0.0,-0.7
let alone yours Phil,294.72,5.9,297.67,-0.25,0.0,0.8
I loved you once,297.24,3.38,298.93,0.5994,0.7,0.2
but now I can't stand what little I do,300.84,4.639,303.1595,0.0,-0.1875,-0.7
see are you,302.88,2.599,304.1795,0.0,0.0,0.3
will you take me with you,306.54,3.62,308.35,0.0,0.0,0.7
I'll see you tomorrow after you've,312.6,3.36,314.28000000000003,0.0,0.0,0.4
talked this over with Phil I'll be back,313.919,4.381,316.1095,0.0,0.0,0.4
in Patrol by tomorrow,315.96,5.36,318.64,0.0,0.0,0.4
for three weeks,318.3,3.02,319.81,0.0,0.0,0.2
I came over to kiss my wife goodbye but,326.039,4.44,328.259,0.2263,0.0,0.2
it seems that's been taken care of for,328.919,3.741,330.7895,0.4939,0.0,0.6
what do you think,448.319,4.201,450.4195,0.0,0.0,0.2
it's water all right Captain Donna,449.88,5.64,452.7,0.0,0.2857142857142857,0.3
and why didn't arika report it,452.52,6.06,455.55,0.0,0.0,0.2
he may be a Corporal taking army pay,455.52,6.2,458.62,-0.1027,0.0,0.2
but he's still an Indian,458.58,3.14,460.15,0.0,0.0,0.4
Sergeant Grissom first set of twos lead,463.199,3.481,464.9395,0.0,0.25,0.6
gotta Pat your trees over,466.68,3.26,468.31,0.0,0.0,0.4
well and pass the word back to Captain,522.539,3.481,524.2795,0.2732,0.0,0.3
Donald to come on in before after I get,524.159,3.541,525.9295,0.0,0.0,0.4
a drink you know the captain's rules,526.02,3.42,527.73,0.0,0.0,0.4
We're Not Gonna touch it either get,527.7,3.86,529.63,0.0,0.0,0.8
and all these horses get into water yet,596.58,5.24,599.2,0.0,0.0,0.4
let's run a picket line,598.56,3.26,600.1899999999999,0.0,0.0,0.7
stop that man Grayson,641.54,5.32,644.1999999999999,-0.296,0.0,-0.7
on your feet recruit do you hear anybody,644.7,4.74,647.07,0.0,0.0,0.3
give you orders to break ranks no sir,646.86,4.56,649.14,-0.296,0.0,-0.7
see that he's last at the water Sergeant,649.44,5.82,652.35,0.0,0.0,-0.7
got back in ranks and stay there,651.42,6.56,654.6999999999999,0.0,0.0,0.7
there's a bell not come the mud,658.019,8.901,662.4695,0.0,0.0,-0.7
all right sergeant laid out except you,660.899,6.021,663.9095,0.0,0.2857142857142857,0.3
yeah I know we're all dead tired,674.579,7.341,678.2494999999999,-0.7184,-0.30000000000000004,-0.7
we've been three weeks on patrol,678.24,3.68,680.08,0.0,0.0,0.2
but if we don't ride all night tonight,683.16,4.98,685.65,0.0,0.0,0.5
we'll never reach Camp Yellowstone in,686.279,3.541,688.0495,-0.0191,0.0,-0.7
time to make our report to General,688.14,3.72,690.0,0.0,0.05000000000000002,0.4
Custer before he moves out for the,689.82,4.82,692.23,0.0,0.0,0.2
Little Bighorn River,691.86,2.78,693.25,0.0,-0.1875,0.7
so we're gonna ride all night,694.74,3.32,696.4,0.0,0.0,0.3
I'll be dark in less than an hour,698.1,4.799,700.4995,0.0,-0.15833333333333333,-0.7
that means you've got about an hour to,701.04,5.12,703.5999999999999,0.0,0.0,0.2
sleep relax fast,702.899,3.261,704.5295,0.4404,0.2,0.7
good to get back to Camp Yellowstone sir,722.54,5.2,725.14,0.4404,0.35,0.7
that's not known where that Indian Scott,726.24,3.36,727.92,0.0,0.0,0.2
I love Sue on the move,729.6,5.6,732.4,0.6369,0.5,0.8
get to sleep Williams,732.06,3.14,733.63,0.0,0.0,-0.6
sir it's dark now,762.3,4.5,764.55,0.0,-0.15,0.4
get them off and on Sergeant yes sir I,766.8,4.32,768.9599999999999,0.4019,0.0,0.4
want them out in five minutes all right,768.899,5.361,771.5795,0.0772,0.2857142857142857,0.4
off and on,771.12,3.14,772.69,0.0,0.0,0.2
you got company,777.899,2.661,779.2295,0.0,0.0,0.7
they come along the spike,781.2,5.859,784.1295,0.0,0.0,0.4
yes sir let him come in,796.68,6.92,800.14,0.4019,0.0,0.7
who is it saying Eureka,799.38,4.22,801.49,0.0,0.0,0.8
I heard them coming captain and rolled,815.399,4.321,817.5595,0.0,0.0,0.4
out to see who it was,817.2,5.12,819.76,0.0,0.0,0.2
the Senate Haywood reporting his ordered,825.0,4.68,827.34,0.0,0.0,0.4
whose orders,827.82,4.86,830.25,0.0,0.0,0.2
commanding officer Fort Lincoln,829.68,4.92,832.14,0.0,0.0,0.4
you mind if my man water the horses for,832.68,3.779,834.5695,0.0,0.0,0.4
pick a line somewhere there Sergeant yes,836.459,4.141,838.5295,0.4019,0.0,0.4
mind if I have some water,840.6,4.919,843.0595000000001,0.0,0.0,0.4
I don't mind anything you do as long as,843.54,4.44,845.76,0.0,-0.05,0.7
you make your report and get going,845.519,5.721,848.3795,0.0,0.0,0.6
so I don't have to have you around,847.98,3.26,849.61,0.0,0.0,-0.7
as you were,858.48,2.72,859.84,0.0,0.0,0.4
the next professional like you ought to,878.7,3.48,880.44,0.3612,0.05,0.4
be able to turn up some beside aces all,880.38,5.48,883.12,0.0,0.5,0.7
the time how about a queen,882.18,3.68,884.02,0.0,0.0,0.3
the way it goes,891.3,3.02,892.81,0.0,0.0,0.2
you know what I'd like even better than,897.24,4.2,899.34,0.6597,0.5,0.7
some sleep what makes you think there is,898.92,4.14,900.99,0.0,0.0,0.2
anything better,901.44,3.78,903.33,0.4404,0.5,0.7
to see that Captain knock Haywood's head,903.06,4.38,905.25,0.0,0.0,-0.7
off oh you're just going on a room as,905.22,3.359,906.8995,0.0,0.0,-0.7
we've heard about the lieutenant,907.44,3.06,908.97,0.0,0.0,0.2
happened to me once,908.579,4.44,910.799,0.0,0.0,0.2
I never got my hands on the man who did,910.5,3.6,912.3,0.0,0.0,-0.7
but I know how the captain feels you,914.1,3.9,916.05,0.0,0.0,0.4
don't know how it feels to keep your,916.62,3.86,918.55,0.0,0.0,-0.7
mouth shut,918.0,2.48,919.24,0.0,0.0,-0.7
are you talking as major grishen or,920.82,6.019,923.8295,0.0,0.0625,0.3
Sergeant Grisham listen Moylan,922.98,3.859,924.9095,0.0,0.0,0.7
the horse is in better condition than we,926.88,3.86,928.81,0.4404,0.5,0.4
at least their tempers are,931.62,3.2,933.22,-0.3182,-0.3,0.2
well get to the point a wood,945.24,3.98,947.23,0.2732,0.0,0.2
the orders were to contact the Patrols,950.399,3.24,952.019,0.0,0.0,0.2
in this area and order them back to the,952.199,3.061,953.7295,0.0,0.0,0.2
Fort the fort,953.639,3.481,955.3795,0.0,0.0,0.5
we're on our way to rejoin custard Camp,955.26,4.86,957.69,0.0,0.0,0.7
Yellowstone not now what do you mean,957.12,4.38,959.31,0.0,-0.3125,0.2
Custer in the seventh left Camp,960.12,2.76,961.5,0.0,0.0,-0.7
Yellowstone yesterday for the Little,961.5,3.3,963.15,0.0,-0.1875,0.5
Bighorn River,962.88,3.66,964.71,0.0,0.0,0.6
we've seen signs in nearly a thousand,964.8,3.96,966.78,0.0,0.1,0.3
soon moving toward the Little Bighorn,966.54,3.9,968.49,0.0,-0.1875,0.5
nearly a thousand,968.76,3.24,970.38,0.0,0.1,0.4
I've called in three patrols that,970.44,2.88,971.88,0.0,0.0,0.5
episode they've spotted and you've got,972.0,3.66,973.83,0.0,0.0,-0.6
nearly four thousand on the move,973.32,4.44,975.54,0.0,0.1,0.7
Custer can't have over 300 men they'll,975.66,4.38,977.85,0.0,0.0,-0.7
never find the pieces,977.76,4.319,979.9195,0.0,0.0,-0.7
there's no way they can be warned,980.04,4.919,982.4995,-0.5106,0.0,-0.8
there is if I'm there if you're there,982.079,4.981,984.5695,0.0,0.0,-0.7
you've been ordered back no follow those,984.959,4.861,987.3895,-0.296,0.0,0.5
orders but I'll go back by my own way my,987.06,4.5,989.31,0.0,0.3,-0.7
way of the Little Bighorn,989.82,3.6,991.62,0.0,-0.1875,0.2
this Patrol is a part of the seventh,991.56,3.48,993.3,0.0,0.0,0.2
we're going to rejoin the seventh before,993.42,3.359,995.0995,0.0,0.0,0.4
it reaches the Little Big Horn we'll,995.04,3.06,996.57,0.0516,-0.09375,0.4
have to make it in less than three days,996.779,3.24,998.399,0.0,-0.16666666666666666,-0.7
the only point we can intercept Custer,998.1,4.2,1000.2,0.0,0.0,0.7
is over 250 miles from here I don't care,1000.019,4.32,1002.179,-0.3875,0.0,0.2
if it's over 250 000 miles from here,1002.3,3.959,1004.2795,0.0,0.0,-0.7
that's the seventh riding into those Sue,1004.339,3.961,1006.3195,0.0,0.0,0.3
there's plenty of Sue between and over,1006.259,3.661,1008.0895,0.0,0.0,0.4
that kind of terrain,1008.3,3.839,1010.2195,0.0,0.6,-0.9
I'd never order my men on a suicide,1009.92,4.08,1011.96,-0.6705,0.0,0.3
you won't have to,1014.0,4.259,1016.1295,0.0,0.0,0.4
your men are not going,1015.56,4.92,1018.02,0.0,0.0,-0.5
but you are,1018.259,4.14,1020.329,0.0,0.0,-0.8
so that's it,1020.48,3.599,1022.2795,0.0,0.0,0.2
well it won't work Phil I've already put,1022.399,5.581,1025.1895,0.2732,0.0,-0.7
in my application a resignation huh,1024.079,5.821,1026.9895,-0.296,0.0,-0.7
was that application signed and approved,1027.98,5.04,1030.5,0.4215,0.0,0.4
it will be by the time I get back then,1029.9,4.62,1032.21,0.0,0.0,0.6
you're still in the seventh mister and I,1033.02,3.48,1034.76,0.0,0.0,0.4
put you into my orders I need a second,1034.52,3.48,1036.26,0.0,0.0,0.4
in command case something happens to me,1036.5,4.14,1038.57,0.0,0.0,0.4
anything to say,1038.0,4.5,1040.25,0.0,0.0,0.7
I hope you meant it when you said my men,1040.64,4.08,1042.68,0.4404,0.0,-0.5
didn't have to go hi a minute,1042.5,6.14,1045.57,0.0,0.0,0.3
oh I have your attention man,1044.72,3.92,1046.68,0.0,0.0,0.7
Custer in the seventh have already left,1049.4,4.76,1051.7800000000002,0.0,0.0,0.2
for the Little Bighorn,1051.32,2.84,1052.74,0.0,-0.1875,-0.7
you know what that means they'll never,1055.88,3.48,1057.62,0.0,0.0,0.2
know what hit him unless they know,1057.679,5.061,1060.2095000000002,0.0,0.0,-0.7
beforehand what they're going up against,1059.36,3.38,1061.05,0.0,0.0,-0.5
none of us is in any condition to ride,1063.679,4.38,1065.869,0.0,0.0,-0.7
50 miles let alone 250 through what's,1065.539,4.741,1067.9095,-0.25,0.0,-0.7
between us and the seventh or we're,1068.059,4.201,1070.1595,0.0,0.0,0.2
gonna do it,1070.28,3.24,1071.9,0.0,0.0,0.7
and we won't have time to go around,1072.26,3.9,1074.21,0.0,0.0,0.5
obstacles we're going to go through them,1073.52,6.62,1076.83,-0.3818,-0.05,0.6
no matter what or who they are,1076.16,3.98,1078.15,-0.0191,0.0,0.5
we'll eat fresh horses Sergeant Mills,1082.1,4.86,1084.53,0.3182,0.3,-0.7
exchange your horses with ours,1084.62,4.26,1086.75,0.0,0.0,0.4
and get your detail ready to go back to,1086.96,4.32,1089.12,0.3612,0.1,0.2
Fort Lincoln yes sir,1088.88,4.14,1090.95,0.4019,0.0,0.7
back to Fort Lincoln,1091.28,3.54,1093.05,0.0,0.0,0.4
is that where they came from we sure are,1093.02,5.42,1095.73,0.3182,0.5,0.4
hey maybe you can find out something ask,1094.82,3.62,1096.63,0.0,0.0,0.2
any of you men here have a baby being,1098.72,3.12,1100.28,0.0,0.0,-0.7
born in the fort before you left they,1100.16,3.48,1101.9,0.0,0.0,0.4
might have said it come on come on get,1101.84,4.26,1103.97,0.0,0.0,0.7
the Lord out it's my wife she's not,1103.64,4.86,1106.0700000000002,0.0,0.0,-0.7
young old is me having her first baby at,1106.1,3.72,1107.9599999999998,0.0,0.15,0.8
it's my wife I want to hear about it,1109.82,3.42,1111.53,0.0772,0.0,0.3
could you tell me if you were called to,1111.919,4.341,1114.0895,0.0,0.0,0.2
stand at burial formation,1113.24,3.02,1114.75,0.0,0.0,-0.5
come on orange I'm stutter,1118.039,4.101,1120.0895,-0.25,0.0,-0.7
thank you all Hospital reports have to,1122.9,4.38,1125.09,0.3612,0.0,0.4
pass through my desk,1125.96,3.66,1127.79,0.0,0.0,0.2
when I left Mrs hofstetter was in fine,1127.28,5.1,1129.83,0.2023,0.20833333333333334,0.6
condition and no trouble was expected,1129.62,5.84,1132.54,0.3089,0.0,0.6
thank you lieutenant,1132.38,3.08,1133.92,0.3612,0.0,0.7
he didn't handle anything but,1137.539,3.181,1139.1295,0.0,0.0,-0.7
quartermaster stories across his desk,1138.919,4.201,1141.0195,0.0,0.0,0.4
what'd he go on live for,1140.72,4.98,1143.21,0.0,0.13636363636363635,0.4
about another man's wife too,1143.12,6.439,1146.3394999999998,0.0,0.0,-0.7
I'd say kind of a decent lie,1145.7,3.859,1147.6295,0.0,0.3833333333333333,0.3
my details ready sir I captain would you,1165.74,4.86,1168.17,0.3612,0.2,0.4
Trooper Mason sir requesting permission,1168.5,4.14,1170.57,0.0,0.0,0.4
to accompany the patrol not this Patrol,1170.6,3.84,1172.52,0.0,0.0,-0.7
Mason you're going back to the Fort but,1172.64,4.38,1174.8300000000002,0.0,0.0,0.4
so right they're back then Mount up yes,1174.44,4.859,1176.8695,0.4019,0.14285714285714285,0.8
sir why do you want to go Mason,1177.02,3.96,1179.0,0.0772,0.0,0.3
well sir you're going to try and warn,1179.299,3.841,1181.2195,0.1779,0.0,0.4
the seventh I'd kind of like to be along,1180.98,3.42,1182.69,0.2975,0.6,-0.7
when you do,1183.14,3.48,1184.88,0.0,0.0,0.2
it's my father sir he's up there with,1184.4,4.86,1186.8300000000002,0.0,0.0,0.4
him Sergeant Mason D Troop,1186.62,4.14,1188.6899999999998,0.0,0.0,0.8
a lot of Sue between us and your father,1189.26,4.32,1191.42,0.0,0.0,-0.7
Mason I know,1190.76,4.799,1193.1595,0.0,0.0,0.4
all right you can come along thank you,1193.58,4.16,1195.66,0.3612,0.2857142857142857,0.7
I thought you said none of my men would,1199.16,3.54,1200.93,0.0,0.0,-0.7
have to go I didn't order him he,1200.96,4.219,1203.0695,0.0,0.0,-0.7
volunteered,1202.7,2.479,1203.9395,0.0,0.0,0.8
have him climb aboard sergeant,1209.419,5.12,1211.979,0.0258,0.0,0.6
afford to make support Megan sir report,1220.46,3.839,1222.3795,0.4019,0.0,0.4
that this Patrol is rejoining the,1222.62,2.7,1223.9699999999998,0.0,0.0,0.4
that's all lead them out laid out,1225.32,3.979,1227.3094999999998,0.0,0.0,0.4
I was kind of counting on getting back,1241.46,4.28,1243.6,0.0,0.3,-0.7
to Fort Lincoln,1243.14,2.6,1244.44,0.0,0.0,0.7
the way it goes so we're not going back,1246.98,4.8,1249.38,0.0,0.0,0.4
to the fort,1250.039,4.921,1252.4995,0.0,0.0,0.4
so what's at the foot the God house,1251.78,5.34,1254.45,0.2732,0.0,0.2
by this time your own personal property,1254.96,4.86,1257.39,0.0,0.3,0.6
I make you a present of it I will to you,1257.12,4.439,1259.3394999999998,0.0,0.0,0.4
as of now you heard the lieutenant say,1259.82,4.08,1261.86,0.0,0.0,0.4
that she was all right aren't up till,1261.559,3.24,1263.179,0.0,0.2857142857142857,0.2
I gotta be there when it happened,1264.799,4.561,1267.0795,0.0,0.0,0.6
I got no right to leave her alone,1267.02,4.26,1269.15,-0.5267,-0.14285714285714285,-0.7
she's not young anymore,1269.36,4.74,1271.7299999999998,0.0,-0.05,-0.7
he could send me on this Mission alone,1271.28,4.32,1273.44,-0.25,0.0,0.5
that would accomplish what you want and,1274.1,4.88,1276.54,0.4767,0.0,0.8
you'd be saving the lives of these men,1275.6,3.38,1277.29,0.0,0.0,0.4
you'd never make it,1279.14,5.539,1281.9095000000002,0.0,0.0,-0.7
a point isn't it,1281.84,2.839,1283.2595,0.0,0.0,0.2
who's right,1287.059,2.661,1288.3895,0.0,0.2857142857142857,0.5
don't you think we'd better I don't,1385.58,3.3,1387.23,0.4404,0.5,-0.7
think General cust is making any long,1387.32,4.739,1389.6895,0.0,6.938893903907228e-18,0.2
stops we won't waste any time boy your,1388.88,4.86,1391.3100000000002,0.1857,-0.2,0.7
father never was one for Force marches,1392.059,3.961,1394.0395,0.0,0.0,-0.7
you slow the general up,1393.74,5.299,1396.3895,0.0,-0.125,0.5
common horses,1396.02,3.019,1397.5295,0.0,-0.3,-0.7
I mean there is a girl like this she's,1420.559,4.021,1422.5695,0.3612,-0.3125,0.4
coming down from Canada to marry you,1422.78,4.56,1425.06,0.0,-0.15555555555555559,0.8
sight unseen,1424.58,4.62,1426.89,0.0,0.0,0.4
miss lady and me join the friendly,1427.34,4.14,1429.41,0.5859,0.375,0.7
correspondent Society about the same,1429.2,3.3,1430.85,0.0,0.0,0.5
now at the first transportation from,1432.5,3.96,1434.48,0.0,0.25,0.2
should be on it,1436.46,4.32,1438.62,0.0,0.0,0.7
one thing sure,1438.86,5.059,1441.3895,0.3182,0.5,0.6
you didn't send her your picture,1440.78,3.139,1442.3495,0.0,0.0,-0.7
get them in on their feet Grayson,1445.039,4.801,1447.4395,0.0,0.0,0.7
well they can hardly on their feet,1448.159,3.541,1449.9295000000002,0.2732,-0.2916666666666667,-0.7
Grayson until they move out,1449.84,4.74,1452.2099999999998,0.0,0.0,0.4
all right off and on,1454.58,4.44,1456.8,0.0,0.2857142857142857,0.3
my horses know enough not to lie down,1457.28,3.6,1459.08,0.0,-0.07777777777777779,0.7
when the muscles are this worn out,1459.02,3.24,1460.64,-0.3612,0.0,0.6
the lieutenant would have made a good,1460.88,2.96,1462.36,0.4404,0.7,-0.7
where it goes you heard me off and on,1463.84,6.64,1467.16,0.0,0.0,0.3
off your butts and on your feet,1467.96,5.88,1470.9,0.0,0.0,0.5
Lieutenant hayward's orders,1470.48,5.76,1473.36,0.0,0.0,0.6
now the wife still has given orders wipe,1473.84,4.199,1475.9395,0.0,0.0,-0.7
it off your nose zeka,1476.24,4.02,1478.25,0.0,0.0,-0.7
you had a change of Hardcore bro,1478.039,3.841,1479.9595,0.0,0.0,0.3
didn't the guy from Kansas City or,1480.26,3.48,1482.0,0.0,0.0,0.2
didn't a guy from Kansas City run off,1481.88,4.46,1484.11,0.0,0.0,-0.7
with your wife,1483.74,2.6,1485.04,0.0,0.0,0.2
come off Robert hofstetter,1488.0,4.02,1490.01,0.0,0.0,0.8
you forget what Lieutenant Haywood said,1490.4,3.779,1492.2895,-0.2263,0.0,-0.7
about your wife,1492.02,5.24,1494.64,0.0,0.0,0.4
she's all right,1494.179,3.081,1495.7195000000002,0.0,0.2857142857142857,0.4
the lieutenant ain't from Kansas City,1501.559,4.1,1503.609,0.0,0.0,0.7
more to the right,1506.78,2.96,1508.26,0.0,0.39285714285714285,0.7
make him out,1509.78,2.779,1511.1695,0.0,0.0,-0.7
Prince and Enrique coming back,1514.58,4.14,1516.65,0.0,0.0,0.7
uh the Ravine must be empty,1516.74,4.14,1518.81,-0.2023,-0.1,0.2
as far in as they went that's good,1518.72,3.42,1520.43,0.4404,0.39999999999999997,0.6
enough for us,1520.88,2.76,1522.2600000000002,0.0,0.0,0.7
yes let's end it,1523.64,3.779,1525.5295,0.4019,0.0,-0.7
what you're doing on economy means,1526.039,2.76,1527.419,0.0,0.0,-0.7
risking the life of every man in this,1527.419,2.64,1528.739,-0.3182,0.0,-0.7
this Patrol isn't being made in the,1530.059,2.881,1531.4995,0.0,0.0,-0.7
H I'm sure they're going to be very,1532.94,3.54,1534.71,0.3182,0.35,0.6
touched by your concern for their lives,1533.96,4.38,1536.15,0.0,0.0,0.7
I used to like them they used to like me,1536.48,5.22,1539.09,0.6124,0.0,0.2
before you turn into a wife stealer,1538.34,5.219,1540.9495,-0.4019,0.0,-0.8
your Silly's husband that's the way she,1541.7,3.359,1543.3795,0.0,-0.5,0.4
wants it to be if you listen to me in,1543.559,3.061,1545.0895,0.0,0.2,0.4
real life I hear about Sealy and you,1545.059,3.301,1546.7095,0.0,0.2,0.4
I'm gonna let every member of this,1548.36,3.0,1549.86,0.0,0.0,0.7
Patrol be killed just so I'm included,1549.62,3.96,1551.6,-0.6705,-0.2,-0.7
murder according to regulations I'll be,1551.36,4.14,1553.4299999999998,-0.6908,0.0,-0.7
the judge in Murder like tennis,1553.58,6.02,1556.59,-0.4939,0.0,0.5
and you go up against me just once,1555.5,4.1,1557.55,0.0,0.0,0.6
a ravine clear yes sir but they've left,1567.62,4.38,1569.81,0.3919,0.05000000000000001,0.2
many small parties behind we saw the,1569.9,4.08,1571.94,0.4019,-0.05000000000000001,0.2
signs but the rear guards wandering,1572.0,2.94,1573.47,0.0,0.0,0.2
around between here and where we're,1573.98,2.04,1575.0,0.0,0.0,0.2
if any of those party sponsors they'll,1576.02,2.759,1577.3995,0.4019,0.0,-0.7
send up a signal and the whole bunch,1577.76,2.82,1579.17,0.0,0.2,-0.7
will be down on us,1578.779,3.481,1580.5195,0.0,-0.15555555555555559,0.4
in the Ravine there might only be one,1580.58,2.699,1581.9295,0.0,0.0,0.4
excuse me Erica,1583.279,4.14,1585.349,0.0772,-0.05,0.4
but it only takes one,1585.26,4.68,1587.6,0.0,0.0,0.3
how long would it take might lose six or,1587.419,3.721,1589.2795,-0.4019,-0.05,-0.7
seven hours,1589.94,4.26,1592.0700000000002,0.0,0.0,0.2
and save six or seven lives,1591.14,4.8,1593.5400000000002,0.4939,0.0,0.8
you're interested in Saving a few lives,1594.2,3.66,1596.03,0.4019,0.024999999999999994,0.4
Lieutenant I'm interested in Saving a,1595.94,3.0,1597.44,0.4019,0.25,0.7
great money,1597.86,4.22,1599.9699999999998,0.6249,0.8,0.8
Heather Kalamata,1598.94,3.14,1600.51,0.0,0.0,0.2
he says the word Lieutenant is in charge,1603.38,3.919,1605.3395,0.0,0.0,0.4
take the point arika listen,1639.559,3.62,1641.369,0.0,0.0,0.4
big spot for a trap they'll expect us to,1647.9,3.12,1649.46,-0.3182,0.0,-0.7
I hope you're right captain,1651.02,4.259,1653.1495,0.4404,0.2857142857142857,0.7
make the first set of twos and cover the,1653.539,3.481,1655.2795,0.0,0.25,0.2
real lieutenant we don't want any,1655.279,3.241,1656.8995,-0.0572,0.2,-0.7
press the word no noise of any kind no,1658.52,5.3,1661.17,0.0,0.6,0.4
matter what,1661.4,2.42,1662.61,0.0258,0.0,-0.7
who fired it I got over anxious an,1758.24,5.1,1760.79,-0.6808,-0.25,-0.7
Indian watching us sir I saw him up,1761.48,3.98,1763.47,0.0,0.0,0.2
Wings on him fly away he was up there,1767.899,3.66,1769.7289999999998,0.0,0.8,0.6
you and Mr Haywood must have better eyes,1771.559,3.12,1773.119,0.4404,0.5,0.4
than the rest of us,1773.419,2.76,1774.7990000000002,0.0,0.0,0.8
we still have a couple of minutes before,1774.679,3.541,1776.4495000000002,0.0,0.0,0.3
he can send up a signal,1776.179,5.041,1778.6995000000002,0.0,0.0,0.4
I'm going up to find out,1778.22,6.319,1781.3795,0.0,0.0,0.5
am I shooting lieutenant,1781.22,3.319,1782.8795,0.0,0.0,0.4
we having time to wait for you I'll,1787.76,4.56,1790.04,0.0,0.0,0.4
thanks Lieutenant he was up there sir,1792.32,5.339,1794.9895,0.4404,0.2,0.7
I'd like to go with you sir,1795.799,3.24,1797.419,0.3612,0.0,0.4
keep going,1797.659,3.801,1799.5595,0.0,0.0,0.7
future in that,1924.98,2.96,1926.46,0.0,0.0,0.7
good thing they didn't get a blanket,1931.52,3.18,1933.11,0.4404,0.7,0.5
over that fire,1933.02,3.18,1934.61,-0.34,0.0,0.4
from this height the smoke signal to,1934.7,4.02,1936.71,0.0,0.0,0.4
care for 25 miles,1936.2,5.18,1938.79,0.4939,0.0,0.4
