text,start,duration,time_midpoint
stood here all night,726.16,4.479,728.3995
because you had nowhere else to go this,727.76,5.12,730.3199999999999
is a hotel for refugees,730.639,5.281,733.2795
people with prices on their heads people,732.88,5.92,735.84
who hang themselves the next morning,735.92,6.159,738.9995
only for peru you can take the bed,738.8,5.839,741.7194999999999
i'll sleep on the sofa i'm used to it no,742.079,4.161,744.1595
i'll just stay where i am,746.24,3.279,747.8795
if i may only sit here that's all just,751.2,5.68,754.0400000000001
as you like,754.32,2.56,755.6
better take off your coat it's quite wet,757.04,15.44,764.76
your head too,759.76,15.519,767.5195
now your shoes,772.48,2.799,773.8795
take off your stockings i'll get you a,779.519,6.88,782.9590000000001
pair of woolen ones,781.76,6.639,785.0794999999999
in critical times have a knife for,786.399,6.56,789.679
comfort that's an old soldier's maxim,788.399,4.56,790.679
hello oh oh yeah yes we bear i'd be,794.399,5.281,797.0395
there at once,797.12,5.44,799.84
i've got to go out,799.68,2.88,801.12
it's all right you can stay here,804.0,5.76,806.88
can't i go with you no no impossible you,807.279,4.881,809.7195
stay here and take whatever you need,809.76,4.72,812.12
oh here you'll find pajamas in the,812.16,4.16,814.24
bottom drawer,814.48,7.599,818.2795
thank you please may i keep the light on,816.32,5.759,819.1995000000001
i wasn't going to turn it off i know,824.0,5.839,826.9195
that feeling,826.639,3.2,828.239
where is my lucian,850.32,7.519,854.0795
no machines pulse 100,872.079,12.111,878.1345
pressure 110 over 80.,876.16,20.479,886.3995
pulse is weak and thready 140,896.639,7.601,900.4395000000001
pressure 70 over 40.,900.0,4.24,902.12
i can't get her pressure is she gone,907.04,8.64,911.36
you did all you could ravic we can't win,916.56,5.44,919.28
against quacks,919.12,2.88,920.5600000000001
love your magic spell is everywhere,924.639,6.32,927.799
the bracelet on a rancor head always,928.639,4.401,930.8395
where is lucia now,933.04,3.28,934.68
21 years old baby 21 years old,937.36,7.839,941.2795
the dignity of man the beauty of woman,942.639,5.601,945.4395000000001
the innocence and subtlety of love,945.199,6.56,948.4789999999999
a quack in a dirty cellar,948.24,6.48,951.48
than this by now you should be tough one,951.759,4.241,953.8795
is never tough,954.72,3.039,956.2395
but one can get used to a lot of things,956.0,5.44,958.72
that's what i mean but with some things,957.759,3.681,959.5995
hello hello hello maurice,987.44,6.48,990.6800000000001
hey lizzy again with scientific murder,990.56,4.079,992.5994999999999
he's indiana doctor of your ability not,994.639,3.681,996.4795
allowed to work,997.44,3.44,999.1600000000001
everywhere we must hide out as ghost,998.32,3.439,1000.0395000000001
i'm not alone the knight is sort of that,1001.759,4.961,1004.2395
a racing car,1006.8,5.039,1009.3195
you don't laugh but colonel was a good,1013.279,4.48,1015.519
or wasn't it very good but racing car,1017.759,8.08,1021.799
was perhaps even better,1021.519,4.32,1023.679
mind your manners maurice you know yeah,1029.919,4.481,1032.1595000000002
you might complain to your boss,1032.24,5.199,1034.8395
captain eliza he was lieutenant in the,1034.4,4.08,1036.44
i was lieutenant connor he still,1038.48,3.359,1040.1595
remembers that to my boy,1040.4,3.279,1042.0395
you would better remember it too you,1041.839,4.08,1043.879
pick pocket of death,1043.679,4.561,1045.9595000000002
without passports when are you going to,1045.919,3.921,1047.8795
be through right after we have the ring,1048.24,4.63,1050.555
down the house right,1049.84,13.439,1056.5594999999998
it's all right it's me the man who,1064.64,5.919,1067.5995
brought you here,1067.919,2.64,1069.239
i think we can turn the light off now,1072.559,3.761,1074.4395
i thought you would be gone i'll go,1076.32,6.32,1079.48
never mind wait we'll have some,1080.08,5.04,1082.6
here drink your coffee,1088.72,7.12,1092.28
you got a headache no well i have,1096.16,8.56,1100.44
it'll be gone in an hour have a brioche,1099.84,7.44,1103.56
i can't eat well drink your coffee and,1104.72,3.76,1106.6000000000001
have a cigarette,1107.28,4.399,1109.4795
that's a soldier's breakfast,1108.48,5.68,1111.32
what do you think i think i should be,1115.2,4.479,1117.4395
back to your hotel,1119.679,5.36,1122.3590000000002
perhaps you should you've got to face it,1122.799,4.0,1124.799
whatever it is sometime,1125.039,3.041,1126.5595
things may look different to him in,1126.799,3.76,1128.679
what's the matter did i say something,1134.559,6.081,1137.5995
he died last night,1146.96,4.88,1149.4
that makes it perfect did you get him,1153.84,13.76,1160.72
that makes it less perfect you better,1164.64,5.2,1167.24
tell me the details,1167.6,5.439,1170.3194999999998
certainly are you sure you didn't kill,1173.12,6.559,1176.3995
i didn't shoot him or stab him if that's,1179.679,4.081,1181.7195000000002
all right today naturally he was sick,1183.76,3.84,1185.68
did you have a doctor,1186.24,2.88,1187.68
i called him but he wouldn't let the,1187.6,6.24,1190.7199999999998
doctor touch him why not,1189.12,4.72,1191.4799999999998
because of me,1194.4,2.72,1195.76
did you notify the management of the,1199.84,3.04,1201.36
hotel was dead,1201.28,4.56,1203.56
no that makes it perfect again why the,1202.88,5.6,1205.68
devil didn't you give me a choice,1205.84,3.839,1207.7595
if i'd known i would have left you on,1208.48,3.36,1210.16
the bridge i'm sorry i'll go,1209.679,4.081,1211.7195000000002
oh no you won't go the police will want,1211.84,4.48,1214.08
to know where you spend the night,1213.76,4.399,1215.9595
i won't tell them if you went there,1216.32,3.76,1218.2
alone there will be knocking on my dock,1218.159,4.481,1220.3995000000002
10 minutes later no no no wait,1220.08,4.16,1222.1599999999999
i'll get dressed and go with you you,1222.64,3.2,1224.24
don't have to help me anymore i'm not,1224.24,3.52,1226.0
helping you i'm helping myself,1225.84,5.6,1228.6399999999999
this is not my year to see the police,1227.76,3.68,1229.6
was he your husband,1232.24,3.6,1234.04
so you're back you think you can,1248.159,3.121,1249.7195000000002
disappear and leave me to answer,1250.159,2.321,1251.3195
questions to the police,1251.28,3.12,1252.84
you disgrace my hotel with that the,1252.48,4.16,1254.56
thing you left upstairs,1254.4,3.519,1256.1595
you believe no doubt that i've settled,1256.64,2.96,1258.1200000000001
this whole mess for you well i haven't,1257.919,3.281,1259.5595
you're back to go to prison if i haven't,1259.6,4.0,1261.6
you come from china,1261.2,4.08,1263.24
what do you mean nothing i just wanted,1263.6,3.12,1265.1599999999999
to interrupt you,1265.28,2.72,1266.6399999999999
you would have gone on talking for,1266.72,12.0,1272.72
another hour sit down over there,1268.0,10.72,1273.36
do you know the name of the doctor who's,1280.48,4.079,1282.5195
here marcel bonnet,1282.159,5.361,1284.8395
passes 2743 phone dr bunny to come right,1284.559,4.961,1287.0394999999999
over and sign a death certificate,1287.52,3.92,1289.48
get out why do you stand around stealing,1289.52,3.84,1291.44
my time get out,1291.44,4.32,1293.6000000000001
and close the door behind you unless you,1293.36,3.84,1295.28
want the people from the street to come,1295.76,8.55,1300.035
in here too,1297.2,10.56,1302.48
well there doesn't seem to be any sign,1307.76,12.08,1313.8
of violence,1311.679,8.161,1315.7595000000001
why did you run away last night,1323.44,3.28,1325.0800000000002
when i came back he was dead back from,1327.12,6.24,1330.2399999999998
what about the doctor,1333.36,7.199,1336.9595
oh the doctor again all right now look,1337.039,4.88,1339.479
the police will want to make a list of,1340.559,2.961,1342.0394999999999
what belonged to each of you did you,1341.919,3.841,1343.8395
have any relatives,1343.52,4.399,1345.7195
not in france take everything that's,1345.76,3.68,1347.6
important for you and quickly there is,1347.919,3.521,1349.6795000000002
no time left for sentimentality,1349.44,5.44,1352.16
where is his luggage it was over there,1351.44,4.8,1353.8400000000001
by the war last night,1354.88,4.72,1357.24
i see the proprietor,1356.24,5.6,1359.04
mother you are much too inquisitive for,1359.6,4.33,1361.7649999999999
your age get me the proprietor please,1361.84,5.219,1364.4495
he said i only sent for the doctor,1368.64,4.8,1371.0400000000002
because i wanted him to get well,1370.4,5.759,1373.2795
oh i'll see that you get the first prize,1373.44,5.04,1375.96
for incoherence,1376.159,3.841,1378.0795
i was taking care of him but he said i,1378.48,2.8,1379.88
only wanted him to get well so i could,1380.0,2.4,1381.2
you have definitely left him now no i,1390.24,4.88,1392.68
i haven't not this way why did you want,1395.12,4.48,1397.36
to leave him,1397.679,6.161,1400.7595000000001
he loved me,1399.6,4.24,1401.7199999999998
i didn't love him,1405.6,3.04,1407.12
where are the suitcases first the bill,1415.6,5.6,1418.3999999999999
further suitcases no one has refused to,1418.799,3.441,1420.5194999999999
pay the bill,1421.2,5.92,1424.16
yet next time not before you enter,1422.24,4.88,1424.68
did he keep any money in his suitcases,1429.12,5.76,1432.0
oh i don't know marina always had money,1432.159,3.52,1433.919
in his wallet,1434.88,4.56,1437.16
where is it he kept it under,1435.679,10.161,1440.7595000000001
his pillow,1439.44,6.4,1442.64
american money a hundred dollars,1452.96,7.36,1456.64
i left a wallet where i found it take it,1456.24,6.16,1459.32
you can live on this for a while,1460.32,3.44,1462.04
otherwise it will rot at police,1462.4,3.92,1464.3600000000001
headquarters,1463.76,2.56,1465.04
thank you come in,1468.0,5.84,1470.92
are these all naturally these are all,1473.919,7.441,1477.6395
is the bill right well paid anyway,1477.919,8.721,1482.2795
300 francs 300 cracks,1490.24,6.24,1493.36
we get three francs change the concierge,1493.44,8.4,1497.64
that will settle ourselves,1496.48,5.36,1499.16
now the suitcases you may find something,1506.08,4.4,1508.28
you'd want,1508.559,5.441,1511.2794999999999
well the rest is for the police,1510.48,5.28,1513.1200000000001
when one is dead one becomes very,1514.0,4.0,1516.0
would you like to go downstairs and wait,1518.0,4.64,1520.32
for the police there no i'd stay here,1519.36,6.64,1522.6799999999998
there's nothing to do here i know but,1522.64,6.399,1525.8395
he won't be here much longer,1526.0,5.76,1528.88
he wasn't very happy with me i was often,1532.559,5.041,1535.0795
now i'd stay you won't know,1537.6,6.959,1541.0794999999998
it's not that all right well i'll watch,1541.279,4.961,1543.7595
the proceedings from the bistro across,1544.559,2.24,1545.6789999999999
the street,1546.24,2.96,1547.72
yeah come to the window when the bodies,1546.799,3.601,1548.5995
have gone i'll come to the window my,1549.2,8.64,1553.52
room on the floor above,1550.4,7.44,1554.1200000000001
did it go well there was no trouble what,1594.08,5.76,1596.96
are you going to do now,1597.039,6.481,1600.2795
i don't know i suppose you don't want to,1599.84,5.52,1602.6
stay on in this hotel,1603.52,4.8,1605.92
no you should try the hotel de milan,1605.36,5.12,1607.9199999999998
it's clean and decent,1608.32,5.2,1610.9199999999998
couldn't i go to the hotel where,1610.48,7.52,1614.24
to your hotel the international,1613.52,7.84,1617.44
yes i i know it somehow now it's better,1618.0,4.32,1620.16
than what i haven't,1621.36,4.799,1623.7595
seen well the international,1622.32,7.28,1625.96
is not the right hotel for you,1626.159,3.441,1627.8795
you're right i'll go to the other,1631.52,10.32,1636.68
is this all right yes very good,1650.399,18.64,1659.7189999999998
at least it seems to be clean yes,1654.159,16.801,1662.5595
i think you'll be all right here yes,1669.039,4.0,1671.039
thanks many things,1670.96,4.56,1673.24
you should go to bed you think you'll be,1673.039,4.161,1675.1195
able to sleep,1675.52,4.8,1677.92
i'll try well,1677.2,5.04,1679.72
i'll go now i'll look you up one of,1680.32,4.4,1682.52
these days,1682.24,2.48,1683.48
what's your name,1692.88,2.72,1694.24
i remember it well perhaps some better,1698.0,5.679,1700.8395
write it down,1701.44,6.719,1704.7995
here you write it yourself,1703.679,4.48,1705.919
now go to bed all you need is a little,1713.039,3.601,1714.8395
a certain amount of time that you have,1716.64,3.2,1718.24
to get through,1718.24,4.88,1720.68
you understand yes thank you thank you,1719.84,5.36,1722.52
for everything,1723.12,3.279,1724.7595
i really don't know what i would have,1725.2,14.64,1732.52
done without you i really don't know,1726.399,13.441,1733.1194999999998
the fascist section celebrating a german,1765.679,3.841,1767.5995
or italian victory,1768.08,12.8,1774.48
over their own people,1769.52,14.639,1776.8395
just left the doctor out i'm not,1780.88,5.2,1783.48
expecting a package who brought it,1784.159,4.561,1786.4395000000002
a woman a lady a witch woman or lady,1786.08,4.24,1788.1999999999998
just just in between,1788.72,3.439,1790.4395
pretty sharp there's no name on it did,1790.32,3.92,1792.28
you say it was for me not just like that,1792.159,3.441,1793.8795
she said it was for the doctor who lives,1794.24,3.2,1795.84
here you know the lady she was here with,1795.6,4.48,1797.84
you the other morning,1797.44,4.4,1799.64
first virtue of hotel employees,1800.08,5.599,1802.8795
discretion indiscretion is only for,1801.84,3.839,1803.7595
request you to drink a glass of wine,1815.12,2.64,1816.4399999999998
with it we are about to play game of,1816.399,2.961,1817.8794999999998
you did a service to colin gomez some,1819.36,4.0,1821.36
time ago it must not be possible,1821.12,5.919,1824.0794999999998
oh no it's for the championship,1823.36,3.679,1825.1995
what service did you render this tin,1831.12,5.6,1833.9199999999998
soldier i prescribed a laxative for him,1833.2,5.839,1836.1195
the fascist in the same situation would,1836.72,3.92,1838.68
have prescribed for a democrat,1839.039,5.601,1841.8395
a poison what's this from the russian,1840.64,7.44,1844.3600000000001
no oh i told you about her,1844.64,6.8,1848.0400000000002
so she's the one nice it's a busy day,1848.08,6.56,1851.36
come in and captain gonzalez,1851.44,4.479,1853.6795
we are leaving tonight to join the,1854.64,3.44,1856.3600000000001
glorious army of generalissimo franco,1855.919,3.6,1857.719
the colonel would like to drink with you,1858.08,3.68,1859.9199999999998
to spain and spain's army,1859.519,5.361,1862.1995
captain i'm not a spaniard,1861.76,5.12,1864.32
we know that you are an austrian that,1864.88,4.24,1867.0
makes you german germany and spain,1866.88,4.88,1869.3200000000002
are friends please give our regrets to,1869.12,4.48,1871.36
colonel gomez but the results of our,1871.76,4.0,1873.76
game must be cable tonight to new york,1873.6,4.4,1875.8
and calcutta we expected you to decline,1875.76,3.919,1877.7195
we only invited you because you are with,1878.0,2.96,1879.48
the doctor don't you think we've had,1879.679,2.48,1880.919
about enough of this,1880.96,3.439,1882.6795
yes colonel i think the simplest thing,1882.159,5.681,1884.9995000000001
is that you go back to your friends,1884.399,3.441,1886.1194999999998
thank you thank you for promoting me to,1888.799,4.561,1891.0795
rank a full kind of well,1891.44,3.68,1893.28
i know of course you were only a,1893.36,3.52,1895.12
miserable lieutenant colonel,1895.12,3.84,1897.04
but it seems unbearable to me that you,1896.88,3.519,1898.6395
shouldn't have the same rank as these,1898.96,3.439,1900.6795
have you uh have you seen her,1902.399,7.441,1906.1194999999998
again no this of course is a,1905.6,7.04,1909.12
cry for help,1909.84,2.8,1911.24
supposed to go see arabic,1912.96,8.88,1917.4
why because they colonel say so,1916.24,5.6,1919.04
all right all right i'll go and see her,1921.919,5.201,1924.5195
tomorrow salute,1923.6,3.52,1925.36
colonel gomez this will be discussion,1928.399,7.12,1931.9589999999998
between two colonels the short one,1930.64,7.12,1934.2
jada make no statement it will only,1935.519,3.361,1937.1995
cause conflict,1937.76,3.279,1939.3995
now get out you should have come out,1938.88,3.6,1940.68
long ago you know,1941.039,4.721,1943.3995
to spain to fight germans and italians,1942.48,6.24,1945.6
have fought for you there instead i do,1945.76,4.56,1948.04
i am unable to challenge you i am,1948.72,4.48,1950.96
leaving paris tonight,1950.32,5.92,1953.28
the fee for your consultation,1953.2,10.64,1958.52
one moment one moment please,1956.24,7.6,1960.04
that is the sober you are now get out,1965.76,3.36,1967.44
and remember in the future not to throw,1967.76,2.799,1969.1595
money you met evil idiots,1969.12,7.039,1972.6395
get out get out get out,1970.559,9.681,1975.3995
you if only you were not,1976.159,5.921,1979.1195
illegal i could have committed,1980.24,3.6,1982.04
magnificent damage,1982.08,8.0,1986.08
god bless your eyes and yours,1983.84,8.8,1988.24
the ladies in her room er what's the,1990.08,3.439,1991.7994999999999
27. i don't remember her name,1993.519,7.681,1997.3595
madhu oh yes yes john madue i don't,1998.159,4.64,2000.479
think it's a real name,2001.2,3.839,2003.1195
why don't you think so she vegeta as an,2002.799,3.681,2004.6395
actress oh,2005.039,3.601,2006.8395
i knew an actor called himself gustav,2006.48,4.319,2008.6395
schmidt his real name was alexander,2008.64,2.96,2010.1200000000001
count of zambona nowadays so many things,2011.6,3.919,2013.5594999999998
so much does not actually happen thanks,2015.519,4.0,2017.519
but for me it's enough,2018.08,6.16,2021.1599999999999
for me too 27 you said yes sir,2019.519,4.721,2021.8795
i hope i'm not disturbing you no please,2028.48,5.36,2031.16
won't you sit down,2033.919,2.801,2035.3195
was this here when you moved in i had it,2037.12,4.64,2039.4399999999998
i hate the bed in the daytime,2041.76,6.08,2044.8
were you going out,2049.52,2.8,2050.92
later nowhere in particular,2052.72,5.119,2055.2794999999996
i don't know anyone except the,2056.48,3.679,2058.3195
proprietor the waiter,2057.839,5.76,2060.719
the chambermaid and you,2060.159,3.44,2061.879
it's time you got out of here come we,2064.639,4.83,2067.054
have something to eat,2067.52,3.44,2069.24
it's good to sit this way you came to me,2070.96,6.32,2074.12
out of pity but it means a great deal,2074.399,4.24,2076.519
have you thought about what you're going,2077.28,3.599,2079.0795000000003
no not yet well,2081.2,5.439,2083.9195
the porter told me that you were an,2084.96,4.23,2087.075
actress when i asked for your name,2086.639,4.48,2088.879
you had forgotten it yes,2091.119,6.161,2094.1995
no i had left the slip of paper in my,2094.96,3.84,2096.88
you remember it now yes,2098.8,4.0,2100.8
i'm not a good actress i've only played,2105.04,4.16,2107.12
small parts,2106.72,5.76,2109.6
in italy are you italian,2109.2,6.8,2112.6
my mother's italian my father's romanian,2112.48,6.56,2115.76
mother is telling it to me i think have,2116.0,4.72,2118.36
you done anything else besides small,2119.04,2.48,2120.2799999999997
some singing you speak any russian,2121.52,9.52,2126.28
i sing russian might gypsy songs,2126.64,7.52,2130.4
i know someone who may help you someone,2131.04,4.64,2133.36
very important,2134.16,4.64,2136.48
colonel baris morozov he's a doormat to,2135.68,5.6,2138.48
share us that,2138.8,5.32,2141.46
some doormen could do a lot,2141.28,14.09,2148.3250000000003
come out of that rain and kiss me you,2157.119,4.321,2159.2795
i'm surprised to see you here i forced,2167.28,4.24,2169.4
him maurice this is my first night back,2169.76,3.04,2171.28
thank the stars i'm with you again you,2172.8,4.24,2174.92
have a russian soul,2175.44,3.52,2177.2000000000003
why did you have to be born in that,2177.04,4.079,2179.0795
boston ah nato went mad that,2178.96,4.57,2181.245
neighborhood,2181.119,4.321,2183.2795
you have not been around since you sent,2185.44,3.52,2187.2000000000003
me this journal why,2186.88,4.239,2188.9995
what is the matter with her she's alone,2188.96,3.36,2190.64
and hates it,2191.119,10.72,2196.4790000000003
i'm alone and i intend to stay that way,2192.32,9.519,2197.0795000000003
what's the matter of it,2370.8,14.879,2378.2395
you're alone yes oh please,2402.16,6.88,2405.6
loose it down i'll do it,2405.44,6.8,2408.84
uh bring another glasses,2409.04,3.2,2410.64
this is vodka i don't know if you drink,2413.68,3.2,2415.2799999999997
we drank it at the belarus that's right,2416.88,12.719,2423.2395
salute i haven't heard that for a long,2429.599,4.401,2431.7995
well shall we go on with this so,2443.44,6.08,2446.48
what was it we drank when the first,2446.72,4.24,2448.8399999999997
night it was the warmest thing i've ever,2449.52,4.319,2451.6795
had where did we drink it,2450.96,4.639,2453.2795
and then it'll be strong near the arch,2453.839,3.681,2455.6794999999997
or the waiter had a woman tattooed on,2455.599,2.72,2456.9590000000003
his arm oh,2457.52,3.12,2459.08
now i know it must have been calvados,2458.319,4.081,2460.3595
apple brandy from normandy,2460.64,5.439,2463.3595
waiter have you calvaroos uh,2462.4,6.719,2465.7595
no sorry no one ever asked for it you,2466.079,4.0,2468.079
this place is too elegant but,2470.079,5.681,2472.9195
the simplest thing would be to go to,2473.599,4.72,2475.9590000000003
that other place again,2475.76,3.39,2477.4550000000004
i'm through for,2478.319,9.201,2482.9195
captain shoe if you please come on,2493.599,4.72,2495.9590000000003
mother roses,2501.68,12.159,2507.7594999999997
tonight i love you thank you kevin,2508.96,4.879,2511.3995
mr joke the joke my boy is that man is,2514.0,5.599,2516.7995
great in his intentions but weak in,2517.599,3.361,2519.2795
carrying them out,2519.599,4.081,2521.6395
there in lies are misery and not sharp,2520.96,5.84,2523.88
god bless your eyes,2523.68,3.12,2525.24
come on that's,2527.68,6.159,2530.7594999999997
it that's where you said the last time,2530.8,5.36,2533.48
do you still remember perfectly i never,2533.839,3.52,2535.599
forget anything,2536.16,3.679,2537.9995
do you remember what we drank cavados,2537.359,3.041,2538.8795
we'd like to repeat it now,2540.4,3.12,2541.96
we'll see if it has the same taste,2544.0,3.44,2545.72
double you're a double coverage then,2548.48,4.48,2550.72
you know you're gradually giving me an,2553.119,3.041,2554.6395
uneasy feeling,2554.56,3.759,2556.4395
do you remember how we were dressed,2556.16,4.32,2558.3199999999997
raincoats the lady wabash parade,2558.319,3.841,2560.2395
it's a pity you have to be here you,2560.48,4.0,2562.48
belong in vaudeville i used to be,2562.16,5.919,2565.1195
circus i told you before,2564.48,3.599,2566.2795
this gentleman has a bad memory he's an,2570.4,4.719,2572.7595
expert at forgetting just as you're an,2573.599,3.681,2575.4395
expert at not forgetting,2575.119,5.761,2577.9995000000004
perhaps not after all,2577.28,3.6,2579.0800000000004
does it taste as good,2588.72,6.32,2591.8799999999997
what another,2597.119,2.641,2598.4395
would you like to leave,2600.56,7.279,2604.1995
these are what you had the last time are,2612.0,3.839,2613.9195
they yes he's right,2613.92,5.28,2616.56
lauren's green you see the lady has a,2615.839,5.921,2618.7995
better memory than you have sir,2619.2,5.6,2622.0
that's yet to be proven,2621.76,3.04,2623.28
thank you good night good night,2626.8,9.039,2631.3195
i'm afraid the gentleman was right about,2668.24,4.54,2670.5099999999998
oh dr gunter alvarez,2683.92,8.32,2688.08
i may always don't you remember,2687.76,4.48,2690.0
remember now,2696.319,2.641,2697.6394999999998
on a kitchen table a temporary field,2700.48,4.639,2702.7995
at around west a little white cottage in,2705.119,3.761,2706.9995000000004
almond grove,2707.92,4.24,2710.04
yes yes i remember,2708.88,6.959,2712.3595
