text,start,duration,time_midpoint,vader,textblob,llama3
yes sir Danny Turner looks a lot like,1461.9,5.6,1464.7,0.6369,0.0,0.4
Lucy don't he,1464.6,2.9,1466.05,0.0,0.0,0.2
are you Lucy's boy,1468.08,4.56,1470.36,0.0,0.0,0.4
where is she where's your mother Lucy's,1472.64,4.46,1474.87,0.0,0.0,-0.7
well as far as I'm concerned she's been,1489.559,5.36,1492.239,0.2732,0.1,-0.7
dead for 20 years,1491.84,3.079,1493.3795,-0.6486,-0.2,-0.7
Amanda goodness it's way past meeting,1495.44,4.92,1497.9,0.4588,-0.25,0.8
time yeah when did you get here,1497.419,6.24,1500.539,0.296,0.0,0.2
yesterday I'm staying with Mr Eggers but,1500.36,4.799,1502.7595,0.0,0.0,0.4
the doubles are doing a short place what,1503.659,3.481,1505.3995000000002,0.0,0.0,0.3
business is it of yours why let's stop,1505.159,3.301,1506.8095,-0.296,0.0,-0.7
the arguments both of you this is,1507.14,3.12,1508.7,-0.4019,0.0,0.3
meeting ground everybody take their,1508.46,3.42,1510.17,0.0,0.0,-0.7
places kill,1510.26,4.1,1512.31,-0.6908,0.0,0.4
who is he anyway uh quiet,1537.74,6.679,1541.0795,0.0,0.0,-0.7
meeting's begun,1541.279,3.14,1542.849,0.0,0.0,0.6
I said we were going to church,1545.779,4.02,1547.789,0.0,0.0,0.3
this is it,1549.799,3.0,1551.299,0.0,0.0,0.8
and Neighbors,1552.799,2.841,1554.2195,0.0,0.0,0.4
the Bible says,1555.799,5.521,1558.5595,0.0,0.0,0.2
six days shall thou work,1557.96,5.699,1560.8095,0.0,0.0,0.6
and on the seventh,1561.32,5.459,1564.0495,0.0,0.0,0.4
Thou shalt rest,1563.659,5.4,1566.3590000000002,0.0,0.0,0.8
the Lord knows we need the rest,1569.059,5.521,1571.8195,0.0,0.0,0.8
but being the almighty he,1574.58,6.36,1577.76,0.0,0.0,0.7
well he he also knows that we need,1577.76,5.64,1580.58,0.2732,0.0,0.4
our water piped down to our cattle and,1580.94,4.32,1583.1,0.0,-0.15555555555555559,0.4
or there won't be nothing left,1585.26,4.74,1587.63,0.0,0.0,-0.7
likewise knowing that every minute,1588.2,3.479,1589.9395,0.0,0.0,0.4
well he won't mind if we make this,1591.679,5.161,1594.2595,0.2732,0.0,0.4
meeting short,1594.38,5.7,1597.23,0.0,0.0,0.2
so we'll just start out by offering up,1596.84,5.78,1599.73,0.0,0.0,0.4
I'm not much good at this as you can,1616.22,5.6,1619.02,-0.3412,-0.35,-0.7
tell by listening to me but,1618.08,3.74,1619.9499999999998,0.0,0.0,0.4
we're here to ask you to bless us,1622.279,6.0,1625.279,0.4215,0.0,0.7
especially Tom Eggers for letting us,1625.76,4.019,1627.7695,0.0,0.0,0.7
have the use of the water which is on,1628.279,3.0,1629.779,0.0,0.0,0.4
his property,1629.779,4.321,1631.9395,0.0,0.0,0.3
I know we haven't always been friendly,1631.279,4.14,1633.349,-0.3875,0.375,-0.5
or neighborly enough,1635.419,3.26,1637.0490000000002,0.0,0.0,0.4
there's often a dry spell in their,1639.14,4.32,1641.3000000000002,0.0,-0.06666666666666665,-0.7
like in the land but,1643.46,5.339,1646.1295,0.1901,0.0,0.4
if each of us is,1646.64,5.1,1649.19,0.0,0.0,0.4
willing to forgive our enemy,1648.799,4.74,1651.169,-0.34,0.25,0.7
then maybe,1651.74,5.84,1654.66,0.0,0.0,0.2
you'll see fit to end this drought,1653.539,4.041,1655.5595,0.3612,0.4,0.7
well how do you like our church it's,1664.1,5.22,1666.7099999999998,0.5574,0.0,0.4
pretty wonderful come along boy you're,1666.74,4.02,1668.75,0.7845,0.625,0.7
going home with me,1669.32,4.26,1671.45,0.0,0.0,0.7
why should I well I'm your uncle ain't I,1670.76,5.6,1673.56,0.2732,0.0,-0.7
you haven't been my uncle for 20 years,1678.38,3.779,1680.2695,0.0,0.0,0.7
that's telling them Danny you'll keep,1680.48,3.24,1682.1,0.0,0.0,0.5
out of this Tom Eggers as long as he's,1682.159,2.941,1683.6295,0.0,-0.05,-0.7
living under Fire don't come to me in,1683.72,2.64,1685.04,-0.34,0.0,0.4
the first place get the same kind of,1685.1,2.819,1686.5095,0.0,0.2833333333333333,0.4
treatment you gave Lucy I can take care,1686.36,4.199,1688.4595,0.4939,0.0,0.6
of myself I won't have no Hawks to hold,1687.919,4.561,1690.1995000000002,0.2235,0.0,-0.7
him to Tom Egger I'm not a hawks I'm a,1690.559,4.321,1692.7195,0.0,0.0,0.3
Turner did you hear that gill sock him,1692.48,3.66,1694.31,0.0,0.0,0.4
come on Danny,1700.1,4.579,1702.3895,0.0,0.0,0.4
go on home,1701.72,2.959,1703.1995,0.0,0.0,0.7
Lucy ran away because she figured one of,1759.2,4.14,1761.27,0.0,0.0,0.3
us would wind up getting killed,1761.24,4.74,1763.61,-0.6705,-0.2,-0.8
he did come mighty near it,1763.34,6.439,1766.5594999999998,0.0,0.25,0.7
Bad Blood between us ever since,1765.98,3.799,1767.8795,-0.5423,-0.6999999999999998,-0.7
looks like my coming year hasn't helped,1770.86,4.6,1773.16,0.3612,0.0,-0.7
things any,1773.6,4.02,1775.61,0.0,0.0,0.2
better clear out,1775.46,4.86,1777.89,0.6705,0.3,0.6
you ain't gonna let Gill scare you no it,1777.62,3.74,1779.4899999999998,-0.6597,0.0,0.7
isn't Gill,1780.32,4.8,1782.72,0.0,0.0,-0.5
what is it then well it's it's just that,1781.36,5.62,1784.1699999999998,0.2732,0.0,0.2
well you know how it is when you hear,1785.12,3.96,1787.1,0.2732,0.0,0.2
about a place and then you find it it,1786.98,4.439,1789.1995,0.0,0.0,0.5
isn't exactly like you pictured it what,1789.08,3.42,1790.79,-0.2755,0.25,-0.7
did you expect out here in the,1791.419,2.521,1792.6795000000002,0.0,0.0,0.7
wilderness,1792.5,4.32,1794.66,0.0,0.0,-0.5
my mother used to tell me about your 10,1796.82,5.0,1799.32,0.0,0.0,0.5
Mark business and work,1798.62,3.2,1800.2199999999998,0.0,0.0,0.2
but when are you disappointed,1802.82,3.9,1804.77,-0.631,-0.75,-0.4
come out and find out all I'm doing is,1805.039,3.24,1806.659,0.0,0.0,0.2
trying to kill a mountain lion,1806.72,3.9,1808.67,-0.6908,0.0,-0.7
well aren't you sure then I'll get them,1808.279,3.961,1810.2595,0.0356,0.5,0.2
too but that don't mean I'm out of,1810.62,2.82,1812.03,0.0,-0.3125,0.4
see the Depression hit me kind of hard,1813.44,4.619,1815.7495,-0.659,0.15416666666666665,-0.7
but the fact is as soon as I get that,1816.14,3.899,1818.0895,0.0,0.0,-0.7
cat I'll be needing somebody like you to,1818.059,4.62,1820.369,0.3612,0.0,0.4
help me gather the bark you will,1820.039,4.201,1822.1395,0.4019,0.0,0.2
if you'll stick it out to me for an,1822.679,3.48,1824.419,0.0,0.0,0.3
order you got yourself a job,1824.24,5.819,1827.1495,0.0,0.0,0.6
well sure I will thanks Mr Eggers,1826.159,5.4,1828.859,0.743,0.35,0.4
there's one thing we got to get,1830.059,3.301,1831.7095,0.0,0.0,0.4
straightened out right now,1831.559,3.541,1833.3295,0.0,0.2857142857142857,0.7
you and I are going to work together you,1833.36,4.939,1835.8295,0.0,0.0,0.7
got to start calling me Tom,1835.1,3.199,1836.6995,0.0,0.0,0.3
all right Tom good,1838.46,4.98,1840.95,0.4404,0.4928571428571428,0.7
you know anything about tan Bart no not,1840.86,4.26,1842.99,-0.296,0.0,0.2
very much you better climb out of those,1843.44,3.06,1844.97,0.4877,0.38,0.6
Sunday clothes if you're going to be a,1845.12,2.7,1846.47,0.0,0.0,0.7
peeler you've got to learn how to strip,1846.5,3.84,1848.42,0.0,0.0,0.2
the bark yes sir I'll sharpen up an ax,1847.82,4.82,1850.23,0.4019,0.0,0.4
did you get through work kind of early,1900.08,6.12,1903.14,0.0,0.35,0.4
after you left Gil gots All Fired mad he,1903.1,5.26,1905.73,-0.7783,-0.3125,0.7
went home oh my God maybe you and,1906.2,3.959,1908.1795,0.2732,0.0,0.4
danny'd like to have supper with us well,1908.36,4.439,1910.5795,0.5574,0.0,0.7
that's mighty nice of you but we gotta,1910.159,5.341,1912.8295,0.2263,0.5,0.7
got a lot of work to do and um well then,1912.799,4.021,1914.8095,0.2732,0.0,-0.5
at least you can eat the lunch I fixed,1915.5,3.72,1917.36,0.0,-0.09999999999999999,0.3
